metodo;ExtractionMethod;Reduction;Classification;Fold;Features;Normalization;Components;ACC
VGG16+VGG19_n_feat_UMAP_250_Adaboost;VGG16+VGG19_n_feat;UMAP;Adaboost;2;50176;No;250;0,771429
VGG16+VGG19_n_feat_UMAP_250_Gaussian;VGG16+VGG19_n_feat;UMAP;Gaussian;2;50176;No;250;0,828571
VGG16+VGG19_n_feat_UMAP_250_J48;VGG16+VGG19_n_feat;UMAP;J48;3;50176;No;250;0,617647
VGG16+VGG19_n_feat_UMAP_250_RBF;VGG16+VGG19_n_feat;UMAP;RBF;3;50176;No;250;0,5
VGG16+VGG19_n_feat_UMAP_250_LinearSVM;VGG16+VGG19_n_feat;UMAP;LinearSVM;3;50176;No;250;0,735294
VGG16+VGG19_n_feat_UMAP_250_MLP;VGG16+VGG19_n_feat;UMAP;MLP;3;50176;No;250;0,617647
VGG16+VGG19_n_feat_UMAP_250_Logistic;VGG16+VGG19_n_feat;UMAP;Logistic;3;50176;No;250;0,764706
VGG16+VGG19_n_feat_UMAP_250_RandomForest;VGG16+VGG19_n_feat;UMAP;RandomForest;3;50176;No;250;0,794118
VGG16+VGG19_n_feat_UMAP_250_Adaboost;VGG16+VGG19_n_feat;UMAP;Adaboost;3;50176;No;250;0,617647
VGG16+VGG19_n_feat_UMAP_250_Gaussian;VGG16+VGG19_n_feat;UMAP;Gaussian;3;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_J48;VGG16+VGG19_n_feat;UMAP;J48;4;50176;No;250;0,676471
VGG16+VGG19_n_feat_UMAP_250_RBF;VGG16+VGG19_n_feat;UMAP;RBF;4;50176;No;250;0,588235
VGG16+VGG19_n_feat_UMAP_250_LinearSVM;VGG16+VGG19_n_feat;UMAP;LinearSVM;4;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_MLP;VGG16+VGG19_n_feat;UMAP;MLP;4;50176;No;250;0,382353
VGG16+VGG19_n_feat_UMAP_250_Logistic;VGG16+VGG19_n_feat;UMAP;Logistic;4;50176;No;250;0,764706
VGG16+VGG19_n_feat_UMAP_250_RandomForest;VGG16+VGG19_n_feat;UMAP;RandomForest;4;50176;No;250;0,735294
VGG16+VGG19_n_feat_UMAP_250_Adaboost;VGG16+VGG19_n_feat;UMAP;Adaboost;4;50176;No;250;0,764706
VGG16+VGG19_n_feat_UMAP_250_Gaussian;VGG16+VGG19_n_feat;UMAP;Gaussian;4;50176;No;250;0,764706
VGG16+VGG19_n_feat_UMAP_250_J48;VGG16+VGG19_n_feat;UMAP;J48;5;50176;No;250;0,529412
VGG16+VGG19_n_feat_UMAP_250_RBF;VGG16+VGG19_n_feat;UMAP;RBF;5;50176;No;250;0,5
VGG16+VGG19_n_feat_UMAP_250_LinearSVM;VGG16+VGG19_n_feat;UMAP;LinearSVM;5;50176;No;250;0,764706
VGG16+VGG19_n_feat_UMAP_250_MLP;VGG16+VGG19_n_feat;UMAP;MLP;5;50176;No;250;0,5
VGG16+VGG19_n_feat_UMAP_250_Logistic;VGG16+VGG19_n_feat;UMAP;Logistic;5;50176;No;250;0,735294
VGG16+VGG19_n_feat_UMAP_250_RandomForest;VGG16+VGG19_n_feat;UMAP;RandomForest;5;50176;No;250;0,764706
VGG16+VGG19_n_feat_UMAP_250_Adaboost;VGG16+VGG19_n_feat;UMAP;Adaboost;5;50176;No;250;0,735294
VGG16+VGG19_n_feat_UMAP_250_Gaussian;VGG16+VGG19_n_feat;UMAP;Gaussian;5;50176;No;250;0,735294
VGG16+VGG19_n_feat_UMAP_250_J48;VGG16+VGG19_n_feat;UMAP;J48;6;50176;No;250;0,676471
VGG16+VGG19_n_feat_UMAP_250_RBF;VGG16+VGG19_n_feat;UMAP;RBF;6;50176;No;250;0,529412
VGG16+VGG19_n_feat_UMAP_250_LinearSVM;VGG16+VGG19_n_feat;UMAP;LinearSVM;6;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_MLP;VGG16+VGG19_n_feat;UMAP;MLP;6;50176;No;250;0,470588
VGG16+VGG19_n_feat_UMAP_250_Logistic;VGG16+VGG19_n_feat;UMAP;Logistic;6;50176;No;250;0,735294
VGG16+VGG19_n_feat_UMAP_250_RandomForest;VGG16+VGG19_n_feat;UMAP;RandomForest;6;50176;No;250;0,676471
VGG16+VGG19_n_feat_UMAP_250_Adaboost;VGG16+VGG19_n_feat;UMAP;Adaboost;6;50176;No;250;0,735294
VGG16+VGG19_n_feat_UMAP_250_Gaussian;VGG16+VGG19_n_feat;UMAP;Gaussian;6;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_J48;VGG16+VGG19_n_feat;UMAP;J48;7;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_RBF;VGG16+VGG19_n_feat;UMAP;RBF;7;50176;No;250;0,5
VGG16+VGG19_n_feat_UMAP_250_LinearSVM;VGG16+VGG19_n_feat;UMAP;LinearSVM;7;50176;No;250;0,617647
VGG16+VGG19_n_feat_UMAP_250_MLP;VGG16+VGG19_n_feat;UMAP;MLP;7;50176;No;250;0,529412
VGG16+VGG19_n_feat_UMAP_250_Logistic;VGG16+VGG19_n_feat;UMAP;Logistic;7;50176;No;250;0,617647
VGG16+VGG19_n_feat_UMAP_250_RandomForest;VGG16+VGG19_n_feat;UMAP;RandomForest;7;50176;No;250;0,676471
VGG16+VGG19_n_feat_UMAP_250_Adaboost;VGG16+VGG19_n_feat;UMAP;Adaboost;7;50176;No;250;0,647059
VGG16+VGG19_n_feat_UMAP_250_Gaussian;VGG16+VGG19_n_feat;UMAP;Gaussian;7;50176;No;250;0,647059
VGG16+VGG19_n_feat_UMAP_250_J48;VGG16+VGG19_n_feat;UMAP;J48;8;50176;No;250;0,588235
VGG16+VGG19_n_feat_UMAP_250_RBF;VGG16+VGG19_n_feat;UMAP;RBF;8;50176;No;250;0,529412
VGG16+VGG19_n_feat_UMAP_250_LinearSVM;VGG16+VGG19_n_feat;UMAP;LinearSVM;8;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_MLP;VGG16+VGG19_n_feat;UMAP;MLP;8;50176;No;250;0,470588
VGG16+VGG19_n_feat_UMAP_250_Logistic;VGG16+VGG19_n_feat;UMAP;Logistic;8;50176;No;250;0,764706
VGG16+VGG19_n_feat_UMAP_250_RandomForest;VGG16+VGG19_n_feat;UMAP;RandomForest;8;50176;No;250;0,764706
VGG16+VGG19_n_feat_UMAP_250_Adaboost;VGG16+VGG19_n_feat;UMAP;Adaboost;8;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_Gaussian;VGG16+VGG19_n_feat;UMAP;Gaussian;8;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_J48;VGG16+VGG19_n_feat;UMAP;J48;9;50176;No;250;0,647059
VGG16+VGG19_n_feat_UMAP_250_RBF;VGG16+VGG19_n_feat;UMAP;RBF;9;50176;No;250;0,352941
VGG16+VGG19_n_feat_UMAP_250_LinearSVM;VGG16+VGG19_n_feat;UMAP;LinearSVM;9;50176;No;250;0,647059
VGG16+VGG19_n_feat_UMAP_250_MLP;VGG16+VGG19_n_feat;UMAP;MLP;9;50176;No;250;0,647059
VGG16+VGG19_n_feat_UMAP_250_Logistic;VGG16+VGG19_n_feat;UMAP;Logistic;9;50176;No;250;0,823529
VGG16+VGG19_n_feat_UMAP_250_RandomForest;VGG16+VGG19_n_feat;UMAP;RandomForest;9;50176;No;250;0,794118
VGG16+VGG19_n_feat_UMAP_250_Adaboost;VGG16+VGG19_n_feat;UMAP;Adaboost;9;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_Gaussian;VGG16+VGG19_n_feat;UMAP;Gaussian;9;50176;No;250;0,764706
VGG16+VGG19_n_feat_UMAP_250_J48;VGG16+VGG19_n_feat;UMAP;J48;10;50176;No;250;0,647059
VGG16+VGG19_n_feat_UMAP_250_RBF;VGG16+VGG19_n_feat;UMAP;RBF;10;50176;No;250;0,558824
VGG16+VGG19_n_feat_UMAP_250_LinearSVM;VGG16+VGG19_n_feat;UMAP;LinearSVM;10;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_MLP;VGG16+VGG19_n_feat;UMAP;MLP;10;50176;No;250;0,529412
VGG16+VGG19_n_feat_UMAP_250_Logistic;VGG16+VGG19_n_feat;UMAP;Logistic;10;50176;No;250;0,705882
VGG16+VGG19_n_feat_UMAP_250_RandomForest;VGG16+VGG19_n_feat;UMAP;RandomForest;10;50176;No;250;0,764706
VGG16+VGG19_n_feat_UMAP_250_Adaboost;VGG16+VGG19_n_feat;UMAP;Adaboost;10;50176;No;250;0,617647
VGG16+VGG19_n_feat_UMAP_250_Gaussian;VGG16+VGG19_n_feat;UMAP;Gaussian;10;50176;No;250;0,735294
MobileNet+ResNet101_n_feat_PCA_200_J48;MobileNet+ResNet101_n_feat;PCA;J48;1;150528;No;200;0,771429
MobileNet+ResNet101_n_feat_PCA_200_RBF;MobileNet+ResNet101_n_feat;PCA;RBF;1;150528;No;200;0,857143
MobileNet+ResNet101_n_feat_PCA_200_LinearSVM;MobileNet+ResNet101_n_feat;PCA;LinearSVM;1;150528;No;200;0,828571
MobileNet+ResNet101_n_feat_PCA_200_MLP;MobileNet+ResNet101_n_feat;PCA;MLP;1;150528;No;200;0,742857
MobileNet+ResNet101_n_feat_PCA_200_Logistic;MobileNet+ResNet101_n_feat;PCA;Logistic;1;150528;No;200;0,771429
MobileNet+ResNet101_n_feat_PCA_200_RandomForest;MobileNet+ResNet101_n_feat;PCA;RandomForest;1;150528;No;200;0,857143
MobileNet+ResNet101_n_feat_PCA_200_Adaboost;MobileNet+ResNet101_n_feat;PCA;Adaboost;1;150528;No;200;0,8
MobileNet+ResNet101_n_feat_PCA_200_Gaussian;MobileNet+ResNet101_n_feat;PCA;Gaussian;1;150528;No;200;0,742857
MobileNet+ResNet101_n_feat_PCA_200_J48;MobileNet+ResNet101_n_feat;PCA;J48;2;150528;No;200;0,714286
MobileNet+ResNet101_n_feat_PCA_200_RBF;MobileNet+ResNet101_n_feat;PCA;RBF;2;150528;No;200;0,914286
MobileNet+ResNet101_n_feat_PCA_200_LinearSVM;MobileNet+ResNet101_n_feat;PCA;LinearSVM;2;150528;No;200;0,771429
MobileNet+ResNet101_n_feat_PCA_200_MLP;MobileNet+ResNet101_n_feat;PCA;MLP;2;150528;No;200;0,742857
MobileNet+ResNet101_n_feat_PCA_200_Logistic;MobileNet+ResNet101_n_feat;PCA;Logistic;2;150528;No;200;0,771429
MobileNet+ResNet101_n_feat_PCA_200_RandomForest;MobileNet+ResNet101_n_feat;PCA;RandomForest;2;150528;No;200;0,885714
MobileNet+ResNet101_n_feat_PCA_200_Adaboost;MobileNet+ResNet101_n_feat;PCA;Adaboost;2;150528;No;200;0,971429
MobileNet+ResNet101_n_feat_PCA_200_Gaussian;MobileNet+ResNet101_n_feat;PCA;Gaussian;2;150528;No;200;0,742857
MobileNet+ResNet101_n_feat_PCA_200_J48;MobileNet+ResNet101_n_feat;PCA;J48;3;150528;No;200;0,794118
MobileNet+ResNet101_n_feat_PCA_200_RBF;MobileNet+ResNet101_n_feat;PCA;RBF;3;150528;No;200;0,941176
MobileNet+ResNet101_n_feat_PCA_200_LinearSVM;MobileNet+ResNet101_n_feat;PCA;LinearSVM;3;150528;No;200;0,970588
MobileNet+ResNet101_n_feat_PCA_200_MLP;MobileNet+ResNet101_n_feat;PCA;MLP;3;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_PCA_200_Logistic;MobileNet+ResNet101_n_feat;PCA;Logistic;3;150528;No;200;0,970588
MobileNet+ResNet101_n_feat_PCA_200_RandomForest;MobileNet+ResNet101_n_feat;PCA;RandomForest;3;150528;No;200;0,970588
MobileNet+ResNet101_n_feat_PCA_200_Adaboost;MobileNet+ResNet101_n_feat;PCA;Adaboost;3;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_Gaussian;MobileNet+ResNet101_n_feat;PCA;Gaussian;3;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_PCA_200_J48;MobileNet+ResNet101_n_feat;PCA;J48;4;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_PCA_200_RBF;MobileNet+ResNet101_n_feat;PCA;RBF;4;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_PCA_200_LinearSVM;MobileNet+ResNet101_n_feat;PCA;LinearSVM;4;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_PCA_200_MLP;MobileNet+ResNet101_n_feat;PCA;MLP;4;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_PCA_200_Logistic;MobileNet+ResNet101_n_feat;PCA;Logistic;4;150528;No;200;0,852941
MobileNet+ResNet101_n_feat_PCA_200_RandomForest;MobileNet+ResNet101_n_feat;PCA;RandomForest;4;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_PCA_200_Adaboost;MobileNet+ResNet101_n_feat;PCA;Adaboost;4;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_Gaussian;MobileNet+ResNet101_n_feat;PCA;Gaussian;4;150528;No;200;0,676471
MobileNet+ResNet101_n_feat_PCA_200_J48;MobileNet+ResNet101_n_feat;PCA;J48;5;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_PCA_200_RBF;MobileNet+ResNet101_n_feat;PCA;RBF;5;150528;No;200;0,941176
MobileNet+ResNet101_n_feat_PCA_200_LinearSVM;MobileNet+ResNet101_n_feat;PCA;LinearSVM;5;150528;No;200;0,941176
MobileNet+ResNet101_n_feat_PCA_200_MLP;MobileNet+ResNet101_n_feat;PCA;MLP;5;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_PCA_200_Logistic;MobileNet+ResNet101_n_feat;PCA;Logistic;5;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_RandomForest;MobileNet+ResNet101_n_feat;PCA;RandomForest;5;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_PCA_200_Adaboost;MobileNet+ResNet101_n_feat;PCA;Adaboost;5;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_Gaussian;MobileNet+ResNet101_n_feat;PCA;Gaussian;5;150528;No;200;0,676471
MobileNet+ResNet101_n_feat_PCA_200_J48;MobileNet+ResNet101_n_feat;PCA;J48;6;150528;No;200;0,852941
MobileNet+ResNet101_n_feat_PCA_200_RBF;MobileNet+ResNet101_n_feat;PCA;RBF;6;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_LinearSVM;MobileNet+ResNet101_n_feat;PCA;LinearSVM;6;150528;No;200;0,970588
MobileNet+ResNet101_n_feat_PCA_200_MLP;MobileNet+ResNet101_n_feat;PCA;MLP;6;150528;No;200;0,941176
MobileNet+ResNet101_n_feat_PCA_200_Logistic;MobileNet+ResNet101_n_feat;PCA;Logistic;6;150528;No;200;0,970588
MobileNet+ResNet101_n_feat_PCA_200_RandomForest;MobileNet+ResNet101_n_feat;PCA;RandomForest;6;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_PCA_200_Adaboost;MobileNet+ResNet101_n_feat;PCA;Adaboost;6;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_PCA_200_Gaussian;MobileNet+ResNet101_n_feat;PCA;Gaussian;6;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_PCA_200_J48;MobileNet+ResNet101_n_feat;PCA;J48;7;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_PCA_200_RBF;MobileNet+ResNet101_n_feat;PCA;RBF;7;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_LinearSVM;MobileNet+ResNet101_n_feat;PCA;LinearSVM;7;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_MLP;MobileNet+ResNet101_n_feat;PCA;MLP;7;150528;No;200;0,852941
MobileNet+ResNet101_n_feat_PCA_200_Logistic;MobileNet+ResNet101_n_feat;PCA;Logistic;7;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_RandomForest;MobileNet+ResNet101_n_feat;PCA;RandomForest;7;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_Adaboost;MobileNet+ResNet101_n_feat;PCA;Adaboost;7;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_Gaussian;MobileNet+ResNet101_n_feat;PCA;Gaussian;7;150528;No;200;0,647059
MobileNet+ResNet101_n_feat_PCA_200_J48;MobileNet+ResNet101_n_feat;PCA;J48;8;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_PCA_200_RBF;MobileNet+ResNet101_n_feat;PCA;RBF;8;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_PCA_200_LinearSVM;MobileNet+ResNet101_n_feat;PCA;LinearSVM;8;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_MLP;MobileNet+ResNet101_n_feat;PCA;MLP;8;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_PCA_200_Logistic;MobileNet+ResNet101_n_feat;PCA;Logistic;8;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_RandomForest;MobileNet+ResNet101_n_feat;PCA;RandomForest;8;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_Adaboost;MobileNet+ResNet101_n_feat;PCA;Adaboost;8;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_Gaussian;MobileNet+ResNet101_n_feat;PCA;Gaussian;8;150528;No;200;0,794118
MobileNet+ResNet101_n_feat_PCA_200_J48;MobileNet+ResNet101_n_feat;PCA;J48;9;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_PCA_200_RBF;MobileNet+ResNet101_n_feat;PCA;RBF;9;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_LinearSVM;MobileNet+ResNet101_n_feat;PCA;LinearSVM;9;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_PCA_200_MLP;MobileNet+ResNet101_n_feat;PCA;MLP;9;150528;No;200;0,852941
MobileNet+ResNet101_n_feat_PCA_200_Logistic;MobileNet+ResNet101_n_feat;PCA;Logistic;9;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_RandomForest;MobileNet+ResNet101_n_feat;PCA;RandomForest;9;150528;No;200;0,852941
MobileNet+ResNet101_n_feat_PCA_200_Adaboost;MobileNet+ResNet101_n_feat;PCA;Adaboost;9;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_Gaussian;MobileNet+ResNet101_n_feat;PCA;Gaussian;9;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_PCA_200_J48;MobileNet+ResNet101_n_feat;PCA;J48;10;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_PCA_200_RBF;MobileNet+ResNet101_n_feat;PCA;RBF;10;150528;No;200;0,941176
MobileNet+ResNet101_n_feat_PCA_200_LinearSVM;MobileNet+ResNet101_n_feat;PCA;LinearSVM;10;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_PCA_200_MLP;MobileNet+ResNet101_n_feat;PCA;MLP;10;150528;No;200;0,794118
MobileNet+ResNet101_n_feat_PCA_200_Logistic;MobileNet+ResNet101_n_feat;PCA;Logistic;10;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_PCA_200_RandomForest;MobileNet+ResNet101_n_feat;PCA;RandomForest;10;150528;No;200;0,911765
MobileNet+ResNet101_n_feat_PCA_200_Adaboost;MobileNet+ResNet101_n_feat;PCA;Adaboost;10;150528;No;200;0,970588
MobileNet+ResNet101_n_feat_PCA_200_Gaussian;MobileNet+ResNet101_n_feat;PCA;Gaussian;10;150528;No;200;0,529412
MobileNet+ResNet101_n_feat_UMAP_200_J48;MobileNet+ResNet101_n_feat;UMAP;J48;1;150528;No;200;0,8
MobileNet+ResNet101_n_feat_UMAP_200_RBF;MobileNet+ResNet101_n_feat;UMAP;RBF;1;150528;No;200;0,628571
MobileNet+ResNet101_n_feat_UMAP_200_LinearSVM;MobileNet+ResNet101_n_feat;UMAP;LinearSVM;1;150528;No;200;0,742857
MobileNet+ResNet101_n_feat_UMAP_200_MLP;MobileNet+ResNet101_n_feat;UMAP;MLP;1;150528;No;200;0,685714
MobileNet+ResNet101_n_feat_UMAP_200_Logistic;MobileNet+ResNet101_n_feat;UMAP;Logistic;1;150528;No;200;0,8
MobileNet+ResNet101_n_feat_UMAP_200_RandomForest;MobileNet+ResNet101_n_feat;UMAP;RandomForest;1;150528;No;200;0,828571
MobileNet+ResNet101_n_feat_UMAP_200_Adaboost;MobileNet+ResNet101_n_feat;UMAP;Adaboost;1;150528;No;200;0,828571
MobileNet+ResNet101_n_feat_UMAP_200_Gaussian;MobileNet+ResNet101_n_feat;UMAP;Gaussian;1;150528;No;200;0,8
MobileNet+ResNet101_n_feat_UMAP_200_J48;MobileNet+ResNet101_n_feat;UMAP;J48;2;150528;No;200;0,857143
MobileNet+ResNet101_n_feat_UMAP_200_RBF;MobileNet+ResNet101_n_feat;UMAP;RBF;2;150528;No;200;0,485714
MobileNet+ResNet101_n_feat_UMAP_200_LinearSVM;MobileNet+ResNet101_n_feat;UMAP;LinearSVM;2;150528;No;200;0,8
MobileNet+ResNet101_n_feat_UMAP_200_MLP;MobileNet+ResNet101_n_feat;UMAP;MLP;2;150528;No;200;0,342857
MobileNet+ResNet101_n_feat_UMAP_200_Logistic;MobileNet+ResNet101_n_feat;UMAP;Logistic;2;150528;No;200;0,857143
MobileNet+ResNet101_n_feat_UMAP_200_RandomForest;MobileNet+ResNet101_n_feat;UMAP;RandomForest;2;150528;No;200;0,914286
MobileNet+ResNet101_n_feat_UMAP_200_Adaboost;MobileNet+ResNet101_n_feat;UMAP;Adaboost;2;150528;No;200;0,914286
MobileNet+ResNet101_n_feat_UMAP_200_Gaussian;MobileNet+ResNet101_n_feat;UMAP;Gaussian;2;150528;No;200;0,914286
MobileNet+ResNet101_n_feat_UMAP_200_J48;MobileNet+ResNet101_n_feat;UMAP;J48;3;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_UMAP_200_RBF;MobileNet+ResNet101_n_feat;UMAP;RBF;3;150528;No;200;0,705882
MobileNet+ResNet101_n_feat_UMAP_200_LinearSVM;MobileNet+ResNet101_n_feat;UMAP;LinearSVM;3;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_UMAP_200_MLP;MobileNet+ResNet101_n_feat;UMAP;MLP;3;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_UMAP_200_Logistic;MobileNet+ResNet101_n_feat;UMAP;Logistic;3;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_UMAP_200_RandomForest;MobileNet+ResNet101_n_feat;UMAP;RandomForest;3;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_UMAP_200_Adaboost;MobileNet+ResNet101_n_feat;UMAP;Adaboost;3;150528;No;200;0,852941
MobileNet+ResNet101_n_feat_UMAP_200_Gaussian;MobileNet+ResNet101_n_feat;UMAP;Gaussian;3;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_UMAP_200_J48;MobileNet+ResNet101_n_feat;UMAP;J48;4;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_UMAP_200_RBF;MobileNet+ResNet101_n_feat;UMAP;RBF;4;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_UMAP_200_LinearSVM;MobileNet+ResNet101_n_feat;UMAP;LinearSVM;4;150528;No;200;0,794118
MobileNet+ResNet101_n_feat_UMAP_200_MLP;MobileNet+ResNet101_n_feat;UMAP;MLP;4;150528;No;200;0,676471
MobileNet+ResNet101_n_feat_UMAP_200_Logistic;MobileNet+ResNet101_n_feat;UMAP;Logistic;4;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_UMAP_200_RandomForest;MobileNet+ResNet101_n_feat;UMAP;RandomForest;4;150528;No;200;0,794118
MobileNet+ResNet101_n_feat_UMAP_200_Adaboost;MobileNet+ResNet101_n_feat;UMAP;Adaboost;4;150528;No;200;0,794118
MobileNet+ResNet101_n_feat_UMAP_200_Gaussian;MobileNet+ResNet101_n_feat;UMAP;Gaussian;4;150528;No;200;0,794118
MobileNet+ResNet101_n_feat_UMAP_200_J48;MobileNet+ResNet101_n_feat;UMAP;J48;5;150528;No;200;0,794118
MobileNet+ResNet101_n_feat_UMAP_200_RBF;MobileNet+ResNet101_n_feat;UMAP;RBF;5;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_UMAP_200_LinearSVM;MobileNet+ResNet101_n_feat;UMAP;LinearSVM;5;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_UMAP_200_MLP;MobileNet+ResNet101_n_feat;UMAP;MLP;5;150528;No;200;0,558824
MobileNet+ResNet101_n_feat_UMAP_200_Logistic;MobileNet+ResNet101_n_feat;UMAP;Logistic;5;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_UMAP_200_RandomForest;MobileNet+ResNet101_n_feat;UMAP;RandomForest;5;150528;No;200;0,852941
MobileNet+ResNet101_n_feat_UMAP_200_Adaboost;MobileNet+ResNet101_n_feat;UMAP;Adaboost;5;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_UMAP_200_Gaussian;MobileNet+ResNet101_n_feat;UMAP;Gaussian;5;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_UMAP_200_J48;MobileNet+ResNet101_n_feat;UMAP;J48;6;150528;No;200;0,705882
MobileNet+ResNet101_n_feat_UMAP_200_RBF;MobileNet+ResNet101_n_feat;UMAP;RBF;6;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_UMAP_200_LinearSVM;MobileNet+ResNet101_n_feat;UMAP;LinearSVM;6;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_UMAP_200_MLP;MobileNet+ResNet101_n_feat;UMAP;MLP;6;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_UMAP_200_Logistic;MobileNet+ResNet101_n_feat;UMAP;Logistic;6;150528;No;200;0,852941
MobileNet+ResNet101_n_feat_UMAP_200_RandomForest;MobileNet+ResNet101_n_feat;UMAP;RandomForest;6;150528;No;200;0,882353
MobileNet+ResNet101_n_feat_UMAP_200_Adaboost;MobileNet+ResNet101_n_feat;UMAP;Adaboost;6;150528;No;200;0,852941
MobileNet+ResNet101_n_feat_UMAP_200_Gaussian;MobileNet+ResNet101_n_feat;UMAP;Gaussian;6;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_UMAP_200_J48;MobileNet+ResNet101_n_feat;UMAP;J48;7;150528;No;200;0,794118
MobileNet+ResNet101_n_feat_UMAP_200_RBF;MobileNet+ResNet101_n_feat;UMAP;RBF;7;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_UMAP_200_LinearSVM;MobileNet+ResNet101_n_feat;UMAP;LinearSVM;7;150528;No;200;0,735294
MobileNet+ResNet101_n_feat_UMAP_200_MLP;MobileNet+ResNet101_n_feat;UMAP;MLP;7;150528;No;200;0,647059
MobileNet+ResNet101_n_feat_UMAP_200_Logistic;MobileNet+ResNet101_n_feat;UMAP;Logistic;7;150528;No;200;0,764706
MobileNet+ResNet101_n_feat_UMAP_200_RandomForest;MobileNet+ResNet101_n_feat;UMAP;RandomForest;7;150528;No;200;0,823529
MobileNet+ResNet101_n_feat_UMAP_200_Adaboost;MobileNet+ResNet101_n_feat;UMAP;Adaboost;7;150528;No;200;0,852941
MobileNet+ResNet101_n_feat_UMAP_200_Gaussian;MobileNet+ResNet101_n_feat;UMAP;Gaussian;7;150528;No;200;0,676471
MobileNet+ResNet101_n_feat_UMAP_200_J48;MobileNet+ResNet101_n_feat;UMAP;J48;8;150528;No;200;0,647059
MobileNet+ResNet101_n_feat_UMAP_200_RBF;MobileNet+ResNet101_n_feat;UMAP;RBF;8;150528;No;200;0,794118
