FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_F1Score,KFold02_F1Score,KFold03_F1Score,KFold04_F1Score,KFold05_F1Score,KFold06_F1Score,KFold07_F1Score,KFold08_F1Score,KFold09_F1Score,KFold10_F1Score,F1Score_Mean,F1Score_SD
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,250,Logistic,0.6667,0.7500,0.8333,0.7619,0.7647,0.8571,0.9143,0.8889,0.7500,0.8500,0.8037,0.0729
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,250,RandomForest,0.8276,0.8000,0.8571,0.7895,0.8824,0.8000,0.8750,0.9412,0.9048,0.8718,0.8549,0.0474
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,250,Adaboost,0.7333,0.7097,0.9143,0.7805,0.7500,0.7778,0.8824,0.8000,0.8500,0.8108,0.8009,0.0620
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,250,Gaussian,0.7742,0.6286,0.7778,0.7500,0.6667,0.8333,0.8571,0.8485,0.8636,0.8780,0.7878,0.0814
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,200,PCC,0.5714,0.5625,0.7000,0.7500,0.6316,0.8421,0.7273,0.7429,0.6667,0.7500,0.6944,0.0829
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,200,J48,0.5161,0.5385,0.6842,0.6857,0.5333,0.8235,0.7059,0.6857,0.7907,0.6316,0.6595,0.1001
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,200,RBF,0.7586,0.7857,0.8095,0.7143,0.7647,0.8333,0.8889,0.7647,0.7143,0.7805,0.7815,0.0501
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,200,LinearSVM,0.7273,0.7097,0.7805,0.8000,0.7179,0.8108,0.8649,0.8333,0.7442,0.8095,0.7798,0.0501
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,200,MLP,0.7333,0.8000,0.7805,0.8444,0.7222,0.8333,0.8000,0.8485,0.7143,0.8108,0.7887,0.0474
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,200,Logistic,0.7097,0.7586,0.7317,0.7619,0.6857,0.7647,0.8000,0.8387,0.6667,0.8780,0.7596,0.0627
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,200,RandomForest,0.8000,0.8800,0.9189,0.8205,0.8235,0.8571,0.9444,0.9091,0.9524,0.7778,0.8684,0.0587
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,200,Adaboost,0.6667,0.7586,0.8205,0.6842,0.7647,0.7027,0.8235,0.8333,0.8293,0.7895,0.7673,0.0600
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,200,Gaussian,0.7097,0.5882,0.7778,0.7805,0.7059,0.8333,0.7778,0.8235,0.8444,0.8500,0.7691,0.0773
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,150,PCC,0.4667,0.6286,0.6000,0.6512,0.6286,0.8333,0.7586,0.7059,0.6154,0.7500,0.6638,0.0974
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,150,J48,0.5806,0.6429,0.6486,0.6486,0.6452,0.7500,0.6452,0.7222,0.7692,0.7805,0.6833,0.0635
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,150,RBF,0.7500,0.7407,0.7317,0.6667,0.8000,0.8421,0.8571,0.7500,0.7442,0.7805,0.7663,0.0530
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,150,LinearSVM,0.7429,0.6875,0.6818,0.6667,0.7368,0.8421,0.8889,0.7778,0.6829,0.8000,0.7507,0.0716
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,150,MLP,0.7333,0.7143,0.7568,0.7619,0.7429,0.8235,0.8333,0.8125,0.7556,0.8649,0.7799,0.0473
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,150,Logistic,0.7143,0.7143,0.7368,0.7317,0.6857,0.8000,0.8485,0.7879,0.6829,0.7692,0.7471,0.0506
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,150,RandomForest,0.7857,0.7857,0.8889,0.6842,0.7222,0.8649,0.7586,0.9091,0.9302,0.8718,0.8201,0.0798
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,150,Adaboost,0.6875,0.6452,0.7647,0.7000,0.6667,0.6857,0.8235,0.8387,0.7805,0.7368,0.7329,0.0634
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,150,Gaussian,0.7273,0.4138,0.7778,0.6842,0.6667,0.8108,0.8000,0.8824,0.8372,0.8500,0.7450,0.1291
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,100,PCC,0.5455,0.6667,0.7143,0.6341,0.6667,0.8000,0.6875,0.8750,0.5789,0.7429,0.6912,0.0933
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,100,J48,0.5806,0.4828,0.7368,0.6111,0.6286,0.8000,0.7778,0.7647,0.8095,0.7778,0.6970,0.1068
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,100,RBF,0.7273,0.6923,0.7000,0.6667,0.7778,0.9000,0.8000,0.8125,0.8000,0.8293,0.7706,0.0689
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,100,LinearSVM,0.7179,0.6667,0.6818,0.7273,0.7500,0.9000,0.8649,0.8824,0.7556,0.8095,0.7756,0.0796
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,100,MLP,0.6000,0.5385,0.8000,0.8000,0.7429,0.8947,0.8750,0.8824,0.6341,0.8108,0.7578,0.1195
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,100,Logistic,0.7500,0.6429,0.7568,0.7895,0.7027,0.9474,0.8824,0.8125,0.7000,0.7805,0.7764,0.0849
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,100,RandomForest,0.8000,0.6897,0.8649,0.7222,0.7273,0.7879,0.8125,0.8000,0.7907,0.9474,0.7942,0.0704
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,100,Adaboost,0.7742,0.6471,0.8333,0.7000,0.6452,0.8235,0.8000,0.8125,0.7692,0.7895,0.7594,0.0667
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,100,Gaussian,0.7500,0.5161,0.7568,0.7027,0.6250,0.8421,0.8205,0.8485,0.8372,0.8947,0.7594,0.1111
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,50,PCC,0.6842,0.5714,0.6857,0.7179,0.5806,0.8571,0.6667,0.8000,0.6667,0.7778,0.7008,0.0863
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,50,J48,0.6000,0.4444,0.6500,0.7027,0.7429,0.8000,0.7500,0.7500,0.7143,0.7027,0.6857,0.0963
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,50,RBF,0.6667,0.5600,0.7179,0.7368,0.7368,0.8780,0.7059,0.8333,0.6977,0.8421,0.7375,0.0891
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,50,LinearSVM,0.7179,0.5333,0.7273,0.7234,0.7805,0.8571,0.6829,0.7619,0.7500,0.7907,0.7325,0.0805
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,50,MLP,0.6250,0.5000,0.7778,0.8421,0.6875,0.9189,0.7429,0.8235,0.7391,0.8205,0.7477,0.1142
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,50,Logistic,0.7742,0.5185,0.8108,0.6667,0.7059,0.9231,0.7778,0.8333,0.7111,0.8000,0.7521,0.1041
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,50,RandomForest,0.7333,0.6667,0.8649,0.7059,0.6471,0.8000,0.6667,0.7879,0.8000,0.7222,0.7395,0.0678
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,50,Adaboost,0.6250,0.6250,0.7647,0.7368,0.6842,0.8571,0.6857,0.8125,0.7727,0.7805,0.7344,0.0738
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,50,Gaussian,0.8235,0.6000,0.7568,0.5714,0.6471,0.8780,0.6000,0.6857,0.8571,0.8000,0.7220,0.1094
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,40,PCC,0.6429,0.4615,0.7179,0.7027,0.5789,0.8205,0.7222,0.7778,0.7273,0.8205,0.6972,0.1055
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,40,J48,0.5385,0.5600,0.5556,0.7000,0.5625,0.8387,0.6190,0.7097,0.6667,0.7619,0.6513,0.0962
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,40,RBF,0.7027,0.5600,0.7500,0.7368,0.7692,0.9231,0.6842,0.9231,0.7111,0.7500,0.7510,0.1023
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,40,LinearSVM,0.7179,0.5806,0.7556,0.7660,0.7619,0.8372,0.6667,0.8000,0.7500,0.7727,0.7409,0.0685
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,40,MLP,0.7879,0.5185,0.6667,0.8718,0.6667,0.8571,0.5405,0.7647,0.7619,0.7568,0.7193,0.1140
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,40,Logistic,0.7879,0.5185,0.7500,0.7619,0.7368,0.9000,0.7568,0.8649,0.7727,0.7500,0.7599,0.0952
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,40,RandomForest,0.6897,0.7407,0.8333,0.6857,0.7027,0.9412,0.6111,0.8889,0.7907,0.7368,0.7621,0.0962
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,40,Adaboost,0.7097,0.6667,0.6857,0.6667,0.6486,0.8824,0.6286,0.9189,0.7317,0.7619,0.7301,0.0934
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,40,Gaussian,0.8235,0.6000,0.7500,0.6667,0.6857,0.8571,0.6154,0.7222,0.8837,0.7805,0.7385,0.0932
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,30,PCC,0.6471,0.6000,0.4118,0.6667,0.6471,0.8000,0.7647,0.7647,0.7556,0.7059,0.6763,0.1076
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,30,J48,0.6061,0.5000,0.6286,0.5882,0.5806,0.8387,0.4848,0.7895,0.6977,0.7027,0.6417,0.1096
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,30,RBF,0.7647,0.6429,0.6316,0.7179,0.7805,0.8780,0.7317,0.9231,0.7391,0.8205,0.7630,0.0882
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,30,LinearSVM,0.7179,0.5625,0.7391,0.7660,0.7273,0.8372,0.6977,0.8000,0.7200,0.7826,0.7350,0.0705
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,30,MLP,0.6400,0.6429,0.5946,0.7895,0.6471,0.8824,0.6286,0.9143,0.8085,0.7222,0.7270,0.1086
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,30,Logistic,0.8667,0.5714,0.7778,0.7805,0.6667,0.9231,0.7895,0.8421,0.7556,0.7500,0.7723,0.0944
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,30,RandomForest,0.7586,0.6897,0.6857,0.7429,0.6667,0.8387,0.7059,0.8889,0.7907,0.7368,0.7505,0.0677
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,30,Adaboost,0.6667,0.6667,0.6857,0.7692,0.6286,0.8235,0.7692,0.7647,0.7619,0.8000,0.7336,0.0625
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,30,Gaussian,0.8000,0.6667,0.7179,0.6316,0.7568,0.8571,0.7000,0.7568,0.8261,0.7500,0.7463,0.0665
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,20,PCC,0.6250,0.5625,0.5882,0.6667,0.6842,0.7222,0.7027,0.7568,0.7111,0.7568,0.6776,0.0636
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,20,J48,0.6667,0.5294,0.5882,0.7778,0.5143,0.6857,0.5714,0.7179,0.7111,0.6154,0.6378,0.0830
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,20,RBF,0.7222,0.5455,0.6842,0.6667,0.6667,0.8293,0.7619,0.9231,0.7907,0.7619,0.7352,0.0984
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,20,LinearSVM,0.6667,0.5000,0.7391,0.7500,0.6957,0.8182,0.6809,0.8182,0.7500,0.7660,0.7185,0.0877
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,20,MLP,0.6667,0.4375,0.6857,0.7059,0.5294,0.7805,0.6842,0.8235,0.7000,0.6111,0.6625,0.1073
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,20,Logistic,0.7500,0.5000,0.7222,0.7692,0.6154,0.8293,0.7442,0.8649,0.8095,0.8000,0.7405,0.1032
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,20,RandomForest,0.6667,0.6667,0.5625,0.7027,0.4118,0.7222,0.6667,0.8824,0.7500,0.7692,0.6801,0.1193
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,20,Adaboost,0.6154,0.5161,0.6286,0.7568,0.4444,0.7027,0.5882,0.9091,0.7500,0.7179,0.6629,0.1264
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,20,Gaussian,0.7027,0.5714,0.7179,0.6667,0.6842,0.8182,0.7143,0.8000,0.8261,0.7442,0.7246,0.0736
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,10,PCC,0.5882,0.7586,0.6111,0.5455,0.4324,0.7778,0.6286,0.7778,0.7179,0.8293,0.6667,0.1194
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,10,J48,0.5333,0.5806,0.4706,0.4865,0.4706,0.6471,0.5882,0.7368,0.7500,0.6842,0.5948,0.1008
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,10,RBF,0.6842,0.6857,0.6154,0.6486,0.6364,0.7692,0.7442,0.8000,0.8095,0.7907,0.7184,0.0692
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,10,LinearSVM,0.6522,0.5714,0.7234,0.7347,0.6809,0.8000,0.6939,0.7660,0.7778,0.7500,0.7150,0.0645
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,10,MLP,0.5806,0.5455,0.5556,0.6286,0.5143,0.7027,0.4865,0.8824,0.7368,0.8000,0.6433,0.1252
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,10,Logistic,0.7027,0.6857,0.6667,0.7000,0.5500,0.7692,0.7805,0.8500,0.8293,0.7727,0.7307,0.0838
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,10,RandomForest,0.7429,0.7097,0.5143,0.7222,0.4118,0.7097,0.5161,0.8333,0.8000,0.7179,0.6678,0.1310
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,10,Adaboost,0.7500,0.5625,0.5455,0.6667,0.3529,0.6667,0.5806,0.7742,0.6667,0.7500,0.6316,0.1202
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,10,Gaussian,0.5946,0.6154,0.7442,0.7000,0.6364,0.8182,0.7273,0.7907,0.8462,0.7660,0.7239,0.0820
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,2,PCC,0.7222,0.4444,0.7000,0.5946,0.5789,0.7059,0.5806,0.6857,0.7442,0.7000,0.6457,0.0886
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,2,J48,0.6000,0.5625,0.6190,0.5789,0.5882,0.4828,0.8235,0.7429,0.4706,0.7143,0.6183,0.1063
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,2,RBF,0.6500,0.6111,0.6364,0.7442,0.6047,0.8000,0.6341,0.8000,0.7692,0.7826,0.7032,0.0783
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,2,LinearSVM,0.6522,0.5106,0.6667,0.7407,0.6809,0.7500,0.6667,0.7347,0.0000,0.7451,0.6148,0.2157
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,2,MLP,0.7027,0.6452,0.6341,0.7619,0.5854,0.8293,0.6939,0.8372,0.7755,0.7826,0.7248,0.0814
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,2,Logistic,0.6667,0.4783,0.6667,0.7727,0.6190,0.7727,0.6667,0.8000,0.8085,0.7826,0.7034,0.0991
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,2,RandomForest,0.5625,0.5333,0.5854,0.6842,0.4706,0.5000,0.6061,0.7895,0.6000,0.7179,0.6049,0.0946
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,2,Adaboost,0.6875,0.6286,0.6000,0.7179,0.5641,0.6667,0.5000,0.7692,0.7000,0.7619,0.6596,0.0821
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,2,Gaussian,0.6829,0.6000,0.6531,0.7556,0.6047,0.7826,0.6800,0.7826,0.7692,0.7826,0.7093,0.0703
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,75,PCC,0.5882,0.6429,0.6512,0.5854,0.7059,0.8947,0.6667,0.7647,0.5238,0.7778,0.6801,0.1038
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,75,J48,0.5405,0.4444,0.6316,0.6842,0.6286,0.9412,0.7895,0.8000,0.7568,0.7895,0.7006,0.1372
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,75,RBF,0.7647,0.5600,0.6500,0.7317,0.8108,0.9231,0.7647,0.8125,0.7317,0.8649,0.7614,0.0983
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,75,LinearSVM,0.7568,0.5333,0.6977,0.6818,0.7179,0.8780,0.8649,0.7647,0.7826,0.8293,0.7507,0.0962
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,75,MLP,0.7586,0.4286,0.7429,0.8205,0.8108,0.8947,0.8571,0.8235,0.6512,0.8333,0.7621,0.1285
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,75,Logistic,0.7333,0.4444,0.6842,0.7500,0.7568,0.9474,0.8571,0.8125,0.6667,0.8000,0.7452,0.1271
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,75,RandomForest,0.7586,0.6897,0.7778,0.7568,0.8000,0.8824,0.8000,0.9143,0.8636,0.8947,0.8138,0.0687
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,75,Adaboost,0.7273,0.7407,0.7778,0.6842,0.7368,0.8485,0.8387,0.7647,0.6829,0.7568,0.7558,0.0528
EfficientNetB1+EfficientNetB5_n_feat,ReliefF,No,75,Gaussian,0.8125,0.5161,0.7027,0.6842,0.6667,0.8718,0.6341,0.7879,0.8000,0.8718,0.7348,0.1081
EfficientNetB1_175f+EfficientNetB5_175f,ReliefF,No,350,PCC,0.5625,0.6207,0.7692,0.7692,0.6857,0.8421,0.7742,0.8421,0.7391,0.7500,0.7355,0.0850
EfficientNetB1_175f+EfficientNetB5_175f,ReliefF,No,350,J48,0.6667,0.7407,0.7500,0.6486,0.6452,0.7647,0.7500,0.7317,0.7000,0.7000,0.7098,0.0420
EfficientNetB1_175f+EfficientNetB5_175f,ReliefF,No,350,RBF,0.8667,0.8276,0.8947,0.8095,0.9143,0.8000,0.8000,0.7059,0.7907,0.8293,0.8239,0.0561
EfficientNetB1_175f+EfficientNetB5_175f,ReliefF,No,350,LinearSVM,0.8750,0.7586,0.8571,0.8571,0.8235,0.7778,0.8824,0.8108,0.7907,0.8718,0.8305,0.0421
EfficientNetB1_175f+EfficientNetB5_175f,ReliefF,No,350,MLP,0.7857,0.8276,0.8571,0.8571,0.8235,0.8235,0.8889,0.8889,0.8000,0.8718,0.8424,0.0340
EfficientNetB1_175f+EfficientNetB5_175f,ReliefF,No,350,Logistic,0.8000,0.7857,0.8571,0.8293,0.8125,0.8000,0.9143,0.8421,0.7727,0.8947,0.8308,0.0442
EfficientNetB1_175f+EfficientNetB5_175f,ReliefF,No,350,RandomForest,0.8387,0.8462,0.9032,0.8293,0.8125,0.8889,0.9375,0.9444,0.8571,0.8421,0.8700,0.0436
EfficientNetB1_175f+EfficientNetB5_175f,ReliefF,No,350,Adaboost,0.8571,0.7407,0.8649,0.8095,0.7333,0.7742,0.8387,0.7647,0.8718,0.8718,0.8127,0.0526
EfficientNetB1_175f+EfficientNetB5_175f,ReliefF,No,350,Gaussian,0.6667,0.6286,0.8108,0.8372,0.6667,0.7778,0.7879,0.8824,0.8889,0.7805,0.7727,0.0864
MobileNet_175f+ResNet101_175f,ReliefF,No,350,PCC,0.5385,0.6667,0.7647,0.8421,0.8485,0.8571,0.8125,0.8421,0.8261,0.8421,0.7840,0.0983
MobileNet_175f+ResNet101_175f,ReliefF,No,350,J48,0.8108,0.7143,0.8108,0.8500,0.8824,0.6667,0.8333,0.8718,0.8889,0.7895,0.8118,0.0689
MobileNet_175f+ResNet101_175f,ReliefF,No,350,RBF,0.8667,0.8148,0.9091,0.9048,0.8571,0.9091,0.9714,0.8889,0.9545,0.9444,0.9021,0.0453
MobileNet_175f+ResNet101_175f,ReliefF,No,350,LinearSVM,0.9375,0.8571,0.9091,0.8889,0.8485,0.9143,0.9714,0.9444,0.9767,0.8333,0.9081,0.0480
MobileNet_175f+ResNet101_175f,ReliefF,No,350,MLP,0.7273,0.7333,0.8571,0.7805,0.7273,0.8000,0.8421,0.8000,0.9545,0.9268,0.8149,0.0763
MobileNet_175f+ResNet101_175f,ReliefF,No,350,Logistic,0.9375,0.8462,0.9091,0.9091,0.8485,0.9143,0.9714,0.9444,0.9767,0.8889,0.9146,0.0428
MobileNet_175f+ResNet101_175f,ReliefF,No,350,RandomForest,0.8667,0.7857,0.9091,0.9048,0.8333,0.9143,0.9412,0.9714,0.9545,0.9189,0.9000,0.0539
MobileNet_175f+ResNet101_175f,ReliefF,No,350,Adaboost,0.8387,0.8148,0.8000,0.9048,0.8571,0.8750,0.9444,0.9714,0.9302,0.8571,0.8794,0.0539
MobileNet_175f+ResNet101_175f,ReliefF,No,350,Gaussian,0.7857,0.8000,0.8667,0.9000,0.7586,0.8125,0.9091,0.7586,0.8108,0.8485,0.8251,0.0513
ResNet101_175f+DenseNet169_175f,ReliefF,No,350,PCC,0.6897,0.7097,0.7647,0.8718,0.8235,0.8000,0.8750,0.8649,0.8696,0.7568,0.8026,0.0662
ResNet101_175f+DenseNet169_175f,ReliefF,No,350,J48,0.6286,0.7200,0.8485,0.8293,0.8750,0.7429,0.8333,0.8649,0.8636,0.8108,0.8017,0.0757
ResNet101_175f+DenseNet169_175f,ReliefF,No,350,RBF,0.7742,0.7586,0.8824,0.8293,0.8889,0.8824,0.9143,0.9412,0.9767,0.8421,0.8690,0.0656
ResNet101_175f+DenseNet169_175f,ReliefF,No,350,LinearSVM,0.8125,0.7586,0.9091,0.8293,0.9189,0.8889,0.9714,0.8571,0.9524,0.8421,0.8740,0.0629
ResNet101_175f+DenseNet169_175f,ReliefF,No,350,MLP,0.7429,0.7273,0.8824,0.9000,0.8889,0.8000,0.8750,0.8947,0.9333,0.9000,0.8544,0.0678
ResNet101_175f+DenseNet169_175f,ReliefF,No,350,Logistic,0.8000,0.7407,0.9091,0.8837,0.8889,0.8889,0.9412,0.8571,0.9524,0.7778,0.8640,0.0665
ResNet101_175f+DenseNet169_175f,ReliefF,No,350,RandomForest,0.8387,0.8148,0.8571,0.9302,0.8889,0.9143,0.9444,0.9444,0.9545,0.8947,0.8982,0.0458
ResNet101_175f+DenseNet169_175f,ReliefF,No,350,Adaboost,0.8276,0.7407,0.8235,0.8372,0.7742,0.9189,0.9189,0.8824,0.9048,0.8421,0.8470,0.0571
ResNet101_175f+DenseNet169_175f,ReliefF,No,350,Gaussian,0.7143,0.8000,0.8125,0.8108,0.9091,0.8485,0.8750,0.7586,0.7429,0.7778,0.8049,0.0572
ResNet101_175f+DenseNet121_175f,ReliefF,No,350,PCC,0.8125,0.6667,0.8235,0.9000,0.8824,0.9143,0.8571,0.8571,0.8696,0.8649,0.8448,0.0662
ResNet101_175f+DenseNet121_175f,ReliefF,No,350,J48,0.7895,0.8462,0.7059,0.7442,0.7742,0.8421,0.8889,0.8718,0.8780,0.8000,0.8141,0.0582
ResNet101_175f+DenseNet121_175f,ReliefF,No,350,RBF,0.7500,0.7586,0.8571,0.8780,0.8889,0.8824,0.9143,0.8333,0.9333,0.8500,0.8546,0.0573
ResNet101_175f+DenseNet121_175f,ReliefF,No,350,LinearSVM,0.7429,0.7586,0.9091,0.8182,0.8889,0.8571,0.9143,0.8571,0.9302,0.8649,0.8541,0.0605
ResNet101_175f+DenseNet121_175f,ReliefF,No,350,MLP,0.6250,0.6875,0.8333,0.8261,0.9143,0.8485,0.9091,0.8718,0.9091,0.8293,0.8254,0.0916
ResNet101_175f+DenseNet121_175f,ReliefF,No,350,Logistic,0.7879,0.7333,0.8824,0.8182,0.8571,0.9143,0.9091,0.8889,0.9524,0.8649,0.8608,0.0618
ResNet101_175f+DenseNet121_175f,ReliefF,No,350,RandomForest,0.8387,0.7857,0.8824,0.9302,0.8333,0.9143,0.9444,0.9189,0.9130,0.8333,0.8794,0.0504
ResNet101_175f+DenseNet121_175f,ReliefF,No,350,Adaboost,0.8000,0.6923,0.8824,0.8500,0.8485,0.8485,0.9412,0.8235,0.8571,0.8500,0.8393,0.0603
ResNet101_175f+DenseNet121_175f,ReliefF,No,350,Gaussian,0.7143,0.6667,0.8125,0.9000,0.8125,0.8485,0.9412,0.7586,0.7059,0.7647,0.7925,0.0830
ResNet101_175f+MobileNetV2_175f,ReliefF,No,350,PCC,0.7097,0.6667,0.8000,0.8421,0.8571,0.8947,0.8235,0.8205,0.8511,0.8649,0.8130,0.0679
ResNet101_175f+MobileNetV2_175f,ReliefF,No,350,J48,0.7273,0.7143,0.8750,0.8444,0.8235,0.6667,0.8108,0.8889,0.9545,0.8649,0.8170,0.0847
ResNet101_175f+MobileNetV2_175f,ReliefF,No,350,RBF,0.8125,0.7586,0.9091,0.8837,0.8889,0.9143,0.9143,0.9143,0.9524,0.8649,0.8813,0.0540
ResNet101_175f+MobileNetV2_175f,ReliefF,No,350,LinearSVM,0.9091,0.7143,0.9091,0.8636,0.9412,0.8889,0.8824,0.9189,0.9545,0.8421,0.8824,0.0646
ResNet101_175f+MobileNetV2_175f,ReliefF,No,350,MLP,0.6857,0.8276,0.8824,0.8444,0.9143,0.8649,0.7500,0.8000,0.9545,0.8947,0.8419,0.0760
ResNet101_175f+MobileNetV2_175f,ReliefF,No,350,Logistic,0.9375,0.7333,0.8750,0.8636,0.9714,0.9143,0.9412,0.9189,0.9545,0.8421,0.8952,0.0668
ResNet101_175f+MobileNetV2_175f,ReliefF,No,350,RandomForest,0.8000,0.7586,0.8485,0.9302,0.8889,0.8889,0.9444,0.9730,0.9545,0.9189,0.8906,0.0660
ResNet101_175f+MobileNetV2_175f,ReliefF,No,350,Adaboost,0.8485,0.7407,0.8485,0.8444,0.9412,0.8333,0.9091,0.9091,0.9302,0.9189,0.8724,0.0581
ResNet101_175f+MobileNetV2_175f,ReliefF,No,350,Gaussian,0.6923,0.8000,0.8667,0.9000,0.8276,0.6897,0.8387,0.7143,0.7778,0.7500,0.7857,0.0698
EfficientNetB0_175f+MobileNet_175f,ReliefF,No,350,PCC,0.6207,0.5926,0.5333,0.6111,0.6452,0.5333,0.7059,0.7027,0.6829,0.6286,0.6256,0.0587
EfficientNetB0_175f+MobileNet_175f,ReliefF,No,350,J48,0.7742,0.5926,0.7429,0.8372,0.7222,0.6452,0.8000,0.7027,0.9048,0.8718,0.7593,0.0935
EfficientNetB0_175f+MobileNet_175f,ReliefF,No,350,RBF,0.8235,0.9231,0.9375,0.9302,0.8235,0.9444,0.8947,0.9474,0.9268,0.9730,0.9124,0.0483
