FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
ResNet101+DenseNet169_n_feat,UMAP,No,200,RBF,0.6167,0.5435,0.6176,0.7250,0.7647,0.6632,0.7353,0.7535,0.8030,0.7404,0.6963,0.0778
ResNet101+DenseNet169_n_feat,UMAP,No,200,LinearSVM,0.8083,0.8913,0.7941,0.8321,0.7941,0.8194,0.7941,0.8472,0.8068,0.8140,0.8202,0.0289
ResNet101+DenseNet169_n_feat,UMAP,No,200,MLP,0.5667,0.5652,0.7647,0.8679,0.8235,0.7917,0.5294,0.7222,0.8030,0.7140,0.7148,0.1141
ResNet101+DenseNet169_n_feat,UMAP,No,200,Logistic,0.8333,0.8714,0.8235,0.7964,0.8529,0.8472,0.7647,0.8194,0.8485,0.8211,0.8279,0.0291
ResNet101+DenseNet169_n_feat,UMAP,No,200,RandomForest,0.8583,0.9130,0.9118,0.8321,0.9118,0.8507,0.7647,0.8229,0.8902,0.8474,0.8603,0.0453
ResNet101+DenseNet169_n_feat,UMAP,No,200,Adaboost,0.8583,0.7880,0.8529,0.7214,0.9118,0.7951,0.7941,0.8819,0.8447,0.8140,0.8262,0.0521
ResNet101+DenseNet169_n_feat,UMAP,No,200,Gaussian,0.7750,0.8714,0.7647,0.8429,0.7647,0.7917,0.7059,0.7639,0.8258,0.8474,0.7953,0.0479
ResNet101+DenseNet121_n_feat,PCA,No,200,PCC,0.7750,0.8043,0.7647,0.7107,0.8529,0.9097,0.7941,0.8750,0.7424,0.8737,0.8103,0.0617
ResNet101+DenseNet121_n_feat,PCA,No,200,J48,0.8250,0.8297,0.7059,0.7821,0.7941,0.7431,0.7059,0.7049,0.7841,0.7018,0.7576,0.0488
ResNet101+DenseNet121_n_feat,PCA,No,200,RBF,0.8667,0.8714,0.9118,0.8321,0.9412,0.9410,0.9118,0.8819,0.9129,0.9140,0.8985,0.0329
ResNet101+DenseNet121_n_feat,PCA,No,200,LinearSVM,0.8583,0.8696,0.9706,0.8071,0.8235,0.9722,0.9118,0.8819,0.8674,0.8018,0.8764,0.0574
ResNet101+DenseNet121_n_feat,PCA,No,200,MLP,0.7917,0.7011,0.9412,0.9286,0.8235,0.8854,0.7353,0.8819,0.7803,0.8614,0.8330,0.0764
ResNet101+DenseNet121_n_feat,PCA,No,200,Logistic,0.8250,0.8696,0.9706,0.8071,0.9118,0.9722,0.9118,0.9132,0.8674,0.8281,0.8877,0.0553
ResNet101+DenseNet121_n_feat,PCA,No,200,RandomForest,0.8417,0.9565,0.9118,0.8321,0.8529,0.9375,0.8529,0.8264,0.9129,0.9404,0.8865,0.0475
ResNet101+DenseNet121_n_feat,PCA,No,200,Adaboost,0.8250,0.8514,0.7941,0.7714,0.8824,0.9410,0.8824,0.8854,0.8902,0.8544,0.8578,0.0475
ResNet101+DenseNet121_n_feat,PCA,No,200,Gaussian,0.7583,0.7428,0.6765,0.6857,0.5882,0.7292,0.6765,0.6771,0.7197,0.5947,0.6849,0.0544
ResNet101+DenseNet121_n_feat,UMAP,No,200,PCC,0.7833,0.8279,0.7353,0.8321,0.7647,0.8229,0.7647,0.8160,0.6932,0.8404,0.7881,0.0460
ResNet101+DenseNet121_n_feat,UMAP,No,200,J48,0.8667,0.8062,0.8235,0.7714,0.8529,0.8576,0.8529,0.8542,0.6288,0.7754,0.8090,0.0684
ResNet101+DenseNet121_n_feat,UMAP,No,200,RBF,0.7583,0.7192,0.6765,0.7107,0.7647,0.8819,0.6765,0.7847,0.7803,0.7737,0.7527,0.0580
ResNet101+DenseNet121_n_feat,UMAP,No,200,LinearSVM,0.7583,0.9130,0.7647,0.7964,0.8235,0.8785,0.7353,0.8160,0.7424,0.8404,0.8069,0.0560
ResNet101+DenseNet121_n_feat,UMAP,No,200,MLP,0.7333,0.6087,0.7647,0.7857,0.7941,0.7535,0.7647,0.7188,0.7803,0.6246,0.7328,0.0621
ResNet101+DenseNet121_n_feat,UMAP,No,200,Logistic,0.8083,0.7645,0.7647,0.8571,0.8529,0.8472,0.7647,0.8160,0.8258,0.7877,0.8089,0.0352
ResNet101+DenseNet121_n_feat,UMAP,No,200,RandomForest,0.7833,0.8297,0.8824,0.8321,0.8529,0.8819,0.8824,0.8472,0.7841,0.8474,0.8423,0.0347
ResNet101+DenseNet121_n_feat,UMAP,No,200,Adaboost,0.7500,0.7464,0.7941,0.7107,0.8235,0.8819,0.8235,0.8229,0.7386,0.8544,0.7946,0.0531
ResNet101+DenseNet121_n_feat,UMAP,No,200,Gaussian,0.7750,0.7645,0.7941,0.8071,0.8529,0.8542,0.6765,0.7882,0.7803,0.8404,0.7933,0.0497
ResNet101+MobileNetV2_n_feat,PCA,No,200,PCC,0.8083,0.8062,0.8529,0.8429,0.9118,0.9132,0.7647,0.9062,0.7841,0.8807,0.8471,0.0521
ResNet101+MobileNetV2_n_feat,PCA,No,200,J48,0.8500,0.8315,0.7647,0.6000,0.8529,0.8507,0.8235,0.7847,0.8939,0.8088,0.8061,0.0771
ResNet101+MobileNetV2_n_feat,PCA,No,200,RBF,0.9000,0.8931,0.9412,0.7964,0.9706,0.9097,0.8824,0.8819,0.9773,0.9737,0.9126,0.0529
ResNet101+MobileNetV2_n_feat,PCA,No,200,LinearSVM,0.9000,0.9348,0.9706,0.7821,0.9118,0.9444,0.9706,0.9097,0.9356,0.8807,0.9140,0.0519
ResNet101+MobileNetV2_n_feat,PCA,No,200,MLP,0.7500,0.8496,0.9118,0.8786,0.8529,0.9097,0.8235,0.9097,0.8902,0.9211,0.8697,0.0502
ResNet101+MobileNetV2_n_feat,PCA,No,200,Logistic,0.8750,0.9130,0.9706,0.7821,0.9118,0.9444,0.9412,0.9097,0.9356,0.8877,0.9071,0.0495
ResNet101+MobileNetV2_n_feat,PCA,No,200,RandomForest,0.9500,0.8732,0.9118,0.8071,0.8529,0.8819,0.9118,0.8854,0.9129,0.8807,0.8868,0.0370
ResNet101+MobileNetV2_n_feat,PCA,No,200,Adaboost,0.7583,0.9130,0.8529,0.8321,0.9412,0.7674,0.9706,0.8194,0.9356,0.8877,0.8678,0.0699
ResNet101+MobileNetV2_n_feat,PCA,No,200,Gaussian,0.7583,0.7446,0.7059,0.7214,0.6471,0.7604,0.6765,0.7708,0.7197,0.6877,0.7192,0.0384
ResNet101+MobileNetV2_n_feat,UMAP,No,200,PCC,0.7583,0.8913,0.8235,0.7607,0.8235,0.8750,0.6765,0.7604,0.8939,0.8807,0.8144,0.0696
ResNet101+MobileNetV2_n_feat,UMAP,No,200,J48,0.6917,0.7428,0.6471,0.7929,0.7353,0.8021,0.7941,0.7604,0.7386,0.7561,0.7461,0.0457
ResNet101+MobileNetV2_n_feat,UMAP,No,200,RBF,0.6083,0.5435,0.6765,0.7964,0.7647,0.7535,0.7647,0.7847,0.8068,0.7737,0.7273,0.0840
ResNet101+MobileNetV2_n_feat,UMAP,No,200,LinearSVM,0.7333,0.7826,0.7647,0.7607,0.7941,0.8194,0.7353,0.7569,0.8068,0.9070,0.7861,0.0485
ResNet101+MobileNetV2_n_feat,UMAP,No,200,MLP,0.6833,0.8261,0.7353,0.7500,0.5588,0.6007,0.7353,0.7188,0.6856,0.6404,0.6934,0.0739
ResNet101+MobileNetV2_n_feat,UMAP,No,200,Logistic,0.7833,0.8696,0.8529,0.7964,0.7647,0.8229,0.7353,0.8472,0.8447,0.9070,0.8224,0.0495
ResNet101+MobileNetV2_n_feat,UMAP,No,200,RandomForest,0.8333,0.8714,0.8824,0.7607,0.8529,0.8507,0.7941,0.8194,0.8902,0.8807,0.8436,0.0400
ResNet101+MobileNetV2_n_feat,UMAP,No,200,Adaboost,0.7500,0.8062,0.7941,0.8321,0.8529,0.8229,0.8824,0.9097,0.8030,0.8281,0.8281,0.0432
ResNet101+MobileNetV2_n_feat,UMAP,No,200,Gaussian,0.8083,0.8714,0.7941,0.8321,0.7647,0.8507,0.7059,0.7604,0.8712,0.8807,0.8140,0.0549
EfficientNetB0+MobileNet_n_feat,PCA,No,200,PCC,0.7667,0.8279,0.7647,0.7714,0.8529,0.7882,0.7941,0.7882,0.7614,0.8474,0.7963,0.0327
EfficientNetB0+MobileNet_n_feat,PCA,No,200,J48,0.7250,0.7844,0.8529,0.7464,0.7647,0.7326,0.7941,0.7917,0.8030,0.7614,0.7756,0.0360
EfficientNetB0+MobileNet_n_feat,PCA,No,200,RBF,0.8417,0.9783,0.9706,0.9036,0.8824,0.9688,0.9118,0.9410,0.9545,0.9474,0.9300,0.0420
EfficientNetB0+MobileNet_n_feat,PCA,No,200,LinearSVM,0.8833,0.9149,0.9412,0.8214,0.8824,0.8507,0.9412,0.9097,0.9129,0.9140,0.8972,0.0363
EfficientNetB0+MobileNet_n_feat,PCA,No,200,MLP,0.7417,0.8714,0.8824,0.8679,0.7941,0.8264,0.8529,0.9132,0.9129,0.7614,0.8424,0.0570
EfficientNetB0+MobileNet_n_feat,PCA,No,200,Logistic,0.8833,0.9366,0.9412,0.8571,0.9118,0.8819,0.9412,0.9097,0.9129,0.9140,0.9090,0.0264
EfficientNetB0+MobileNet_n_feat,PCA,No,200,RandomForest,0.7833,0.8949,0.8529,0.8179,0.8529,0.8576,0.8235,0.9167,0.9318,0.9070,0.8639,0.0455
EfficientNetB0+MobileNet_n_feat,PCA,No,200,Adaboost,0.8333,0.8496,0.9412,0.8536,0.9412,0.9132,0.8824,0.9722,0.9129,0.8807,0.8980,0.0433
EfficientNetB0+MobileNet_n_feat,PCA,No,200,Gaussian,0.6250,0.7011,0.7647,0.7321,0.7647,0.7882,0.7059,0.7951,0.8447,0.7281,0.7450,0.0578
EfficientNetB0+MobileNet_n_feat,UMAP,No,200,PCC,0.8333,0.8514,0.8235,0.6607,0.8529,0.7882,0.7647,0.8507,0.8485,0.8140,0.8088,0.0568
EfficientNetB0+MobileNet_n_feat,UMAP,No,200,J48,0.7167,0.7663,0.7941,0.7214,0.7941,0.7708,0.7059,0.7083,0.6970,0.7614,0.7436,0.0357
EfficientNetB0+MobileNet_n_feat,UMAP,No,200,RBF,0.5000,0.5000,0.5000,0.6071,0.5588,0.5312,0.5588,0.5312,0.6136,0.5000,0.5401,0.0415
EfficientNetB0+MobileNet_n_feat,UMAP,No,200,LinearSVM,0.6667,0.7192,0.7059,0.7714,0.7647,0.7326,0.7059,0.9444,0.7197,0.7544,0.7485,0.0718
EfficientNetB0+MobileNet_n_feat,UMAP,No,200,MLP,0.5000,0.5000,0.5882,0.5357,0.5000,0.5000,0.5294,0.5000,0.5000,0.3965,0.5050,0.0452
EfficientNetB0+MobileNet_n_feat,UMAP,No,200,Logistic,0.6917,0.7645,0.7941,0.6714,0.8235,0.8264,0.7647,0.9410,0.7614,0.8140,0.7853,0.0717
EfficientNetB0+MobileNet_n_feat,UMAP,No,200,RandomForest,0.8583,0.9130,0.9118,0.7964,0.8824,0.8785,0.8235,0.9410,0.8447,0.9737,0.8823,0.0514
EfficientNetB0+MobileNet_n_feat,UMAP,No,200,Adaboost,0.8750,0.8098,0.8824,0.7464,0.7941,0.7708,0.7941,0.8819,0.8902,0.8211,0.8266,0.0495
EfficientNetB0+MobileNet_n_feat,UMAP,No,200,Gaussian,0.9167,0.7681,0.8529,0.7821,0.8235,0.8542,0.7941,0.8264,0.8902,0.8737,0.8382,0.0458
MobileNet+ResNet50_n_feat,PCA,No,200,PCC,0.7583,0.9130,0.7941,0.7607,0.9118,0.8785,0.7353,0.8472,0.7424,0.9070,0.8248,0.0705
MobileNet+ResNet50_n_feat,PCA,No,200,J48,0.7583,0.7663,0.8235,0.7679,0.7941,0.7708,0.6765,0.7708,0.7803,0.7947,0.7703,0.0361
MobileNet+ResNet50_n_feat,PCA,No,200,RBF,0.9417,0.9149,0.9706,0.7964,0.9118,0.9375,0.9118,0.9132,0.8674,0.9404,0.9106,0.0459
MobileNet+ResNet50_n_feat,PCA,No,200,LinearSVM,0.8083,0.8696,0.8824,0.8571,0.9412,0.8854,0.8529,0.9097,0.8902,0.9140,0.8811,0.0352
MobileNet+ResNet50_n_feat,PCA,No,200,MLP,0.7583,0.8714,0.9118,0.8429,0.9118,0.7014,0.7059,0.8542,0.9545,0.7877,0.8300,0.0838
MobileNet+ResNet50_n_feat,PCA,No,200,Logistic,0.8333,0.8696,0.9412,0.8571,0.9706,0.8854,0.8824,0.9097,0.8902,0.9140,0.8953,0.0382
MobileNet+ResNet50_n_feat,PCA,No,200,RandomForest,0.8583,0.9130,0.9118,0.7714,0.7647,0.9132,0.8824,0.9132,0.9318,0.8614,0.8721,0.0568
MobileNet+ResNet50_n_feat,PCA,No,200,Adaboost,0.8000,0.8696,0.9118,0.7964,0.9118,0.8299,0.8529,0.9410,0.9545,0.9140,0.8782,0.0540
MobileNet+ResNet50_n_feat,PCA,No,200,Gaussian,0.7250,0.7645,0.7353,0.6607,0.7059,0.7604,0.6765,0.7986,0.8447,0.6281,0.7300,0.0622
MobileNet+ResNet50_n_feat,UMAP,No,200,PCC,0.8083,0.8913,0.7941,0.8321,0.7647,0.7917,0.7059,0.7917,0.7841,0.8018,0.7966,0.0446
MobileNet+ResNet50_n_feat,UMAP,No,200,J48,0.7750,0.8297,0.7353,0.7464,0.7647,0.6146,0.6176,0.7118,0.8258,0.7947,0.7416,0.0719
MobileNet+ResNet50_n_feat,UMAP,No,200,RBF,0.6333,0.6522,0.7353,0.7714,0.7353,0.6632,0.7059,0.7569,0.7803,0.7140,0.7148,0.0484
MobileNet+ResNet50_n_feat,UMAP,No,200,LinearSVM,0.7333,0.8043,0.7647,0.7357,0.7647,0.7222,0.7353,0.7569,0.8068,0.8070,0.7631,0.0311
MobileNet+ResNet50_n_feat,UMAP,No,200,MLP,0.7333,0.5435,0.7353,0.6786,0.5588,0.7674,0.6471,0.6944,0.7689,0.7140,0.6841,0.0755
MobileNet+ResNet50_n_feat,UMAP,No,200,Logistic,0.7833,0.9130,0.8529,0.7357,0.7353,0.8229,0.7353,0.7604,0.7803,0.8737,0.7993,0.0602
MobileNet+ResNet50_n_feat,UMAP,No,200,RandomForest,0.8583,0.9130,0.9118,0.7964,0.8235,0.8785,0.7647,0.8229,0.9091,0.8807,0.8559,0.0493
MobileNet+ResNet50_n_feat,UMAP,No,200,Adaboost,0.8000,0.9130,0.9118,0.6857,0.7941,0.7951,0.7941,0.7049,0.8674,0.8281,0.8094,0.0721
MobileNet+ResNet50_n_feat,UMAP,No,200,Gaussian,0.7833,0.8931,0.7941,0.7714,0.7941,0.7917,0.7059,0.7917,0.7576,0.8211,0.7904,0.0449
Xception+ResNet50_n_feat,PCA,No,200,PCC,0.7167,0.8080,0.8235,0.7607,0.9412,0.9097,0.7353,0.8160,0.7614,0.8140,0.8086,0.0682
Xception+ResNet50_n_feat,PCA,No,200,J48,0.8167,0.8261,0.6765,0.6857,0.7059,0.8299,0.7353,0.7292,0.8030,0.7877,0.7596,0.0566
Xception+ResNet50_n_feat,PCA,No,200,RBF,0.8833,0.8931,0.9706,0.7964,0.9412,0.9410,0.9118,0.8819,0.8674,0.9404,0.9027,0.0474
Xception+ResNet50_n_feat,PCA,No,200,LinearSVM,0.8917,0.8043,0.8824,0.8929,0.9412,0.8889,0.8529,0.9375,0.8712,0.8614,0.8824,0.0378
Xception+ResNet50_n_feat,PCA,No,200,MLP,0.8667,0.7844,0.8235,0.7464,0.8824,0.7951,0.7647,0.9132,0.8674,0.7947,0.8239,0.0528
Xception+ResNet50_n_feat,PCA,No,200,Logistic,0.8917,0.8043,0.8824,0.8929,0.9412,0.8889,0.8529,0.9375,0.8712,0.8281,0.8791,0.0408
Xception+ResNet50_n_feat,PCA,No,200,RandomForest,0.8833,0.8279,0.8824,0.7964,0.8529,0.8854,0.8529,0.9410,0.8902,0.8211,0.8633,0.0397
Xception+ResNet50_n_feat,PCA,No,200,Adaboost,0.8583,0.9348,0.8235,0.8929,0.8824,0.8819,0.8235,0.9410,0.8712,0.8544,0.8764,0.0379
Xception+ResNet50_n_feat,PCA,No,200,Gaussian,0.6917,0.7645,0.7059,0.6857,0.6471,0.7292,0.7059,0.7674,0.7424,0.6018,0.7041,0.0490
Xception+ResNet50_n_feat,UMAP,No,200,PCC,0.8083,0.8496,0.7647,0.7714,0.8529,0.8194,0.7941,0.8472,0.9129,0.8737,0.8294,0.0442
Xception+ResNet50_n_feat,UMAP,No,200,J48,0.7750,0.7464,0.8529,0.6000,0.8529,0.7431,0.9706,0.8194,0.7765,0.8544,0.7991,0.0924
Xception+ResNet50_n_feat,UMAP,No,200,RBF,0.6000,0.6957,0.7353,0.7714,0.7059,0.7569,0.7059,0.7569,0.7841,0.7737,0.7286,0.0522
Xception+ResNet50_n_feat,UMAP,No,200,LinearSVM,0.7333,0.8043,0.7647,0.7964,0.7647,0.8750,0.7941,0.7882,0.7841,0.8070,0.7912,0.0351
Xception+ResNet50_n_feat,UMAP,No,200,MLP,0.6333,0.7174,0.7059,0.8286,0.7353,0.7951,0.7353,0.6007,0.7841,0.6316,0.7167,0.0719
Xception+ResNet50_n_feat,UMAP,No,200,Logistic,0.7000,0.8696,0.7941,0.8321,0.7353,0.8472,0.7941,0.8819,0.8258,0.7877,0.8068,0.0542
Xception+ResNet50_n_feat,UMAP,No,200,RandomForest,0.8083,0.8714,0.8824,0.8321,0.8824,0.8785,0.8824,0.8785,0.8485,0.9333,0.8698,0.0321
Xception+ResNet50_n_feat,UMAP,No,200,Adaboost,0.8000,0.8297,0.8235,0.8786,0.9118,0.8264,0.8824,0.8194,0.8258,0.9140,0.8512,0.0393
Xception+ResNet50_n_feat,UMAP,No,200,Gaussian,0.6917,0.9130,0.7647,0.8679,0.7353,0.8194,0.7059,0.8194,0.8258,0.8404,0.7983,0.0681
VGG16+VGG19_n_feat,PCA,No,200,PCC,0.7250,0.7428,0.8235,0.6857,0.7647,0.7639,0.6176,0.8160,0.7803,0.7544,0.7474,0.0578
VGG16+VGG19_n_feat,PCA,No,200,J48,0.5583,0.8478,0.7059,0.6500,0.7941,0.7951,0.6765,0.7014,0.6970,0.6825,0.7109,0.0788
VGG16+VGG19_n_feat,PCA,No,200,RBF,0.7750,0.8080,0.9118,0.7821,0.8529,0.9097,0.9118,0.8854,0.8902,0.8807,0.8608,0.0508
VGG16+VGG19_n_feat,PCA,No,200,LinearSVM,0.8083,0.8062,0.9118,0.8179,0.7647,0.8229,0.8824,0.7917,0.8068,0.9474,0.8360,0.0551
VGG16+VGG19_n_feat,PCA,No,200,MLP,0.7750,0.7880,0.9118,0.7714,0.7353,0.7639,0.9118,0.8264,0.9091,0.9474,0.8340,0.0740
VGG16+VGG19_n_feat,PCA,No,200,Logistic,0.8417,0.8696,0.9118,0.8429,0.7647,0.8229,0.8235,0.8542,0.8068,0.9474,0.8485,0.0494
VGG16+VGG19_n_feat,PCA,No,200,RandomForest,0.6250,0.8080,0.9412,0.8429,0.7647,0.8021,0.8529,0.8576,0.8409,0.7825,0.8118,0.0777
VGG16+VGG19_n_feat,PCA,No,200,Adaboost,0.7083,0.8478,0.8824,0.8071,0.8529,0.8542,0.8529,0.8576,0.8674,0.8474,0.8378,0.0468
VGG16+VGG19_n_feat,PCA,No,200,Gaussian,0.6083,0.6775,0.7059,0.6036,0.5294,0.7014,0.7647,0.7326,0.8068,0.5947,0.6725,0.0822
VGG16+VGG19_n_feat,UMAP,No,200,PCC,0.7417,0.8496,0.7647,0.6857,0.7353,0.6458,0.5882,0.7639,0.7235,0.7281,0.7227,0.0674
VGG16+VGG19_n_feat,UMAP,No,200,J48,0.6667,0.7428,0.7059,0.7321,0.6471,0.6528,0.3235,0.6181,0.7424,0.5895,0.6421,0.1175
VGG16+VGG19_n_feat,UMAP,No,200,RBF,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5455,0.5000,0.5045,0.0136
VGG16+VGG19_n_feat,UMAP,No,200,LinearSVM,0.6667,0.8043,0.7353,0.6750,0.7353,0.7604,0.6176,0.7292,0.6136,0.6684,0.7006,0.0590
VGG16+VGG19_n_feat,UMAP,No,200,MLP,0.5833,0.5000,0.4706,0.4571,0.5000,0.5625,0.4412,0.5000,0.4545,0.5439,0.5013,0.0458
VGG16+VGG19_n_feat,UMAP,No,200,Logistic,0.7417,0.8261,0.8235,0.7357,0.7059,0.7604,0.6471,0.7569,0.7652,0.6684,0.7431,0.0553
VGG16+VGG19_n_feat,UMAP,No,200,RandomForest,0.7917,0.8913,0.7941,0.7357,0.7647,0.7639,0.6765,0.7049,0.8485,0.7088,0.7680,0.0631
VGG16+VGG19_n_feat,UMAP,No,200,Adaboost,0.7417,0.7663,0.6765,0.7821,0.7647,0.7361,0.6765,0.7014,0.8030,0.7018,0.7350,0.0422
VGG16+VGG19_n_feat,UMAP,No,200,Gaussian,0.7333,0.8080,0.7059,0.7214,0.6765,0.7083,0.5882,0.7014,0.7197,0.6754,0.7038,0.0522
MobileNet+ResNet101_n_feat,PCA,No,150,PCC,0.7833,0.8496,0.7647,0.7964,0.9118,0.8819,0.7647,0.8785,0.8068,0.8737,0.8311,0.0514
MobileNet+ResNet101_n_feat,PCA,No,150,J48,0.8000,0.7228,0.8529,0.8321,0.7941,0.7326,0.7647,0.8507,0.7841,0.7684,0.7903,0.0430
MobileNet+ResNet101_n_feat,PCA,No,150,RBF,0.8667,0.8931,0.9412,0.8321,0.9706,0.9132,0.9412,0.8819,0.9129,0.9404,0.9093,0.0394
MobileNet+ResNet101_n_feat,PCA,No,150,LinearSVM,0.8417,0.9130,0.9706,0.8679,0.9706,1.0000,0.8529,0.9410,0.8902,0.8018,0.9050,0.0616
MobileNet+ResNet101_n_feat,PCA,No,150,MLP,0.8833,0.7446,0.9118,0.7214,0.8235,0.8021,0.8824,0.9444,0.8485,0.8544,0.8416,0.0670
MobileNet+ResNet101_n_feat,PCA,No,150,Logistic,0.8167,0.9130,0.9706,0.8679,0.9412,1.0000,0.9412,0.9410,0.8485,0.8018,0.9042,0.0635
MobileNet+ResNet101_n_feat,PCA,No,150,RandomForest,0.8000,0.9348,0.9118,0.7964,0.8235,0.9410,0.8529,0.9132,0.9318,0.9474,0.8853,0.0575
MobileNet+ResNet101_n_feat,PCA,No,150,Adaboost,0.7917,0.8514,0.9118,0.8321,0.9118,0.7986,0.9118,0.9132,0.9545,0.9737,0.8851,0.0598
MobileNet+ResNet101_n_feat,PCA,No,150,Gaussian,0.7833,0.7645,0.7353,0.6107,0.6471,0.7326,0.6471,0.7951,0.8674,0.5877,0.7171,0.0859
MobileNet+ResNet101_n_feat,UMAP,No,150,PCC,0.7917,0.8080,0.7647,0.7107,0.8235,0.7951,0.6765,0.7951,0.7614,0.8737,0.7800,0.0531
MobileNet+ResNet101_n_feat,UMAP,No,150,J48,0.8500,0.8279,0.7353,0.7357,0.7941,0.7917,0.7647,0.8229,0.8864,0.8018,0.8010,0.0457
MobileNet+ResNet101_n_feat,UMAP,No,150,RBF,0.6583,0.6304,0.6765,0.7357,0.7941,0.6944,0.7353,0.7257,0.7197,0.7737,0.7144,0.0479
MobileNet+ResNet101_n_feat,UMAP,No,150,LinearSVM,0.7833,0.8478,0.7647,0.8214,0.7647,0.8160,0.7059,0.7882,0.7424,0.8404,0.7875,0.0426
MobileNet+ResNet101_n_feat,UMAP,No,150,MLP,0.5417,0.8116,0.7353,0.7500,0.4706,0.5312,0.6176,0.5486,0.7197,0.7737,0.6500,0.1153
MobileNet+ResNet101_n_feat,UMAP,No,150,Logistic,0.8333,0.8714,0.8235,0.7964,0.7941,0.8542,0.7941,0.7882,0.7803,0.8807,0.8216,0.0348
MobileNet+ResNet101_n_feat,UMAP,No,150,RandomForest,0.8583,0.9348,0.8235,0.8429,0.8529,0.8819,0.8235,0.8785,0.8447,0.8807,0.8622,0.0317
MobileNet+ResNet101_n_feat,UMAP,No,150,Adaboost,0.8583,0.7663,0.7353,0.7714,0.7647,0.9132,0.8235,0.8507,0.6970,0.8018,0.7982,0.0611
MobileNet+ResNet101_n_feat,UMAP,No,150,Gaussian,0.8083,0.9348,0.7941,0.8786,0.7059,0.8264,0.6471,0.8229,0.7576,0.8544,0.8030,0.0791
ResNet101+DenseNet169_n_feat,PCA,No,150,PCC,0.8333,0.8279,0.8824,0.7357,0.9118,0.8507,0.8529,0.9062,0.8295,0.8070,0.8438,0.0487
ResNet101+DenseNet169_n_feat,PCA,No,150,J48,0.8667,0.7681,0.8235,0.7464,0.8529,0.8785,0.7647,0.7639,0.8068,0.6895,0.7961,0.0570
ResNet101+DenseNet169_n_feat,PCA,No,150,RBF,0.8417,0.9348,0.9412,0.8321,0.9706,0.9375,0.9412,0.9097,0.9356,0.9404,0.9185,0.0431
ResNet101+DenseNet169_n_feat,PCA,No,150,LinearSVM,0.8667,0.9348,0.9412,0.9036,0.9118,0.9444,0.9118,0.9375,0.9545,0.8281,0.9134,0.0375
ResNet101+DenseNet169_n_feat,PCA,No,150,MLP,0.7750,0.9130,0.9412,0.7929,0.8824,0.9132,0.8529,0.8472,0.9129,0.8684,0.8699,0.0515
ResNet101+DenseNet169_n_feat,PCA,No,150,Logistic,0.8667,0.9565,0.9706,0.9286,0.9118,0.9132,0.9118,0.9375,0.9545,0.8281,0.9179,0.0411
ResNet101+DenseNet169_n_feat,PCA,No,150,RandomForest,0.8583,0.9149,0.9118,0.8321,0.8824,0.8507,0.8529,0.9722,0.9129,0.9404,0.8929,0.0426
ResNet101+DenseNet169_n_feat,PCA,No,150,Adaboost,0.7917,0.9149,0.8235,0.8321,0.9118,0.8854,0.8235,0.8576,0.9318,0.8807,0.8653,0.0444
ResNet101+DenseNet169_n_feat,PCA,No,150,Gaussian,0.7833,0.7428,0.7059,0.6000,0.6176,0.7535,0.6765,0.6806,0.8068,0.6018,0.6969,0.0710
ResNet101+DenseNet169_n_feat,UMAP,No,150,PCC,0.7333,0.8261,0.7647,0.8071,0.8235,0.7882,0.7647,0.7882,0.8068,0.8140,0.7917,0.0284
ResNet101+DenseNet169_n_feat,UMAP,No,150,J48,0.8333,0.7844,0.8529,0.7107,0.8824,0.7986,0.7941,0.7083,0.8864,0.7281,0.7979,0.0632
ResNet101+DenseNet169_n_feat,UMAP,No,150,RBF,0.7333,0.6087,0.7647,0.8071,0.7353,0.8194,0.6471,0.7882,0.7803,0.8070,0.7491,0.0671
ResNet101+DenseNet169_n_feat,UMAP,No,150,LinearSVM,0.7833,0.8478,0.7941,0.7607,0.7647,0.8194,0.7647,0.8472,0.7879,0.8140,0.7984,0.0309
ResNet101+DenseNet169_n_feat,UMAP,No,150,MLP,0.5917,0.7826,0.7059,0.7821,0.6765,0.7222,0.7059,0.8125,0.7576,0.8474,0.7384,0.0702
ResNet101+DenseNet169_n_feat,UMAP,No,150,Logistic,0.8333,0.8496,0.7941,0.7607,0.8824,0.8472,0.7647,0.8472,0.7614,0.7877,0.8128,0.0420
ResNet101+DenseNet169_n_feat,UMAP,No,150,RandomForest,0.8417,0.8913,0.8824,0.8071,0.8529,0.8264,0.8235,0.8507,0.7803,0.8474,0.8404,0.0314
ResNet101+DenseNet169_n_feat,UMAP,No,150,Adaboost,0.7833,0.8297,0.9118,0.7821,0.8529,0.8229,0.8235,0.7986,0.7803,0.7947,0.8180,0.0388
ResNet101+DenseNet169_n_feat,UMAP,No,150,Gaussian,0.7667,0.8297,0.7647,0.8429,0.7647,0.7639,0.6765,0.7917,0.8030,0.8544,0.7858,0.0489
ResNet101+DenseNet121_n_feat,PCA,No,150,PCC,0.7833,0.7844,0.8529,0.7964,0.8824,0.9097,0.8824,0.8750,0.7652,0.8807,0.8412,0.0503
