FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_Accuracy,KFold02_Accuracy,KFold03_Accuracy,KFold04_Accuracy,KFold05_Accuracy,KFold06_Accuracy,KFold07_Accuracy,KFold08_Accuracy,KFold09_Accuracy,KFold10_Accuracy,Accuracy_Mean,Accuracy_SD
EfficientNetB4,ReliefF,No,30,J48,0.6,0.5429,0.5588,0.6471,0.6765,0.7353,0.5294,0.5294,0.5,0.8235,0.6143,0.0996
EfficientNetB4,ReliefF,No,30,RBF,0.6857,0.5143,0.7059,0.6471,0.7353,0.5882,0.6176,0.7059,0.7059,0.7941,0.67,0.0761
EfficientNetB4,ReliefF,No,30,LinearSVM,0.5714,0.4857,0.6176,0.6471,0.5588,0.6765,0.6471,0.6471,0.7941,0.7647,0.641,0.0874
EfficientNetB4,ReliefF,No,30,MLP,0.6,0.5429,0.6471,0.6765,0.6176,0.6471,0.6765,0.7647,0.7353,0.8235,0.6731,0.0785
EfficientNetB4,ReliefF,No,30,Logistic,0.6286,0.5429,0.7059,0.6471,0.6471,0.6471,0.7353,0.7353,0.7059,0.8235,0.6818,0.0726
EfficientNetB4,ReliefF,No,30,RandomForest,0.8286,0.5714,0.5882,0.6471,0.7647,0.8235,0.6765,0.7059,0.7353,0.7941,0.7135,0.0876
EfficientNetB4,ReliefF,No,30,Adaboost,0.7143,0.6571,0.5,0.6765,0.7353,0.7647,0.7353,0.7059,0.7059,0.7647,0.696,0.0731
EfficientNetB4,ReliefF,No,30,Gaussian,0.5143,0.5714,0.7353,0.6471,0.5588,0.6765,0.6176,0.7353,0.6176,0.7353,0.6409,0.0753
EfficientNetB5,ReliefF,No,30,PCC,0.6857,0.6286,0.7059,0.5588,0.7059,0.8824,0.6471,0.7059,0.6765,0.6471,0.6844,0.0789
EfficientNetB5,ReliefF,No,30,J48,0.6286,0.7429,0.5294,0.6176,0.8529,0.8235,0.6471,0.6765,0.6471,0.7353,0.6901,0.0938
EfficientNetB5,ReliefF,No,30,RBF,0.7143,0.6857,0.6765,0.7059,0.6765,0.8235,0.5882,0.8235,0.7647,0.7059,0.7165,0.0679
EfficientNetB5,ReliefF,No,30,LinearSVM,0.6286,0.6,0.6471,0.6176,0.6176,0.7059,0.6176,0.7353,0.6765,0.7059,0.6552,0.0448
EfficientNetB5,ReliefF,No,30,MLP,0.7429,0.6,0.6765,0.7059,0.7941,0.7353,0.6471,0.6765,0.7941,0.7353,0.7108,0.059
EfficientNetB5,ReliefF,No,30,Logistic,0.7429,0.6857,0.7647,0.7059,0.6471,0.8235,0.6765,0.8235,0.7059,0.7941,0.737,0.0595
EfficientNetB5,ReliefF,No,30,RandomForest,0.8,0.7429,0.7353,0.7353,0.6765,0.8824,0.7353,0.8235,0.7941,0.8235,0.7749,0.0572
EfficientNetB5,ReliefF,No,30,Adaboost,0.7714,0.8,0.7353,0.6471,0.7059,0.8235,0.6471,0.7353,0.8529,0.7941,0.7513,0.0667
EfficientNetB5,ReliefF,No,30,Gaussian,0.7143,0.6571,0.6471,0.6765,0.6765,0.7647,0.5588,0.7941,0.8529,0.7059,0.7048,0.0788
EfficientNetB6,ReliefF,No,30,PCC,0.6286,0.6286,0.5882,0.5588,0.6765,0.6176,0.6765,0.7059,0.6765,0.6471,0.6404,0.0429
EfficientNetB6,ReliefF,No,30,J48,0.5429,0.6571,0.4412,0.5294,0.3824,0.5294,0.5294,0.6765,0.6176,0.6176,0.5524,0.0882
EfficientNetB6,ReliefF,No,30,RBF,0.7143,0.5714,0.6471,0.6765,0.7059,0.7647,0.6471,0.6765,0.8235,0.7647,0.6992,0.0686
EfficientNetB6,ReliefF,No,30,LinearSVM,0.5429,0.4,0.5,0.5,0.5882,0.6471,0.5882,0.5294,0.7941,0.6471,0.5737,0.1018
EfficientNetB6,ReliefF,No,30,MLP,0.6857,0.5714,0.5882,0.5294,0.6765,0.6765,0.6176,0.5882,0.7059,0.6471,0.6287,0.0554
EfficientNetB6,ReliefF,No,30,Logistic,0.6857,0.5714,0.6176,0.5,0.6471,0.7353,0.6176,0.6471,0.8235,0.7353,0.6581,0.0872
EfficientNetB6,ReliefF,No,30,RandomForest,0.6286,0.6857,0.5882,0.5294,0.6471,0.7647,0.6765,0.6471,0.7647,0.7941,0.6726,0.0792
EfficientNetB6,ReliefF,No,30,Adaboost,0.5714,0.6,0.6471,0.6176,0.5882,0.7941,0.6471,0.6765,0.6176,0.6471,0.6407,0.0593
EfficientNetB6,ReliefF,No,30,Gaussian,0.5714,0.4,0.5882,0.5588,0.6471,0.7353,0.5882,0.6471,0.7941,0.6765,0.6207,0.1024
EfficientNetB7,ReliefF,No,30,PCC,0.6286,0.7143,0.5588,0.5882,0.5882,0.8235,0.5882,0.7353,0.6471,0.7647,0.6637,0.0855
EfficientNetB7,ReliefF,No,30,J48,0.3143,0.6571,0.6176,0.7059,0.6765,0.6471,0.6176,0.7353,0.5,0.6176,0.6089,0.1152
EfficientNetB7,ReliefF,No,30,RBF,0.6286,0.6286,0.6471,0.7353,0.6176,0.7941,0.6471,0.8235,0.7647,0.7353,0.7022,0.073
EfficientNetB7,ReliefF,No,30,LinearSVM,0.4857,0.4571,0.5294,0.6471,0.5882,0.7059,0.5882,0.6765,0.7059,0.6176,0.6002,0.0834
EfficientNetB7,ReliefF,No,30,MLP,0.5429,0.6857,0.5,0.6765,0.7059,0.7647,0.6471,0.8529,0.6765,0.7353,0.6787,0.0965
EfficientNetB7,ReliefF,No,30,Logistic,0.6857,0.6,0.6176,0.7059,0.6471,0.7353,0.7059,0.7941,0.6765,0.7647,0.6933,0.0585
EfficientNetB7,ReliefF,No,30,RandomForest,0.6571,0.6857,0.7059,0.6176,0.7059,0.6765,0.7059,0.7941,0.5588,0.7353,0.6843,0.0609
EfficientNetB7,ReliefF,No,30,Adaboost,0.4571,0.7429,0.6471,0.6176,0.8529,0.5,0.5588,0.7059,0.6176,0.7353,0.6435,0.114
EfficientNetB7,ReliefF,No,30,Gaussian,0.5429,0.6286,0.7353,0.7353,0.5588,0.7647,0.7647,0.7647,0.5882,0.6176,0.6701,0.0867
Xception+ResNet50,ReliefF,No,20,PCC,0.8571,0.8857,0.8235,0.8235,0.6765,0.7941,0.8529,0.9412,0.8529,0.7941,0.8302,0.0659
Xception+ResNet50,ReliefF,No,20,J48,0.7429,0.8571,0.7941,0.8824,0.9118,0.8529,0.7647,0.8824,0.8529,0.7647,0.8306,0.056
Xception+ResNet50,ReliefF,No,20,RBF,0.8,0.9143,0.9118,0.8529,0.7647,0.8824,0.8235,0.9118,0.7647,0.8824,0.8508,0.0562
Xception+ResNet50,ReliefF,No,20,LinearSVM,0.7714,0.8286,0.8824,0.8824,0.8235,0.9118,0.7941,0.8824,0.7647,0.8824,0.8424,0.0501
Xception+ResNet50,ReliefF,No,20,MLP,0.8,0.7714,0.7941,0.8235,0.8529,0.8824,0.8529,0.8824,0.9412,0.8529,0.8454,0.0477
Xception+ResNet50,ReliefF,No,20,Logistic,0.7429,0.8286,0.9412,0.8235,0.7941,0.8529,0.8824,0.9118,0.7353,0.8529,0.8366,0.0635
Xception+ResNet50,ReliefF,No,20,RandomForest,0.7429,0.8571,0.8529,0.8235,0.9412,0.8529,0.8824,0.9118,0.8824,0.8824,0.8629,0.0508
Xception+ResNet50,ReliefF,No,20,Adaboost,0.7714,0.8,0.8529,0.8824,0.9118,0.7647,0.8824,0.8529,0.7941,0.7941,0.8307,0.0494
Xception+ResNet50,ReliefF,No,20,Gaussian,0.7143,0.8286,0.9118,0.8824,0.8529,0.8824,0.8235,0.8824,0.7941,0.8529,0.8425,0.054
VGG16+VGG19,ReliefF,No,20,PCC,0.7143,0.8286,0.7647,0.7941,0.7647,0.7353,0.6765,0.7059,0.8529,0.8529,0.769,0.0591
VGG16+VGG19,ReliefF,No,20,J48,0.6857,0.7429,0.6765,0.7647,0.7941,0.7353,0.8529,0.8235,0.7647,0.7941,0.7634,0.0532
VGG16+VGG19,ReliefF,No,20,RBF,0.6286,0.7429,0.7353,0.8235,0.8529,0.8529,0.7941,0.9412,0.8529,0.8529,0.8077,0.0824
VGG16+VGG19,ReliefF,No,20,LinearSVM,0.7429,0.7714,0.7353,0.7941,0.8235,0.7941,0.8824,0.8529,0.7647,0.7941,0.7955,0.0442
VGG16+VGG19,ReliefF,No,20,MLP,0.7429,0.8,0.7941,0.7941,0.8235,0.8529,0.8235,0.7941,0.8529,0.8529,0.8131,0.0334
VGG16+VGG19,ReliefF,No,20,Logistic,0.7429,0.8,0.7059,0.8235,0.8235,0.7353,0.7941,0.8235,0.7647,0.7941,0.7808,0.0395
VGG16+VGG19,ReliefF,No,20,RandomForest,0.7714,0.8286,0.7353,0.8235,0.8235,0.7353,0.8529,0.8529,0.8529,0.8235,0.81,0.0437
VGG16+VGG19,ReliefF,No,20,Adaboost,0.7714,0.8,0.7353,0.7941,0.7941,0.7941,0.8824,0.7353,0.8824,0.7941,0.7983,0.0478
VGG16+VGG19,ReliefF,No,20,Gaussian,0.6571,0.7429,0.7647,0.8235,0.8235,0.9118,0.7941,0.8529,0.8235,0.7941,0.7988,0.0648
Xception,ReliefF,No,20,PCC,0.8286,0.8,0.8235,0.7941,0.7353,0.8235,0.7647,0.8824,0.6176,0.7647,0.7834,0.0678
Xception,ReliefF,No,20,J48,0.7143,0.7714,0.6471,0.7353,0.6765,0.7941,0.6765,0.6765,0.6765,0.7941,0.7162,0.0516
Xception,ReliefF,No,20,RBF,0.7143,0.8,0.8529,0.7647,0.7353,0.8529,0.8529,0.8824,0.6765,0.7647,0.7897,0.0659
Xception,ReliefF,No,20,LinearSVM,0.7143,0.7714,0.7647,0.7059,0.7059,0.8529,0.8529,0.8529,0.6765,0.7647,0.7662,0.0637
Xception,ReliefF,No,20,MLP,0.7429,0.8286,0.8529,0.7941,0.7941,0.8235,0.8529,0.8235,0.6765,0.7353,0.7924,0.0545
Xception,ReliefF,No,20,Logistic,0.7429,0.7714,0.8824,0.7941,0.7941,0.8824,0.8824,0.8529,0.7059,0.7353,0.8044,0.0634
Xception,ReliefF,No,20,RandomForest,0.8286,0.8857,0.8529,0.7941,0.6765,0.8824,0.7941,0.8529,0.6471,0.7941,0.8008,0.077
Xception,ReliefF,No,20,Adaboost,0.7143,0.8571,0.7941,0.8235,0.6765,0.8235,0.8235,0.8235,0.6471,0.8235,0.7807,0.0695
Xception,ReliefF,No,20,Gaussian,0.8,0.7714,0.7941,0.7941,0.6471,0.8824,0.7941,0.8824,0.7059,0.7647,0.7836,0.0673
VGG16,ReliefF,No,20,PCC,0.7143,0.8286,0.7353,0.7941,0.7647,0.7059,0.7647,0.8529,0.8235,0.8529,0.7837,0.0522
VGG16,ReliefF,No,20,J48,0.6,0.7714,0.6765,0.7059,0.8235,0.7941,0.7059,0.8529,0.7941,0.7353,0.746,0.0723
VGG16,ReliefF,No,20,RBF,0.6857,0.7714,0.7059,0.7647,0.8529,0.7941,0.7941,0.8235,0.8235,0.8824,0.7898,0.0581
VGG16,ReliefF,No,20,LinearSVM,0.6286,0.7429,0.6471,0.8235,0.8235,0.8235,0.8235,0.8235,0.7941,0.8529,0.7783,0.0755
VGG16,ReliefF,No,20,MLP,0.7143,0.8286,0.7647,0.7941,0.7647,0.7353,0.8529,0.8235,0.7059,0.8235,0.7808,0.0489
VGG16,ReliefF,No,20,Logistic,0.6571,0.8,0.6765,0.8235,0.7941,0.7647,0.8235,0.8235,0.7941,0.8235,0.7781,0.0586
VGG16,ReliefF,No,20,RandomForest,0.7429,0.8286,0.7647,0.8529,0.7941,0.7353,0.8235,0.9118,0.8235,0.7647,0.8042,0.052
VGG16,ReliefF,No,20,Adaboost,0.6857,0.8,0.6765,0.7941,0.8235,0.7353,0.8529,0.8824,0.7941,0.8235,0.7868,0.0644
VGG16,ReliefF,No,20,Gaussian,0.7143,0.7429,0.7353,0.7941,0.8235,0.8529,0.8235,0.8529,0.7941,0.8235,0.7957,0.0469
VGG19,ReliefF,No,20,PCC,0.7143,0.7714,0.7059,0.6765,0.6176,0.7059,0.7353,0.5882,0.8235,0.7059,0.7045,0.0645
VGG19,ReliefF,No,20,J48,0.6,0.6,0.7353,0.6765,0.7353,0.6471,0.8529,0.7059,0.6471,0.7647,0.6965,0.0749
VGG19,ReliefF,No,20,RBF,0.7714,0.7429,0.7353,0.7353,0.7353,0.7647,0.7647,0.6765,0.8824,0.7059,0.7514,0.0514
VGG19,ReliefF,No,20,LinearSVM,0.7143,0.7714,0.6765,0.7059,0.7059,0.7353,0.7941,0.6471,0.8824,0.7353,0.7368,0.0631
VGG19,ReliefF,No,20,MLP,0.6571,0.7429,0.7647,0.7941,0.7059,0.6176,0.7647,0.6471,0.7059,0.6765,0.7076,0.0553
VGG19,ReliefF,No,20,Logistic,0.6857,0.7714,0.6471,0.7941,0.7353,0.7353,0.7941,0.6765,0.8235,0.7059,0.7369,0.0553
VGG19,ReliefF,No,20,RandomForest,0.7429,0.7143,0.7059,0.8529,0.7353,0.6765,0.8824,0.7353,0.8235,0.7059,0.7575,0.0663
VGG19,ReliefF,No,20,Adaboost,0.7429,0.8,0.6765,0.7647,0.6765,0.7353,0.7941,0.6471,0.7353,0.7647,0.7337,0.0491
VGG19,ReliefF,No,20,Gaussian,0.6286,0.6857,0.7059,0.7647,0.6765,0.7941,0.7647,0.7941,0.8235,0.6765,0.7314,0.0616
ResNet50,ReliefF,No,20,PCC,0.7714,0.8571,0.8824,0.8235,0.7353,0.8529,0.8235,0.9706,0.7941,0.9412,0.8452,0.069
ResNet50,ReliefF,No,20,J48,0.6571,0.7714,0.7353,0.8235,0.9118,0.8824,0.7647,0.9412,0.8529,0.7941,0.8134,0.0821
ResNet50,ReliefF,No,20,RBF,0.8,0.8857,0.9118,0.8529,0.7647,0.8824,0.8529,0.9118,0.7941,0.9118,0.8568,0.0512
ResNet50,ReliefF,No,20,LinearSVM,0.7714,0.8571,0.8529,0.8824,0.8235,0.9118,0.8824,0.9118,0.8235,0.9118,0.8629,0.0442
ResNet50,ReliefF,No,20,MLP,0.7714,0.8,0.8235,0.7353,0.8824,0.8824,0.7941,0.9118,0.8529,0.9118,0.8366,0.0579
ResNet50,ReliefF,No,20,Logistic,0.7429,0.8286,0.9118,0.8529,0.8235,0.8529,0.8529,0.9118,0.7941,0.8824,0.8454,0.0492
ResNet50,ReliefF,No,20,RandomForest,0.7714,0.8571,0.9118,0.8235,0.8529,0.8824,0.8529,0.9118,0.8529,0.9118,0.8629,0.0422
ResNet50,ReliefF,No,20,Adaboost,0.7143,0.8286,0.8235,0.8235,0.8529,0.7941,0.8824,0.8824,0.7941,0.8529,0.8249,0.0472
ResNet50,ReliefF,No,20,Gaussian,0.7714,0.8571,0.9118,0.8529,0.8529,0.9118,0.8529,0.8824,0.8529,0.8529,0.8599,0.0374
ResNet101,ReliefF,No,20,PCC,0.7429,0.7714,0.8235,0.8529,0.9118,0.8529,0.8235,0.8824,0.7941,0.8235,0.8279,0.0478
ResNet101,ReliefF,No,20,J48,0.6571,0.6857,0.7647,0.7647,0.8235,0.8235,0.7647,0.8235,0.8235,0.8529,0.7784,0.0613
ResNet101,ReliefF,No,20,RBF,0.8,0.7143,0.8529,0.9118,0.8529,0.8529,0.9118,0.9412,0.8529,0.8824,0.8573,0.0612
ResNet101,ReliefF,No,20,LinearSVM,0.8,0.7143,0.8235,0.8824,0.7941,0.8235,0.9118,0.9412,0.8529,0.8824,0.8426,0.0626
ResNet101,ReliefF,No,20,MLP,0.8286,0.7714,0.7647,0.8824,0.7941,0.8235,0.9118,0.8235,0.8235,0.8824,0.8306,0.0461
ResNet101,ReliefF,No,20,Logistic,0.7143,0.7143,0.8235,0.8529,0.8235,0.8529,0.9118,0.9118,0.9118,0.8824,0.8399,0.0705
ResNet101,ReliefF,No,20,RandomForest,0.7429,0.7429,0.7941,0.8824,0.8824,0.8235,0.8529,0.8529,0.8529,0.8529,0.828,0.0491
ResNet101,ReliefF,No,20,Adaboost,0.7714,0.6857,0.7941,0.8529,0.7647,0.8529,0.7941,0.9118,0.9412,0.8824,0.8251,0.0733
ResNet101,ReliefF,No,20,Gaussian,0.8286,0.7429,0.8529,0.7941,0.8529,0.8529,0.9118,0.9412,0.8529,0.8824,0.8513,0.0532
ResNet152,ReliefF,No,20,PCC,0.8286,0.8571,0.8529,0.7941,0.6765,0.7941,0.8529,0.8235,0.9118,0.8824,0.8274,0.0611
ResNet152,ReliefF,No,20,J48,0.6857,0.7429,0.9118,0.7647,0.7059,0.6765,0.8529,0.8824,0.7353,0.7941,0.7752,0.0786
ResNet152,ReliefF,No,20,RBF,0.8,0.8,0.7647,0.8529,0.6765,0.9118,0.9412,0.9118,0.8824,0.9412,0.8482,0.0823
ResNet152,ReliefF,No,20,LinearSVM,0.8,0.8,0.8529,0.8235,0.7647,0.8824,0.8824,0.8824,0.9412,0.9118,0.8541,0.053
ResNet152,ReliefF,No,20,MLP,0.8571,0.8286,0.8529,0.7353,0.6765,0.9412,0.8235,0.9118,0.8235,0.8824,0.8333,0.0745
ResNet152,ReliefF,No,20,Logistic,0.8286,0.7714,0.8235,0.8529,0.7353,0.8529,0.8824,0.9118,0.9118,0.9118,0.8482,0.0574
ResNet152,ReliefF,No,20,RandomForest,0.8286,0.8,0.9118,0.7941,0.7059,0.9412,0.8529,0.9118,0.8824,0.9118,0.854,0.0689
ResNet152,ReliefF,No,20,Adaboost,0.8,0.8,0.8529,0.7647,0.6765,0.8235,0.8824,0.8529,0.8529,0.8824,0.8188,0.0596
ResNet152,ReliefF,No,20,Gaussian,0.8,0.8,0.7647,0.7941,0.7353,0.8529,0.9118,0.8529,0.9412,0.9118,0.8365,0.0653
ResNet50V2,ReliefF,No,20,PCC,0.8571,0.8857,0.7941,0.7647,0.9118,0.7647,0.8529,0.9118,0.8235,0.7353,0.8302,0.0605
ResNet50V2,ReliefF,No,20,J48,0.7429,0.7429,0.7941,0.7941,0.8529,0.7353,0.8235,0.8824,0.8235,0.7353,0.7927,0.0501
ResNet50V2,ReliefF,No,20,RBF,0.9143,0.7714,0.7941,0.7941,0.8529,0.9118,0.8824,0.8529,0.8235,0.7941,0.8392,0.0491
ResNet50V2,ReliefF,No,20,LinearSVM,0.8286,0.8286,0.7647,0.8235,0.8529,0.9118,0.7941,0.8824,0.8235,0.8235,0.8334,0.0394
ResNet50V2,ReliefF,No,20,MLP,0.7714,0.7714,0.6471,0.8235,0.8529,0.8529,0.7647,0.8529,0.7647,0.7941,0.7896,0.0595
ResNet50V2,ReliefF,No,20,Logistic,0.8571,0.8,0.7647,0.7941,0.9118,0.9118,0.8235,0.8529,0.8235,0.7941,0.8334,0.0473
ResNet50V2,ReliefF,No,20,RandomForest,0.8,0.8,0.7647,0.7647,0.8529,0.8824,0.7647,0.8824,0.7941,0.7647,0.8071,0.0457
ResNet50V2,ReliefF,No,20,Adaboost,0.8,0.7714,0.7059,0.7647,0.8529,0.8235,0.7647,0.8235,0.8824,0.8235,0.8013,0.0484
ResNet50V2,ReliefF,No,20,Gaussian,0.8286,0.7714,0.7941,0.8235,0.9118,0.8824,0.7647,0.8824,0.7941,0.7647,0.8218,0.0511
ResNet101V2,ReliefF,No,20,PCC,0.6571,0.9143,0.7647,0.7647,0.7059,0.7353,0.8529,0.7647,0.7353,0.7059,0.7601,0.0708
ResNet101V2,ReliefF,No,20,J48,0.7143,0.6857,0.6765,0.6176,0.5588,0.6765,0.8824,0.7353,0.7353,0.7941,0.7076,0.085
ResNet101V2,ReliefF,No,20,RBF,0.7429,0.8857,0.7353,0.7353,0.6765,0.8529,0.8529,0.7059,0.7941,0.8529,0.7834,0.0699
ResNet101V2,ReliefF,No,20,LinearSVM,0.7143,0.8,0.7353,0.7059,0.6765,0.8529,0.8529,0.6765,0.8235,0.8529,0.7691,0.0709
ResNet101V2,ReliefF,No,20,MLP,0.6857,0.8571,0.7647,0.7059,0.7647,0.7059,0.8824,0.7353,0.7941,0.7941,0.769,0.0616
ResNet101V2,ReliefF,No,20,Logistic,0.7429,0.8571,0.7647,0.7353,0.6471,0.7353,0.8824,0.6765,0.8235,0.8235,0.7688,0.0728
ResNet101V2,ReliefF,No,20,RandomForest,0.7143,0.8286,0.7353,0.7353,0.6765,0.8235,0.9118,0.7353,0.7941,0.7941,0.7749,0.0654
ResNet101V2,ReliefF,No,20,Adaboost,0.8,0.9143,0.7647,0.7059,0.7647,0.7353,0.7941,0.6765,0.7647,0.7647,0.7685,0.0604
ResNet101V2,ReliefF,No,20,Gaussian,0.7714,0.8571,0.7353,0.7353,0.6471,0.7941,0.8824,0.6765,0.7941,0.7353,0.7629,0.0695
ResNet152V2,ReliefF,No,20,PCC,0.6857,0.6857,0.8529,0.8235,0.6765,0.7941,0.8529,0.7941,0.8235,0.8235,0.7813,0.0672
ResNet152V2,ReliefF,No,20,J48,0.6571,0.6571,0.6471,0.7353,0.7647,0.8824,0.7647,0.7647,0.8529,0.7059,0.7432,0.0764
ResNet152V2,ReliefF,No,20,RBF,0.7143,0.7143,0.7647,0.7941,0.7059,0.7941,0.8824,0.8235,0.9118,0.7941,0.7899,0.0661
ResNet152V2,ReliefF,No,20,LinearSVM,0.7143,0.6857,0.7647,0.7647,0.7353,0.7941,0.8529,0.9118,0.8824,0.7647,0.7871,0.0698
ResNet152V2,ReliefF,No,20,MLP,0.6286,0.6857,0.8824,0.8235,0.7647,0.8529,0.7941,0.7647,0.9412,0.7647,0.7903,0.0868
ResNet152V2,ReliefF,No,20,Logistic,0.6571,0.6857,0.8235,0.7353,0.7353,0.7941,0.8824,0.8824,0.8824,0.7941,0.7872,0.0782
ResNet152V2,ReliefF,No,20,RandomForest,0.7143,0.7143,0.7941,0.7647,0.7647,0.8235,0.8824,0.8824,0.8824,0.7647,0.7987,0.0627
ResNet152V2,ReliefF,No,20,Adaboost,0.7143,0.6571,0.7353,0.8235,0.7353,0.7353,0.8235,0.9118,0.8529,0.7941,0.7783,0.0721
ResNet152V2,ReliefF,No,20,Gaussian,0.6571,0.7429,0.7353,0.7941,0.7647,0.8235,0.8529,0.8529,0.8529,0.8235,0.79,0.0614
InceptionV3,ReliefF,No,20,PCC,0.7714,0.8571,0.7647,0.7059,0.7059,0.7647,0.8235,0.7059,0.6471,0.6765,0.7423,0.0625
InceptionV3,ReliefF,No,20,J48,0.6286,0.6,0.5882,0.6765,0.5882,0.7059,0.7941,0.5882,0.7353,0.6765,0.6582,0.0681
InceptionV3,ReliefF,No,20,RBF,0.6857,0.6286,0.7059,0.7941,0.8529,0.8824,0.8529,0.8235,0.7647,0.7941,0.7785,0.0781
InceptionV3,ReliefF,No,20,LinearSVM,0.7143,0.6286,0.7941,0.7059,0.8529,0.8529,0.7941,0.7647,0.8235,0.8235,0.7755,0.069
InceptionV3,ReliefF,No,20,MLP,0.6286,0.6286,0.6471,0.7059,0.6765,0.7647,0.7353,0.7353,0.7353,0.7353,0.6992,0.0477
InceptionV3,ReliefF,No,20,Logistic,0.7143,0.5714,0.7647,0.7647,0.7941,0.8235,0.7647,0.8235,0.8235,0.7941,0.7639,0.0721
InceptionV3,ReliefF,No,20,RandomForest,0.7143,0.7714,0.7941,0.7941,0.6765,0.8529,0.8529,0.8235,0.7059,0.7941,0.778,0.058
InceptionV3,ReliefF,No,20,Adaboost,0.7143,0.6857,0.8235,0.7353,0.6471,0.7941,0.8235,0.7941,0.7647,0.7647,0.7547,0.0558
InceptionV3,ReliefF,No,20,Gaussian,0.7143,0.6,0.8235,0.7353,0.7941,0.8235,0.8235,0.8235,0.8235,0.8235,0.7785,0.0709
InceptionResNetV2,ReliefF,No,20,PCC,0.6857,0.8,0.5588,0.7059,0.5882,0.8529,0.7647,0.7647,0.5882,0.7647,0.7074,0.0952
InceptionResNetV2,ReliefF,No,20,J48,0.5429,0.6857,0.7059,0.7353,0.5588,0.8235,0.7059,0.6765,0.5882,0.7647,0.6787,0.0861
InceptionResNetV2,ReliefF,No,20,RBF,0.6571,0.7714,0.5882,0.7647,0.5588,0.7941,0.7941,0.8529,0.5588,0.8235,0.7164,0.1082
InceptionResNetV2,ReliefF,No,20,LinearSVM,0.6571,0.7143,0.6765,0.6471,0.7059,0.7941,0.8824,0.7353,0.7059,0.8235,0.7342,0.0724
InceptionResNetV2,ReliefF,No,20,MLP,0.5714,0.7714,0.6765,0.6176,0.6176,0.6471,0.7059,0.9412,0.6471,0.7647,0.6961,0.1018
InceptionResNetV2,ReliefF,No,20,Logistic,0.6286,0.7429,0.6176,0.7353,0.6471,0.8235,0.8824,0.8235,0.5588,0.7941,0.7254,0.1019
InceptionResNetV2,ReliefF,No,20,RandomForest,0.6,0.7714,0.6765,0.6765,0.5882,0.7059,0.7647,0.7647,0.5882,0.7647,0.6901,0.0727
InceptionResNetV2,ReliefF,No,20,Adaboost,0.6,0.7143,0.6176,0.7059,0.6471,0.6765,0.6471,0.7059,0.5294,0.6765,0.652,0.0546
InceptionResNetV2,ReliefF,No,20,Gaussian,0.6,0.6857,0.5588,0.7059,0.6471,0.7059,0.7647,0.7941,0.7353,0.7647,0.6962,0.0717
MobileNet,ReliefF,No,20,PCC,0.7429,0.9143,0.8824,0.7941,0.7353,0.8235,0.8235,0.8529,0.8824,0.8529,0.8304,0.0562
MobileNet,ReliefF,No,20,J48,0.7429,0.6857,0.7941,0.7059,0.8529,0.6765,0.7353,0.6471,0.8824,0.8235,0.7546,0.0759
MobileNet,ReliefF,No,20,RBF,0.8286,0.8571,0.8235,0.7647,0.8235,0.7941,0.9118,0.8235,0.8824,0.8824,0.8392,0.0421
MobileNet,ReliefF,No,20,LinearSVM,0.8286,0.8857,0.7941,0.7941,0.8235,0.7941,0.8824,0.8529,0.9412,0.8529,0.845,0.0457
MobileNet,ReliefF,No,20,MLP,0.7714,0.8,0.7353,0.7941,0.8529,0.7353,0.7647,0.8529,0.9412,0.8529,0.8101,0.0615
MobileNet,ReliefF,No,20,Logistic,0.8286,0.8571,0.7941,0.8529,0.8235,0.7941,0.9118,0.8529,0.9118,0.8824,0.8509,0.0402
MobileNet,ReliefF,No,20,RandomForest,0.8286,0.8857,0.7941,0.7353,0.8529,0.7647,0.8529,0.7647,0.9118,0.8529,0.8244,0.0546
MobileNet,ReliefF,No,20,Adaboost,0.8286,0.9143,0.7941,0.8235,0.7647,0.7647,0.7941,0.8235,0.8529,0.8529,0.8213,0.0431
MobileNet,ReliefF,No,20,Gaussian,0.7714,0.8857,0.8235,0.7941,0.7941,0.7941,0.8824,0.7941,0.9118,0.8529,0.8304,0.0466
DenseNet121,ReliefF,No,20,PCC,0.6857,0.6857,0.7059,0.6471,0.7059,0.7353,0.7941,0.7647,0.7059,0.7353,0.7166,0.0401
DenseNet121,ReliefF,No,20,J48,0.7143,0.6857,0.7059,0.7353,0.7941,0.6765,0.8235,0.7941,0.7353,0.6765,0.7341,0.0504
DenseNet121,ReliefF,No,20,RBF,0.6571,0.6857,0.7353,0.6765,0.6471,0.7941,0.7353,0.8235,0.7941,0.6471,0.7196,0.0631
DenseNet121,ReliefF,No,20,LinearSVM,0.5714,0.6286,0.6765,0.7353,0.6176,0.7941,0.7647,0.7059,0.7941,0.7059,0.6994,0.0722
DenseNet121,ReliefF,No,20,MLP,0.8,0.6857,0.7059,0.7059,0.6765,0.8235,0.7941,0.7647,0.7647,0.6765,0.7397,0.053
DenseNet121,ReliefF,No,20,Logistic,0.6857,0.7143,0.7059,0.7353,0.6176,0.7941,0.7353,0.8235,0.7941,0.6765,0.7282,0.0594
DenseNet121,ReliefF,No,20,RandomForest,0.7714,0.7143,0.7941,0.8824,0.8824,0.8529,0.9412,0.9412,0.8235,0.7647,0.8368,0.0726
