method,cnn,reduction,classifier,features,Components,mean,std,median,Q1_25%,Q2_75%,min,max
ResNet101+DenseNet121_n_feat_ReliefF_Adaboost,ResNet101+DenseNet121_n_feat,ReliefF,Adaboost,150528.0,F0900,87.1681,3.7802,88.2353,85.2941,90.4412,91.1765,80.0000
ResNet101+DenseNet121_n_feat_ReliefF_Adaboost,ResNet101+DenseNet121_n_feat,ReliefF,Adaboost,150528.0,F1000,87.1849,6.1841,88.2353,83.0882,90.4412,97.0588,77.1429
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0002,74.2941,6.0177,73.5294,70.7983,78.6765,85.2941,64.7059
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0010,78.4034,6.2859,76.8067,76.4706,84.5588,85.2941,65.7143
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0020,81.3025,4.7529,81.1765,77.7101,85.2941,88.2353,73.5294
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0030,81.8907,5.7423,82.3529,80.1471,82.7311,94.1176,73.5294
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0040,84.5210,3.2862,84.0756,82.3529,85.2941,91.1765,80.0000
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0050,84.2185,5.7101,85.5042,81.3235,88.2353,91.1765,73.5294
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0075,83.6639,5.3957,83.8235,79.4118,87.5000,91.1765,77.1429
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0100,84.8319,5.1575,85.2941,80.5882,88.2353,91.1765,77.1429
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0150,84.5378,5.7384,86.7647,79.5589,88.2353,91.1765,76.4706
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0200,83.9496,4.4746,83.8235,80.5882,87.5000,91.1765,77.1429
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0250,81.5966,5.8097,79.7059,77.7101,86.7647,91.1765,73.5294
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0300,81.2941,6.5020,80.0000,77.2059,84.5588,94.1176,73.5294
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0350,81.3109,6.7227,80.8824,77.1429,84.5588,94.1176,70.5882
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0400,79.5546,6.5480,78.2773,76.4706,81.6176,94.1176,70.5882
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0450,78.9580,5.2752,78.2773,76.6387,81.6176,88.2353,70.5882
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0500,79.2605,5.6834,79.4118,76.6387,79.4118,91.1765,70.5882
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0550,77.4958,5.9948,76.8067,76.4706,79.4118,88.2353,64.7059
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0600,77.2185,7.5699,76.8067,74.2647,79.4118,91.1765,64.7059
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0700,76.3361,7.9190,73.5294,73.5294,81.0504,91.1765,64.7059
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0800,75.1428,8.5660,75.0000,70.7983,79.1176,91.1765,58.8235
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F0900,74.2605,8.4184,75.0000,70.7983,78.6765,88.2353,55.8824
ResNet101+DenseNet121_n_feat_ReliefF_Gaussian,ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,150528.0,F1000,72.7983,7.5981,75.0000,69.0756,76.4706,82.3529,55.8824
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0002,68.7059,5.3904,69.1176,64.9580,72.7941,76.4706,58.8235
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0010,87.1261,3.4650,86.9748,85.2941,90.4412,91.4286,82.3529
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0020,88.3025,4.3867,88.4033,86.0294,90.5252,94.1176,79.4118
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0030,85.6722,2.9022,86.7647,82.4789,88.2353,88.5714,82.3529
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0040,86.2773,4.7279,86.7647,83.4664,90.4412,91.1765,76.4706
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0050,86.8571,5.7067,86.9748,83.4664,88.2353,97.0588,79.4118
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0075,87.1513,4.5691,85.5042,85.2941,91.1765,94.1176,79.4118
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0100,86.5798,4.4944,88.2353,83.4664,90.4412,91.1765,79.4118
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0150,83.6471,4.0830,82.3529,80.0000,88.2353,88.2353,79.4118
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0200,84.5378,5.9035,85.2941,79.5589,90.4412,91.1765,76.4706
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0250,82.5042,5.4604,82.3529,80.1471,85.2941,91.1765,74.2857
ResNet101+MobileNetV2_n_feat_PCA_PCC,ResNet101+MobileNetV2_n_feat,PCA,PCC,163072.0,F0300,82.2017,5.2255,85.2941,79.5589,85.2941,88.2353,71.4286
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0002,64.3277,8.2811,64.7059,62.0378,67.1639,79.4118,47.0588
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0010,81.5966,5.9729,83.8235,79.5589,85.2941,88.2353,67.6471
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0020,81.5966,6.1317,79.7059,79.4118,86.7647,91.1765,70.5882
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0030,77.2101,6.2283,78.2773,71.9538,79.4118,91.1765,70.5882
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0040,82.7899,7.7470,82.3529,76.6387,87.5000,97.0588,73.5294
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0050,82.1765,5.5670,80.0000,79.4118,84.5588,94.1176,76.4706
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0075,80.4538,7.9133,80.8824,74.8319,87.5000,91.1765,67.6471
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0100,78.9664,5.2042,79.4118,77.2059,81.7647,88.2353,70.5882
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0150,78.9664,6.4830,79.4118,74.2647,82.3529,91.1765,68.5714
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0200,80.9748,7.9127,82.6050,79.4118,85.2941,91.1765,61.7647
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0250,75.1513,6.6559,74.2857,71.3235,80.8823,85.2941,64.7059
ResNet101+MobileNetV2_n_feat_PCA_J48,ResNet101+MobileNetV2_n_feat,PCA,J48,163072.0,F0300,79.5210,5.8965,80.8824,76.6387,82.3529,88.2353,70.5882
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0002,71.6219,6.4149,72.4790,70.5882,76.4706,77.1429,55.8824
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0010,88.9160,4.4436,91.1765,85.3991,91.1765,94.1176,82.3529
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0020,90.3865,5.4147,91.1765,89.2227,94.1176,97.0588,80.0000
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0030,90.6891,6.5968,94.1176,88.3193,94.1176,97.0588,77.1429
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0040,91.5546,6.5561,94.1176,91.9118,94.2437,97.0588,77.1429
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0050,91.5462,5.6659,94.1176,91.9118,94.1176,97.0588,80.0000
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0075,92.6975,4.9884,94.1176,88.9706,96.3235,100.0000,85.2941
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0100,91.8319,4.2689,92.7731,88.9706,94.1176,97.0588,85.2941
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0150,91.5462,4.8105,92.6471,89.2227,94.1176,97.0588,82.3529
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0200,91.2437,4.9569,89.8740,88.3193,96.3235,97.0588,82.3529
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0250,90.9496,3.7344,89.8740,88.3193,94.1176,97.0588,85.2941
ResNet101+MobileNetV2_n_feat_PCA_RBF,ResNet101+MobileNetV2_n_feat,PCA,RBF,163072.0,F0300,90.9664,4.7763,91.1765,88.3193,94.1176,97.0588,82.8571
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0002,61.1177,7.1457,60.8403,56.1975,64.7059,76.4706,52.9412
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0010,88.0168,5.4115,91.1765,84.2017,91.1765,94.1176,79.4118
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0020,88.9328,5.8513,91.1765,84.9369,93.3823,94.1176,79.4118
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0030,90.9664,5.8606,92.6471,89.2227,94.1176,97.0588,79.4118
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0040,87.7647,7.0227,86.7647,83.4664,93.3823,97.0588,77.1429
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0050,84.2605,9.3627,86.7647,82.3529,88.4874,97.0588,62.8571
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0075,85.6807,7.0601,85.2941,80.1471,90.6303,97.0588,76.4706
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0100,86.2857,5.7639,86.9748,83.0882,88.2353,97.0588,77.1429
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0150,88.9076,5.0786,88.4033,88.2353,91.1765,97.0588,79.4118
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0200,91.2353,5.1680,91.3025,89.2227,94.1176,97.0588,79.4118
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0250,86.5966,6.3336,85.2941,83.4664,91.1765,97.0588,74.2857
ResNet101+MobileNetV2_n_feat_PCA_LinearSVM,ResNet101+MobileNetV2_n_feat,PCA,LinearSVM,163072.0,F0300,89.5210,5.7395,89.7059,86.0294,93.3823,97.0588,80.0000
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0002,70.7395,5.1069,70.5882,68.3824,74.0966,79.4118,61.7647
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0010,87.1176,5.0490,86.9748,83.0882,90.4412,94.2857,79.4118
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0020,84.4622,5.4399,83.8235,80.1471,88.2353,94.2857,76.4706
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0030,84.7983,5.4759,86.7647,79.5589,88.4874,91.1765,76.4706
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0040,85.6891,5.7233,85.5042,80.5882,88.2353,97.0588,79.4118
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0050,84.2017,4.8575,84.0756,80.1471,88.2353,91.1765,76.4706
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0075,85.6891,5.1952,85.5042,83.0882,88.2353,94.1176,76.4706
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0100,83.6386,4.3579,82.3529,80.5882,84.6848,91.1765,79.4118
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0150,85.9916,5.0339,85.2941,82.4789,90.4412,94.1176,79.4118
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0200,86.5966,5.5229,88.2353,83.4664,91.1765,91.1765,74.2857
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0250,78.6723,7.8216,80.8824,72.7941,85.2941,85.7143,65.7143
ResNet101+MobileNetV2_n_feat_PCA_MLP,ResNet101+MobileNetV2_n_feat,PCA,MLP,163072.0,F0300,80.4538,7.5401,80.8824,74.8319,84.5588,94.1176,70.5882
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0002,62.2773,6.2668,63.2353,59.1176,67.1639,70.5882,50.0000
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0010,87.4286,4.9769,89.7059,84.2017,91.1765,91.4286,79.4118
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0020,88.6386,6.8624,89.7059,84.2017,94.1176,97.0588,76.4706
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0030,89.5126,7.2277,91.1765,89.2227,93.3823,97.0588,76.4706
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0040,85.7227,7.9669,86.7647,80.5882,93.3823,94.1176,73.5294
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0050,84.5378,8.0597,85.5042,80.1471,90.4412,97.0588,71.4286
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0075,86.2689,6.7164,85.2941,83.0882,90.6303,97.0588,76.4706
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0100,87.1428,5.1856,86.7647,83.4664,90.5252,97.0588,79.4118
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0150,89.7899,5.5079,89.8740,88.2353,94.1176,97.0588,79.4118
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0200,90.3697,5.1394,91.1765,88.3193,94.1176,97.0588,79.4118
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0250,88.9160,4.4436,89.7059,86.3445,91.1765,97.0588,82.3529
ResNet101+MobileNetV2_n_feat_PCA_Logistic,ResNet101+MobileNetV2_n_feat,PCA,Logistic,163072.0,F0300,89.8067,5.7862,89.7059,85.2941,95.5882,97.0588,82.8571
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0002,67.8235,5.2536,68.1093,62.5000,71.2185,76.4706,61.7647
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0010,88.0252,4.1946,88.2353,85.2941,90.5252,94.1176,82.3529
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0020,88.6302,5.4932,88.2353,85.3991,93.3823,97.0588,80.0000
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0030,90.0924,4.5025,91.1765,86.3445,93.3823,97.0588,82.8571
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0040,89.4958,3.8763,91.1765,86.3445,91.1765,94.1176,82.3529
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0050,90.0672,4.6020,91.1765,86.3445,93.4453,97.0588,82.3529
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0075,91.5378,4.2075,92.6471,89.2227,94.1176,97.0588,82.3529
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0100,90.9328,3.5275,91.3025,88.2353,93.4453,97.0588,85.2941
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0150,89.7563,5.0643,91.3025,86.0294,93.4453,97.0588,82.3529
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0200,88.8740,3.3640,88.4033,88.2353,91.1765,94.2857,82.3529
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0250,87.4034,3.1855,86.7647,85.2941,90.4412,91.4286,82.3529
ResNet101+MobileNetV2_n_feat_PCA_RandomForest,ResNet101+MobileNetV2_n_feat,PCA,RandomForest,163072.0,F0300,87.1345,2.8325,86.9748,85.2941,88.4874,91.1765,82.3529
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0002,68.3950,8.0309,68.0673,64.7059,74.0966,79.4118,52.9412
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0010,85.6555,5.3097,88.2353,80.8824,88.5714,91.1765,76.4706
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0020,86.5630,4.5108,86.7647,85.2941,90.4412,91.4286,77.1429
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0030,88.9076,5.2335,89.7059,86.0294,91.3656,97.0588,80.0000
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0040,90.9664,4.9734,91.1765,88.3193,94.1176,100.0000,82.8571
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0050,88.9244,5.8568,88.4033,86.0294,91.1765,97.0588,77.1429
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0075,87.4706,6.4281,88.2353,88.2353,88.4874,97.0588,71.4286
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0100,88.3445,8.0796,88.2353,88.2353,91.1765,100.0000,68.5714
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0150,88.3361,6.6899,86.9748,83.0882,92.6470,100.0000,80.0000
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0200,86.8655,7.0060,86.7647,83.0882,92.7310,97.0588,76.4706
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0250,85.9496,4.8016,85.2941,83.0882,88.5714,94.1176,79.4118
ResNet101+MobileNetV2_n_feat_PCA_Adaboost,ResNet101+MobileNetV2_n_feat,PCA,Adaboost,163072.0,F0300,87.4454,7.0104,88.2353,86.0294,90.5252,100.0000,73.5294
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0002,70.4874,7.7804,72.4790,63.3193,76.4706,79.4118,58.8235
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0010,87.7479,4.4172,88.2353,85.3991,91.1765,94.1176,80.0000
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0020,86.8571,3.0820,85.5042,85.2941,88.2353,94.1176,82.8571
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0030,87.1260,3.7466,88.4033,83.0882,90.5252,91.1765,82.3529
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0040,87.7227,3.0129,88.2353,85.3991,90.5252,91.1765,82.3529
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0050,87.1429,4.1698,85.7143,85.2941,90.4412,94.1176,79.4118
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0075,79.2437,5.7482,77.9412,73.7185,84.6848,88.2353,73.5294
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0100,77.4790,5.2170,76.8067,73.5294,79.8529,88.2353,70.5882
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0150,73.0840,5.7456,73.5294,70.5882,76.4286,82.3529,64.7059
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0200,72.2101,3.8122,73.5294,70.5882,74.2857,76.4706,64.7059
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0250,71.0420,4.5378,71.0084,68.3824,74.0966,76.4706,61.7647
ResNet101+MobileNetV2_n_feat_PCA_Gaussian,ResNet101+MobileNetV2_n_feat,PCA,Gaussian,163072.0,F0300,70.1681,4.5824,69.5798,67.6471,73.3613,76.4706,61.7647
ResNet101+MobileNetV2_n_feat_UMAP_PCC,ResNet101+MobileNetV2_n_feat,UMAP,PCC,163072.0,F0002,77.1849,5.8744,76.8067,76.4706,79.4118,88.2353,64.7059
ResNet101+MobileNetV2_n_feat_UMAP_PCC,ResNet101+MobileNetV2_n_feat,UMAP,PCC,163072.0,F0010,81.5798,5.5441,81.4286,79.4118,85.2941,91.1765,73.5294
ResNet101+MobileNetV2_n_feat_UMAP_PCC,ResNet101+MobileNetV2_n_feat,UMAP,PCC,163072.0,F0020,79.8319,5.0188,79.4118,75.5672,82.7311,88.2353,73.5294
ResNet101+MobileNetV2_n_feat_UMAP_PCC,ResNet101+MobileNetV2_n_feat,UMAP,PCC,163072.0,F0030,80.9916,6.2239,79.4118,79.4118,85.6093,88.2353,67.6471
ResNet101+MobileNetV2_n_feat_UMAP_PCC,ResNet101+MobileNetV2_n_feat,UMAP,PCC,163072.0,F0040,81.0168,5.6115,80.8824,77.2059,84.6848,91.1765,71.4286
ResNet101+MobileNetV2_n_feat_UMAP_PCC,ResNet101+MobileNetV2_n_feat,UMAP,PCC,163072.0,F0050,79.5462,5.8048,78.2353,76.4706,82.3529,88.2353,70.5882
