ExtractionMethod;Reduction;Classification;Fold;Features;Normalization;Components;PCC;ACC;F1;ROC;ExtractionTime;ReductionTime;ClassfTrainning;ClassfPredict
Xception+ResNet50;PCA;Adaboost;1;305152;No;300;0;80;78,7879;80,8333;118,0442;7;0,3606;0,0049
Xception+ResNet50;PCA;Adaboost;2;305152;No;300;0;82,8571;78,5714;84,9638;118,0442;7;0,3288;0,0048
Xception+ResNet50;PCA;Adaboost;3;305152;No;300;0;91,1765;90,9091;91,1765;118,0442;7;0,33;0,005
Xception+ResNet50;PCA;Adaboost;4;305152;No;300;0;82,3529;85,7143;80,7143;118,0442;7;0,331;0,0048
Xception+ResNet50;PCA;Adaboost;5;305152;No;300;0;85,2941;83,871;85,2941;118,0442;7;0,3296;0,0048
Xception+ResNet50;PCA;Adaboost;6;305152;No;300;0;85,2941;85,7143;85,4167;118,0442;7;0,3314;0,0048
Xception+ResNet50;PCA;Adaboost;7;305152;No;300;0;82,3529;82,3529;82,3529;118,0442;7;0,3317;0,0049
Xception+ResNet50;PCA;Adaboost;8;305152;No;300;0;82,3529;83,3333;82,2917;118,0442;7;0,3301;0,0049
Xception+ResNet50;PCA;Adaboost;9;305152;No;300;0;88,2353;90,4762;89,0152;118,0442;7;0,3307;0,0048
Xception+ResNet50;PCA;Adaboost;10;305152;No;300;0;82,3529;84,2105;82,1053;118,0442;7;0,3317;0,0051
Xception+ResNet50;PCA;Gaussian;1;305152;No;300;0;77,1429;75;77,5;118,0442;7;0,0008;0,0003
Xception+ResNet50;PCA;Gaussian;2;305152;No;300;0;77,1429;71,4286;78,6232;118,0442;7;0,0006;0,0002
Xception+ResNet50;PCA;Gaussian;3;305152;No;300;0;73,5294;75,6757;73,5294;118,0442;7;0,0006;0,0002
Xception+ResNet50;PCA;Gaussian;4;305152;No;300;0;55,8824;63,4146;53,9286;118,0442;7;0,0006;0,0002
Xception+ResNet50;PCA;Gaussian;5;305152;No;300;0;64,7059;62,5;64,7059;118,0442;7;0,0006;0,0002
Xception+ResNet50;PCA;Gaussian;6;305152;No;300;0;73,5294;74,2857;73,6111;118,0442;7;0,0007;0,0002
Xception+ResNet50;PCA;Gaussian;7;305152;No;300;0;70,5882;72,2222;70,5882;118,0442;7;0,0006;0,0002
Xception+ResNet50;PCA;Gaussian;8;305152;No;300;0;76,4706;75;77,0833;118,0442;7;0,0006;0,0002
Xception+ResNet50;PCA;Gaussian;9;305152;No;300;0;76,4706;80;78,0303;118,0442;7;0,0006;0,0002
Xception+ResNet50;PCA;Gaussian;10;305152;No;300;0;64,7059;68,4211;64,2105;118,0442;7;0,0006;0,0002
Xception+ResNet50;UMAP;J48;1;305152;No;300;0;71,4286;68,75;71,6667;118,0442;13;0,0365;0,0001
Xception+ResNet50;UMAP;J48;2;305152;No;300;0;82,8571;76,9231;82,971;118,0442;13;0,0341;0,0001
Xception+ResNet50;UMAP;J48;3;305152;No;300;0;73,5294;75,6757;73,5294;118,0442;13;0,0404;0,0001
Xception+ResNet50;UMAP;J48;4;305152;No;300;0;79,4118;83,7209;77,1429;118,0442;13;0,0335;0,0001
Xception+ResNet50;UMAP;J48;5;305152;No;300;0;73,5294;70,9677;73,5294;118,0442;13;0,0332;0,0001
Xception+ResNet50;UMAP;J48;6;305152;No;300;0;70,5882;68,75;71,1806;118,0442;13;0,0336;0,0001
Xception+ResNet50;UMAP;J48;7;305152;No;300;0;67,6471;70,2703;67,6471;118,0442;13;0,0319;0,0001
Xception+ResNet50;UMAP;J48;8;305152;No;300;0;73,5294;76,9231;72,9167;118,0442;13;0,0349;0,0001
Xception+ResNet50;UMAP;J48;9;305152;No;300;0;73,5294;79,0698;71,9697;118,0442;13;0,0322;0,0001
Xception+ResNet50;UMAP;J48;10;305152;No;300;0;79,4118;81,0811;79,4737;118,0442;13;0,0311;0,0001
Xception+ResNet50;UMAP;RBF;1;305152;No;300;0;60;63,1579;62,5;118,0442;13;0,0074;0,0019
Xception+ResNet50;UMAP;RBF;2;305152;No;300;0;60;63,1579;69,5652;118,0442;13;0,0082;0,0021
Xception+ResNet50;UMAP;RBF;3;305152;No;300;0;70,5882;76,1905;70,5882;118,0442;13;0,0075;0,0019
Xception+ResNet50;UMAP;RBF;4;305152;No;300;0;73,5294;80;70;118,0442;13;0,0074;0,0018
Xception+ResNet50;UMAP;RBF;5;305152;No;300;0;67,6471;70,2703;67,6471;118,0442;13;0,0077;0,002
Xception+ResNet50;UMAP;RBF;6;305152;No;300;0;76,4706;80;75,6944;118,0442;13;0,0076;0,0021
Xception+ResNet50;UMAP;RBF;7;305152;No;300;0;64,7059;68,4211;64,7059;118,0442;13;0,0073;0,0018
Xception+ResNet50;UMAP;RBF;8;305152;No;300;0;70,5882;75;69,7917;118,0442;13;0,0075;0,002
Xception+ResNet50;UMAP;RBF;9;305152;No;300;0;73,5294;76,9231;75,7576;118,0442;13;0,0073;0,0019
Xception+ResNet50;UMAP;RBF;10;305152;No;300;0;76,4706;80,9524;74,7368;118,0442;13;0,0077;0,0019
Xception+ResNet50;UMAP;LinearSVM;1;305152;No;300;0;65,7143;68,4211;68,3333;118,0442;13;0,0055;0,0006
Xception+ResNet50;UMAP;LinearSVM;2;305152;No;300;0;68,5714;68,5714;76,087;118,0442;13;0,0054;0,0006
Xception+ResNet50;UMAP;LinearSVM;3;305152;No;300;0;73,5294;78,0488;73,5294;118,0442;13;0,0071;0,0007
Xception+ResNet50;UMAP;LinearSVM;4;305152;No;300;0;79,4118;84,4444;76,0714;118,0442;13;0,0057;0,0006
Xception+ResNet50;UMAP;LinearSVM;5;305152;No;300;0;70,5882;73,6842;70,5882;118,0442;13;0,0056;0,0006
Xception+ResNet50;UMAP;LinearSVM;6;305152;No;300;0;79,4118;82,9268;78,4722;118,0442;13;0,0055;0,0006
Xception+ResNet50;UMAP;LinearSVM;7;305152;No;300;0;73,5294;78,0488;73,5294;118,0442;13;0,0055;0,0006
Xception+ResNet50;UMAP;LinearSVM;8;305152;No;300;0;73,5294;78,0488;72,5694;118,0442;13;0,0055;0,0006
Xception+ResNet50;UMAP;LinearSVM;9;305152;No;300;0;82,3529;86,9565;78,7879;118,0442;13;0,0058;0,0007
Xception+ResNet50;UMAP;LinearSVM;10;305152;No;300;0;82,3529;85,7143;80,7018;118,0442;13;0,0056;0,0006
Xception+ResNet50;UMAP;MLP;1;305152;No;300;0;62,8571;31,5789;57,5;118,0442;13;0,1697;0,0002
Xception+ResNet50;UMAP;MLP;2;305152;No;300;0;71,4286;28,5714;58,3333;118,0442;13;0,0599;0,0002
Xception+ResNet50;UMAP;MLP;3;305152;No;300;0;52,9412;68;52,9412;118,0442;13;0,1217;0,0002
Xception+ResNet50;UMAP;MLP;4;305152;No;300;0;58,8235;74,0741;50;118,0442;13;0,134;0,0002
Xception+ResNet50;UMAP;MLP;5;305152;No;300;0;70,5882;75;70,5882;118,0442;13;0,1404;0,0002
Xception+ResNet50;UMAP;MLP;6;305152;No;300;0;52,9412;69,2308;50;118,0442;13;0,1665;0,0002
Xception+ResNet50;UMAP;MLP;7;305152;No;300;0;52,9412;68;52,9412;118,0442;13;0,1403;0,0003
Xception+ResNet50;UMAP;MLP;8;305152;No;300;0;47,0588;0;50;118,0442;13;0,1574;0,0002
Xception+ResNet50;UMAP;MLP;9;305152;No;300;0;64,7059;78,5714;50;118,0442;13;0,0549;0,0002
Xception+ResNet50;UMAP;MLP;10;305152;No;300;0;55,8824;70,5882;50,7018;118,0442;13;0,1359;0,0002
Xception+ResNet50;UMAP;Logistic;1;305152;No;300;0;77,1429;76,4706;78,3333;118,0442;13;0,0272;0,0001
Xception+ResNet50;UMAP;Logistic;2;305152;No;300;0;80;77,4194;84,7826;118,0442;13;0,0335;0,0001
Xception+ResNet50;UMAP;Logistic;3;305152;No;300;0;79,4118;82,0513;79,4118;118,0442;13;0,0437;0,0006
Xception+ResNet50;UMAP;Logistic;4;305152;No;300;0;79,4118;83,7209;77,1429;118,0442;13;0,0227;0,0001
Xception+ResNet50;UMAP;Logistic;5;305152;No;300;0;76,4706;76,4706;76,4706;118,0442;13;0,0305;0,0001
Xception+ResNet50;UMAP;Logistic;6;305152;No;300;0;88,2353;89,4737;87,8472;118,0442;13;0,0259;0,0001
Xception+ResNet50;UMAP;Logistic;7;305152;No;300;0;76,4706;78,9474;76,4706;118,0442;13;0,0363;0,0001
Xception+ResNet50;UMAP;Logistic;8;305152;No;300;0;85,2941;87,1795;84,7222;118,0442;13;0,0239;0,0003
Xception+ResNet50;UMAP;Logistic;9;305152;No;300;0;79,4118;83,7209;78,4091;118,0442;13;0,0294;0,0004
Xception+ResNet50;UMAP;Logistic;10;305152;No;300;0;85,2941;87,1795;84,7368;118,0442;13;0,0322;0,0002
Xception+ResNet50;UMAP;RandomForest;1;305152;No;300;0;80;78,7879;80,8333;118,0442;13;0,2346;0,0066
Xception+ResNet50;UMAP;RandomForest;2;305152;No;300;0;82,8571;78,5714;84,9638;118,0442;13;0,1761;0,007
Xception+ResNet50;UMAP;RandomForest;3;305152;No;300;0;88,2353;88,8889;88,2353;118,0442;13;0,1783;0,0068
Xception+ResNet50;UMAP;RandomForest;4;305152;No;300;0;82,3529;86,3636;79,6429;118,0442;13;0,1745;0,007
Xception+ResNet50;UMAP;RandomForest;5;305152;No;300;0;85,2941;85,7143;85,2941;118,0442;13;0,174;0,0068
Xception+ResNet50;UMAP;RandomForest;6;305152;No;300;0;76,4706;76,4706;76,7361;118,0442;13;0,1742;0,0069
Xception+ResNet50;UMAP;RandomForest;7;305152;No;300;0;82,3529;81,25;82,3529;118,0442;13;0,1754;0,0068
Xception+ResNet50;UMAP;RandomForest;8;305152;No;300;0;88,2353;89,4737;87,8472;118,0442;13;0,1725;0,0068
Xception+ResNet50;UMAP;RandomForest;9;305152;No;300;0;76,4706;81,8182;74,2424;118,0442;13;0,1729;0,0069
Xception+ResNet50;UMAP;RandomForest;10;305152;No;300;0;88,2353;89,4737;88,0702;118,0442;13;0,1766;0,007
Xception+ResNet50;UMAP;Adaboost;1;305152;No;300;0;77,1429;75;77,5;118,0442;13;0,314;0,0046
Xception+ResNet50;UMAP;Adaboost;2;305152;No;300;0;80;74,0741;80,7971;118,0442;13;0,3128;0,0049
Xception+ResNet50;UMAP;Adaboost;3;305152;No;300;0;85,2941;84,8485;85,2941;118,0442;13;0,3193;0,0048
Xception+ResNet50;UMAP;Adaboost;4;305152;No;300;0;79,4118;82,9268;78,2143;118,0442;13;0,323;0,0047
Xception+ResNet50;UMAP;Adaboost;5;305152;No;300;0;82,3529;83,3333;82,3529;118,0442;13;0,3157;0,0047
Xception+ResNet50;UMAP;Adaboost;6;305152;No;300;0;73,5294;74,2857;73,6111;118,0442;13;0,3154;0,0047
Xception+ResNet50;UMAP;Adaboost;7;305152;No;300;0;76,4706;73,3333;76,4706;118,0442;13;0,3148;0,0047
Xception+ResNet50;UMAP;Adaboost;8;305152;No;300;0;76,4706;76,4706;76,7361;118,0442;13;0,315;0,0046
Xception+ResNet50;UMAP;Adaboost;9;305152;No;300;0;73,5294;78,0488;73,8636;118,0442;13;0,315;0,0047
Xception+ResNet50;UMAP;Adaboost;10;305152;No;300;0;88,2353;88,8889;88,7719;118,0442;13;0,3141;0,0047
Xception+ResNet50;UMAP;Gaussian;1;305152;No;300;0;68,5714;68,5714;70;118,0442;13;0,0008;0,0003
Xception+ResNet50;UMAP;Gaussian;2;305152;No;300;0;80;74,0741;80,7971;118,0442;13;0,0008;0,0003
Xception+ResNet50;UMAP;Gaussian;3;305152;No;300;0;76,4706;80;76,4706;118,0442;13;0,0006;0,0002
Xception+ResNet50;UMAP;Gaussian;4;305152;No;300;0;73,5294;79,0698;71,0714;118,0442;13;0,0006;0,0002
Xception+ResNet50;UMAP;Gaussian;5;305152;No;300;0;82,3529;82,3529;82,3529;118,0442;13;0,0006;0,0002
Xception+ResNet50;UMAP;Gaussian;6;305152;No;300;0;79,4118;82,0513;78,8194;118,0442;13;0,0005;0,0002
Xception+ResNet50;UMAP;Gaussian;7;305152;No;300;0;67,6471;70,2703;67,6471;118,0442;13;0,0005;0,0002
Xception+ResNet50;UMAP;Gaussian;8;305152;No;300;0;76,4706;80;75,6944;118,0442;13;0,0006;0,0002
Xception+ResNet50;UMAP;Gaussian;9;305152;No;300;0;76,4706;80;78,0303;118,0442;13;0,0005;0,0002
Xception+ResNet50;UMAP;Gaussian;10;305152;No;300;0;85,2941;87,1795;84,7368;118,0442;13;0,0005;0,0002
VGG16+VGG19;PCA;J48;1;50176;No;300;0;62,8571;58,0645;62,5;119,2337;1;0,0306;0,0001
VGG16+VGG19;PCA;J48;2;50176;No;300;0;62,8571;58,0645;65,7609;119,2337;1;0,0295;0,0001
VGG16+VGG19;PCA;J48;3;50176;No;300;0;67,6471;68,5714;67,6471;119,2337;1;0,0365;0,0001
VGG16+VGG19;PCA;J48;4;50176;No;300;0;73,5294;76,9231;73,2143;119,2337;1;0,0268;0,0001
VGG16+VGG19;PCA;J48;5;50176;No;300;0;76,4706;76,4706;76,4706;119,2337;1;0,0265;0,0001
VGG16+VGG19;PCA;J48;6;50176;No;300;0;70,5882;66,6667;71,5278;119,2337;1;0,0255;0,0001
VGG16+VGG19;PCA;J48;7;50176;No;300;0;64,7059;60;64,7059;119,2337;1;0,0355;0,0001
VGG16+VGG19;PCA;J48;8;50176;No;300;0;70,5882;73,6842;70,1389;119,2337;1;0,0332;0,0001
VGG16+VGG19;PCA;J48;9;50176;No;300;0;70,5882;73,6842;73,4848;119,2337;1;0,0334;0,0001
VGG16+VGG19;PCA;J48;10;50176;No;300;0;76,4706;75;78,2456;119,2337;1;0,0306;0,0001
VGG16+VGG19;PCA;RBF;1;50176;No;300;0;77,1429;73,3333;76,6667;119,2337;1;0,0087;0,0016
VGG16+VGG19;PCA;RBF;2;50176;No;300;0;80;75,8621;82,7899;119,2337;1;0,0087;0,0017
VGG16+VGG19;PCA;RBF;3;50176;No;300;0;88,2353;88,8889;88,2353;119,2337;1;0,0084;0,0017
VGG16+VGG19;PCA;RBF;4;50176;No;300;0;76,4706;80;75,7143;119,2337;1;0,0085;0,002
VGG16+VGG19;PCA;RBF;5;50176;No;300;0;76,4706;73,3333;76,4706;119,2337;1;0,0085;0,0017
VGG16+VGG19;PCA;RBF;6;50176;No;300;0;88,2353;88,8889;88,1944;119,2337;1;0,0082;0,0017
VGG16+VGG19;PCA;RBF;7;50176;No;300;0;88,2353;88,8889;88,2353;119,2337;1;0,0082;0,0016
VGG16+VGG19;PCA;RBF;8;50176;No;300;0;88,2353;88,2353;88,5417;119,2337;1;0,0086;0,0017
VGG16+VGG19;PCA;RBF;9;50176;No;300;0;94,1176;95,2381;95,4545;119,2337;1;0,0089;0,0018
VGG16+VGG19;PCA;RBF;10;50176;No;300;0;88,2353;89,4737;88,0702;119,2337;1;0,0089;0,0018
VGG16+VGG19;PCA;LinearSVM;1;50176;No;300;0;85,7143;84,8485;86,6667;119,2337;1;0,0052;0,0004
VGG16+VGG19;PCA;LinearSVM;2;50176;No;300;0;82,8571;80;86,9565;119,2337;1;0,0049;0,0004
VGG16+VGG19;PCA;LinearSVM;3;50176;No;300;0;82,3529;83,3333;82,3529;119,2337;1;0,0045;0,0004
VGG16+VGG19;PCA;LinearSVM;4;50176;No;300;0;79,4118;83,7209;77,1429;119,2337;1;0,0048;0,0004
VGG16+VGG19;PCA;LinearSVM;5;50176;No;300;0;91,1765;91,4286;91,1765;119,2337;1;0,0066;0,0004
VGG16+VGG19;PCA;LinearSVM;6;50176;No;300;0;76,4706;77,7778;76,3889;119,2337;1;0,0046;0,0004
VGG16+VGG19;PCA;LinearSVM;7;50176;No;300;0;85,2941;87,1795;85,2941;119,2337;1;0,0069;0,0004
VGG16+VGG19;PCA;LinearSVM;8;50176;No;300;0;91,1765;91,8919;90,9722;119,2337;1;0,0051;0,0004
VGG16+VGG19;PCA;LinearSVM;9;50176;No;300;0;91,1765;92,6829;93,1818;119,2337;1;0,005;0,0004
VGG16+VGG19;PCA;LinearSVM;10;50176;No;300;0;76,4706;80;75,4386;119,2337;1;0,0068;0,0005
VGG16+VGG19;PCA;MLP;1;50176;No;300;0;62,8571;66,6667;65,8333;119,2337;1;0,0765;0,0004
VGG16+VGG19;PCA;MLP;2;50176;No;300;0;62,8571;62,8571;69,7464;119,2337;1;0,0771;0,0002
VGG16+VGG19;PCA;MLP;3;50176;No;300;0;61,7647;68,2927;61,7647;119,2337;1;0,0585;0,0002
VGG16+VGG19;PCA;MLP;4;50176;No;300;0;67,6471;75,5556;63,9286;119,2337;1;0,063;0,0004
VGG16+VGG19;PCA;MLP;5;50176;No;300;0;64,7059;66,6667;64,7059;119,2337;1;0,0554;0,0002
VGG16+VGG19;PCA;MLP;6;50176;No;300;0;61,7647;68,2927;60,7639;119,2337;1;0,0533;0,0004
VGG16+VGG19;PCA;MLP;7;50176;No;300;0;67,6471;70,2703;67,6471;119,2337;1;0,0551;0,0002
VGG16+VGG19;PCA;MLP;8;50176;No;300;0;61,7647;69,7674;60,4167;119,2337;1;0,0523;0,0002
VGG16+VGG19;PCA;MLP;9;50176;No;300;0;76,4706;81,8182;74,2424;119,2337;1;0,0537;0,0003
VGG16+VGG19;PCA;MLP;10;50176;No;300;0;55,8824;63,4146;54,2105;119,2337;1;0,0666;0,0002
VGG16+VGG19;PCA;Logistic;1;50176;No;300;0;85,7143;84,8485;86,6667;119,2337;1;0,0223;0,0001
VGG16+VGG19;PCA;Logistic;2;50176;No;300;0;82,8571;80;86,9565;119,2337;1;0,0148;0,0006
VGG16+VGG19;PCA;Logistic;3;50176;No;300;0;85,2941;85,7143;85,2941;119,2337;1;0,0266;0,0002
VGG16+VGG19;PCA;Logistic;4;50176;No;300;0;76,4706;81,8182;73,5714;119,2337;1;0,0236;0,0001
VGG16+VGG19;PCA;Logistic;5;50176;No;300;0;91,1765;91,4286;91,1765;119,2337;1;0,0229;0,0001
VGG16+VGG19;PCA;Logistic;6;50176;No;300;0;76,4706;77,7778;76,3889;119,2337;1;0,0202;0,0001
VGG16+VGG19;PCA;Logistic;7;50176;No;300;0;85,2941;87,1795;85,2941;119,2337;1;0,0218;0,0002
VGG16+VGG19;PCA;Logistic;8;50176;No;300;0;97,0588;97,2973;96,875;119,2337;1;0,0227;0,0001
VGG16+VGG19;PCA;Logistic;9;50176;No;300;0;94,1176;95,2381;95,4545;119,2337;1;0,0267;0,0007
VGG16+VGG19;PCA;Logistic;10;50176;No;300;0;76,4706;80;75,4386;119,2337;1;0,0263;0,0001
VGG16+VGG19;PCA;RandomForest;1;50176;No;300;0;60;53,3333;59,1667;119,2337;1;0,255;0,0071
VGG16+VGG19;PCA;RandomForest;2;50176;No;300;0;65,7143;60;67,9348;119,2337;1;0,2059;0,0071
VGG16+VGG19;PCA;RandomForest;3;50176;No;300;0;76,4706;78,9474;76,4706;119,2337;1;0,2004;0,007
VGG16+VGG19;PCA;RandomForest;4;50176;No;300;0;82,3529;84,2105;82,8571;119,2337;1;0,2013;0,0071
VGG16+VGG19;PCA;RandomForest;5;50176;No;300;0;64,7059;57,1429;64,7059;119,2337;1;0,2017;0,0071
VGG16+VGG19;PCA;RandomForest;6;50176;No;300;0;79,4118;77,4194;80,2083;119,2337;1;0,2029;0,007
VGG16+VGG19;PCA;RandomForest;7;50176;No;300;0;64,7059;60;64,7059;119,2337;1;0,1961;0,0072
VGG16+VGG19;PCA;RandomForest;8;50176;No;300;0;82,3529;80;83,3333;119,2337;1;0,2014;0,0069
VGG16+VGG19;PCA;RandomForest;9;50176;No;300;0;70,5882;72,2222;75,3788;119,2337;1;0,1858;0,007
VGG16+VGG19;PCA;RandomForest;10;50176;No;300;0;73,5294;76,9231;72,807;119,2337;1;0,194;0,0071
VGG16+VGG19;PCA;Adaboost;1;50176;No;300;0;68,5714;68,5714;70;119,2337;1;0,3152;0,0047
VGG16+VGG19;PCA;Adaboost;2;50176;No;300;0;71,4286;64,2857;72,2826;119,2337;1;0,314;0,0047
VGG16+VGG19;PCA;Adaboost;3;50176;No;300;0;76,4706;78,9474;76,4706;119,2337;1;0,3276;0,0056
VGG16+VGG19;PCA;Adaboost;4;50176;No;300;0;76,4706;80;75,7143;119,2337;1;0,3286;0,0048
VGG16+VGG19;PCA;Adaboost;5;50176;No;300;0;82,3529;81,25;82,3529;119,2337;1;0,3144;0,0047
VGG16+VGG19;PCA;Adaboost;6;50176;No;300;0;73,5294;74,2857;73,6111;119,2337;1;0,3142;0,0048
VGG16+VGG19;PCA;Adaboost;7;50176;No;300;0;76,4706;76,4706;76,4706;119,2337;1;0,3146;0,0046
VGG16+VGG19;PCA;Adaboost;8;50176;No;300;0;82,3529;82,3529;82,6389;119,2337;1;0,3138;0,0048
VGG16+VGG19;PCA;Adaboost;9;50176;No;300;0;76,4706;80;78,0303;119,2337;1;0,3154;0,0048
VGG16+VGG19;PCA;Adaboost;10;50176;No;300;0;70,5882;76,1905;68,7719;119,2337;1;0,3152;0,0048
VGG16+VGG19;PCA;Gaussian;1;50176;No;300;0;51,4286;45,1613;50,8333;119,2337;1;0,0007;0,0002
VGG16+VGG19;PCA;Gaussian;2;50176;No;300;0;71,4286;66,6667;74,2754;119,2337;1;0,0006;0,0002
VGG16+VGG19;PCA;Gaussian;3;50176;No;300;0;76,4706;78,9474;76,4706;119,2337;1;0,0006;0,0002
VGG16+VGG19;PCA;Gaussian;4;50176;No;300;0;64,7059;70;63,5714;119,2337;1;0,0006;0,0002
VGG16+VGG19;PCA;Gaussian;5;50176;No;300;0;58,8235;53,3333;58,8235;119,2337;1;0,0006;0,0002
VGG16+VGG19;PCA;Gaussian;6;50176;No;300;0;79,4118;78,7879;79,8611;119,2337;1;0,0006;0,0002
VGG16+VGG19;PCA;Gaussian;7;50176;No;300;0;70,5882;66,6667;70,5882;119,2337;1;0,0006;0,0002
VGG16+VGG19;PCA;Gaussian;8;50176;No;300;0;73,5294;72,7273;73,9583;119,2337;1;0,0006;0,0002
VGG16+VGG19;PCA;Gaussian;9;50176;No;300;0;73,5294;75,6757;77,6515;119,2337;1;0,0006;0,0002
VGG16+VGG19;PCA;Gaussian;10;50176;No;300;0;55,8824;63,4146;54,2105;119,2337;1;0,0006;0,0002
VGG16+VGG19;UMAP;J48;1;50176;No;300;0;54,2857;57,8947;56,6667;119,2337;5;0,0374;0,0001
VGG16+VGG19;UMAP;J48;2;50176;No;300;0;65,7143;60;67,9348;119,2337;5;0,0387;0,0001
VGG16+VGG19;UMAP;J48;3;50176;No;300;0;67,6471;66,6667;67,6471;119,2337;5;0,0342;0,0001
VGG16+VGG19;UMAP;J48;4;50176;No;300;0;58,8235;65;57,5;119,2337;5;0,0329;0,0001
VGG16+VGG19;UMAP;J48;5;50176;No;300;0;73,5294;74,2857;73,5294;119,2337;5;0,0335;0,0001
VGG16+VGG19;UMAP;J48;6;50176;No;300;0;61,7647;55,1724;62,8472;119,2337;5;0,035;0,0001
VGG16+VGG19;UMAP;J48;7;50176;No;300;0;64,7059;64,7059;64,7059;119,2337;5;0,0356;0,0001
VGG16+VGG19;UMAP;J48;8;50176;No;300;0;70,5882;73,6842;70,1389;119,2337;5;0,038;0,0001
VGG16+VGG19;UMAP;J48;9;50176;No;300;0;47,0588;50;49,6212;119,2337;5;0,0321;0,0001
VGG16+VGG19;UMAP;J48;10;50176;No;300;0;61,7647;60,6061;62,9825;119,2337;5;0,0321;0,0001
VGG16+VGG19;UMAP;RBF;1;50176;No;300;0;42,8571;60;50;119,2337;5;0,0083;0,002
VGG16+VGG19;UMAP;RBF;2;50176;No;300;0;34,2857;51,0638;50;119,2337;5;0,0078;0,0019
VGG16+VGG19;UMAP;RBF;3;50176;No;300;0;50;66,6667;50;119,2337;5;0,0074;0,0021
VGG16+VGG19;UMAP;RBF;4;50176;No;300;0;58,8235;74,0741;50;119,2337;5;0,0076;0,0021
VGG16+VGG19;UMAP;RBF;5;50176;No;300;0;50;66,6667;50;119,2337;5;0,0075;0,0022
VGG16+VGG19;UMAP;RBF;6;50176;No;300;0;52,9412;69,2308;50;119,2337;5;0,0074;0,0022
VGG16+VGG19;UMAP;RBF;7;50176;No;300;0;50;66,6667;50;119,2337;5;0,0074;0,002
VGG16+VGG19;UMAP;RBF;8;50176;No;300;0;52,9412;69,2308;50;119,2337;5;0,0078;0,0022
VGG16+VGG19;UMAP;RBF;9;50176;No;300;0;35,2941;0;50;119,2337;5;0,0076;0,0022
VGG16+VGG19;UMAP;RBF;10;50176;No;300;0;55,8824;71,6981;50;119,2337;5;0,0076;0,0022
VGG16+VGG19;UMAP;LinearSVM;1;50176;No;300;0;65,7143;64,7059;66,6667;119,2337;5;0,007;0,0007
VGG16+VGG19;UMAP;LinearSVM;2;50176;No;300;0;65,7143;64,7059;71,9203;119,2337;5;0,0067;0,0007
VGG16+VGG19;UMAP;LinearSVM;3;50176;No;300;0;76,4706;80,9524;76,4706;119,2337;5;0,0064;0,0007
VGG16+VGG19;UMAP;LinearSVM;4;50176;No;300;0;67,6471;74,4186;65;119,2337;5;0,0067;0,0009
VGG16+VGG19;UMAP;LinearSVM;5;50176;No;300;0;76,4706;75;76,4706;119,2337;5;0,0064;0,0009
VGG16+VGG19;UMAP;LinearSVM;6;50176;No;300;0;67,6471;71,7949;67,0139;119,2337;5;0,0065;0,0007
VGG16+VGG19;UMAP;LinearSVM;7;50176;No;300;0;55,8824;51,6129;55,8824;119,2337;5;0,0065;0,0007
VGG16+VGG19;UMAP;LinearSVM;8;50176;No;300;0;67,6471;71,7949;67,0139;119,2337;5;0,0063;0,0007
VGG16+VGG19;UMAP;LinearSVM;9;50176;No;300;0;64,7059;72,7273;61,3636;119,2337;5;0,0063;0,0009
VGG16+VGG19;UMAP;LinearSVM;10;50176;No;300;0;70,5882;73,6842;70,1754;119,2337;5;0,0064;0,0008
VGG16+VGG19;UMAP;MLP;1;50176;No;300;0;54,2857;65,2174;60;119,2337;5;0,0686;0,0002
VGG16+VGG19;UMAP;MLP;2;50176;No;300;0;65,7143;0;50;119,2337;5;0,0582;0,0003
VGG16+VGG19;UMAP;MLP;3;50176;No;300;0;61,7647;69,7674;61,7647;119,2337;5;0,0913;0,0002
VGG16+VGG19;UMAP;MLP;4;50176;No;300;0;41,1765;0;50;119,2337;5;0,059;0,0002
VGG16+VGG19;UMAP;MLP;5;50176;No;300;0;50;66,6667;50;119,2337;5;0,1194;0,0002
VGG16+VGG19;UMAP;MLP;6;50176;No;300;0;52,9412;69,2308;50;119,2337;5;0,061;0,0002
VGG16+VGG19;UMAP;MLP;7;50176;No;300;0;50;0;50;119,2337;5;0,0834;0,0005
VGG16+VGG19;UMAP;MLP;8;50176;No;300;0;52,9412;69,2308;50;119,2337;5;0,0796;0,0002
VGG16+VGG19;UMAP;MLP;9;50176;No;300;0;35,2941;0;50;119,2337;5;0,0978;0,0004
VGG16+VGG19;UMAP;MLP;10;50176;No;300;0;55,8824;61,5385;54,9123;119,2337;5;0,0662;0,0003
VGG16+VGG19;UMAP;Logistic;1;50176;No;300;0;74,2857;70,9677;74,1667;119,2337;5;0,0387;0,0008
VGG16+VGG19;UMAP;Logistic;2;50176;No;300;0;74,2857;70,9677;78,442;119,2337;5;0,083;0,0005
VGG16+VGG19;UMAP;Logistic;3;50176;No;300;0;79,4118;82,0513;79,4118;119,2337;5;0,0995;0,0002
VGG16+VGG19;UMAP;Logistic;4;50176;No;300;0;76,4706;81,8182;73,5714;119,2337;5;0,0231;0,0002
VGG16+VGG19;UMAP;Logistic;5;50176;No;300;0;76,4706;76,4706;76,4706;119,2337;5;0,0429;0,0001
VGG16+VGG19;UMAP;Logistic;6;50176;No;300;0;61,7647;62,8571;61,8056;119,2337;5;0,0556;0,0001
