FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_F1Score,KFold02_F1Score,KFold03_F1Score,KFold04_F1Score,KFold05_F1Score,KFold06_F1Score,KFold07_F1Score,KFold08_F1Score,KFold09_F1Score,KFold10_F1Score,F1Score_Mean,F1Score_SD
VGG16+VGG19,PCA,No,100,RandomForest,0.6,0.6667,0.875,0.7895,0.7097,0.7742,0.7647,0.9091,0.8718,0.7429,0.7703,0.0923
VGG16+VGG19,PCA,No,100,Adaboost,0.7273,0.6667,0.8947,0.8293,0.8235,0.8235,0.8485,0.7895,0.8571,0.8718,0.8132,0.0657
VGG16+VGG19,PCA,No,100,Gaussian,0.5455,0.6061,0.7273,0.7391,0.5556,0.7368,0.8293,0.7568,0.8293,0.7273,0.7053,0.0971
VGG16+VGG19,UMAP,No,100,PCC,0.7333,0.7857,0.7692,0.7,0.8,0.7059,0.6471,0.7222,0.7727,0.7222,0.7358,0.0442
VGG16+VGG19,UMAP,No,100,J48,0.5806,0.5217,0.7368,0.7727,0.7742,0.7429,0.5294,0.7027,0.6512,0.5333,0.6546,0.0993
VGG16+VGG19,UMAP,No,100,RBF,0.6,0.5106,0.6667,0.7407,0.6667,0.6923,0.6667,0.6923,0,0.717,0.5953,0.2078
VGG16+VGG19,UMAP,No,100,LinearSVM,0.5143,0.6857,0.7692,0.7805,0.75,0.7179,0.6061,0.8095,0.7442,0.7179,0.7095,0.0842
VGG16+VGG19,UMAP,No,100,MLP,0.2222,0.5385,0,0.1818,0.7429,0.4828,0.7234,0,0.3226,0.717,0.3931,0.2745
VGG16+VGG19,UMAP,No,100,Logistic,0.6875,0.6875,0.7692,0.8372,0.75,0.7027,0.5882,0.7805,0.8085,0.7222,0.7334,0.0682
VGG16+VGG19,UMAP,No,100,RandomForest,0.6897,0.7857,0.7778,0.8571,0.6897,0.6667,0.6667,0.7222,0.7727,0.7429,0.7371,0.0586
VGG16+VGG19,UMAP,No,100,Adaboost,0.6207,0.7407,0.7568,0.8444,0.8125,0.6667,0.5946,0.7895,0.7556,0.625,0.7206,0.0833
VGG16+VGG19,UMAP,No,100,Gaussian,0.7333,0.5,0.7778,0.7368,0.6429,0.625,0.6061,0.7027,0.7907,0.7222,0.6837,0.085
Xception+ResNet50,PCA,No,75,PCC,0.7273,0.7742,0.8333,0.8182,0.8824,0.9474,0.8108,0.8205,0.8837,0.8293,0.8327,0.058
Xception+ResNet50,PCA,No,75,J48,0.6,0.6154,0.7647,0.8095,0.8,0.8235,0.8571,0.7895,0.7,0.7429,0.7503,0.0824
Xception+ResNet50,PCA,No,75,RBF,0.8966,0.88,0.9697,0.8636,0.9697,0.973,0.9143,0.8889,0.9302,0.9474,0.9233,0.0385
Xception+ResNet50,PCA,No,75,LinearSVM,0.8966,0.6897,0.875,0.878,0.9412,0.8485,0.875,0.8235,0.8837,0.8485,0.856,0.063
Xception+ResNet50,PCA,No,75,MLP,0.7879,0.8571,0.9091,0.8095,0.8125,0.7059,0.8125,0.9474,0.9302,0.8333,0.8405,0.0692
Xception+ResNet50,PCA,No,75,Logistic,0.8571,0.6897,0.9091,0.878,0.9412,0.8485,0.875,0.9189,0.8636,0.8485,0.863,0.065
Xception+ResNet50,PCA,No,75,RandomForest,0.9286,0.8462,0.9143,0.8372,0.9091,0.8571,0.8571,0.9091,0.9,0.9189,0.8878,0.0325
Xception+ResNet50,PCA,No,75,Adaboost,0.875,0.8462,0.875,0.8837,0.8889,0.9444,0.8571,0.8947,0.9333,0.8421,0.8841,0.0321
Xception+ResNet50,PCA,No,75,Gaussian,0.7568,0.6897,0.7111,0.7273,0.6316,0.8205,0.7179,0.7647,0.7907,0.7727,0.7383,0.0517
Xception+ResNet50,UMAP,No,75,PCC,0.7879,0.7333,0.8205,0.9091,0.8108,0.8718,0.7895,0.7895,0.8333,0.8947,0.824,0.0517
Xception+ResNet50,UMAP,No,75,J48,0.8125,0.7097,0.8333,0.6667,0.8485,0.7895,0.7097,0.7222,0.6829,0.8205,0.7595,0.0645
Xception+ResNet50,UMAP,No,75,RBF,0.6667,0.6667,0.7805,0.8,0.7027,0.7895,0.7368,0.7805,0.8372,0.8293,0.759,0.0594
Xception+ResNet50,UMAP,No,75,LinearSVM,0.6842,0.6857,0.7805,0.8444,0.7368,0.8293,0.7805,0.7805,0.8444,0.8571,0.7824,0.0605
Xception+ResNet50,UMAP,No,75,MLP,0.7222,0.6857,0.7805,0.8444,0.5926,0.8421,0.7907,0.8,0.7027,0.8571,0.7618,0.0803
Xception+ResNet50,UMAP,No,75,Logistic,0.7879,0.75,0.7895,0.8372,0.7647,0.8947,0.7568,0.8421,0.8095,0.9,0.8132,0.0513
Xception+ResNet50,UMAP,No,75,RandomForest,0.7647,0.8,0.8649,0.8095,0.8824,0.8333,0.8235,0.8333,0.7619,0.9189,0.8292,0.0471
Xception+ResNet50,UMAP,No,75,Adaboost,0.8387,0.8276,0.7778,0.8,0.9143,0.7778,0.6667,0.625,0.7805,0.8947,0.7903,0.0855
Xception+ResNet50,UMAP,No,75,Gaussian,0.7059,0.6897,0.8,0.8182,0.7647,0.8205,0.7027,0.8205,0.7619,0.85,0.7734,0.0546
VGG16+VGG19,PCA,No,75,PCC,0.6667,0.7333,0.8421,0.8182,0.8108,0.8421,0.6667,0.8571,0.8293,0.9231,0.7989,0.0795
VGG16+VGG19,PCA,No,75,J48,0.7097,0.6452,0.7222,0.6842,0.6667,0.75,0.5882,0.7179,0.7895,0.8,0.7074,0.0614
VGG16+VGG19,PCA,No,75,RBF,0.7742,0.7143,0.9143,0.8571,0.8571,0.9189,0.9189,0.8571,0.9524,0.8947,0.8659,0.0692
VGG16+VGG19,PCA,No,75,LinearSVM,0.7586,0.7857,0.8889,0.8571,0.7333,0.8108,0.6875,0.9231,0.9302,0.9474,0.8323,0.0859
VGG16+VGG19,PCA,No,75,MLP,0.7097,0.8276,0.8125,0.9,0.875,0.8108,0.8889,0.7778,0.7907,0.8947,0.8288,0.0583
VGG16+VGG19,PCA,No,75,Logistic,0.7742,0.7333,0.8649,0.8571,0.7097,0.8108,0.7742,0.9231,0.9767,0.9231,0.8347,0.0843
VGG16+VGG19,PCA,No,75,RandomForest,0.625,0.6667,0.9697,0.8205,0.8571,0.8235,0.7647,0.875,0.9268,0.8571,0.8186,0.1021
VGG16+VGG19,PCA,No,75,Adaboost,0.6471,0.7333,0.8889,0.8205,0.8485,0.8333,0.7647,0.8,0.7907,0.8837,0.8011,0.0692
VGG16+VGG19,PCA,No,75,Gaussian,0.6286,0.5556,0.7556,0.7391,0.5946,0.7805,0.7805,0.7895,0.8,0.6957,0.712,0.0844
VGG16+VGG19,UMAP,No,75,PCC,0.6875,0.7857,0.8108,0.7727,0.7586,0.6857,0.6286,0.75,0.7826,0.7568,0.7419,0.0537
VGG16+VGG19,UMAP,No,75,J48,0.6452,0.5333,0.625,0.7442,0.5714,0.5882,0.7273,0.4375,0.5854,0.6,0.6057,0.0845
VGG16+VGG19,UMAP,No,75,RBF,0.6,0.5106,0.6667,0.7407,0.6667,0.6923,0.6667,0.6923,0.087,0.717,0.604,0.183
VGG16+VGG19,UMAP,No,75,LinearSVM,0.6286,0.6286,0.7805,0.8,0.7273,0.6857,0.6061,0.7368,0.6977,0.7179,0.7009,0.0618
VGG16+VGG19,UMAP,No,75,MLP,0.7097,0.5854,0.7222,0.8,0.7742,0.7778,0.5625,0.2609,0.6222,0.359,0.6174,0.1735
VGG16+VGG19,UMAP,No,75,Logistic,0.6875,0.7333,0.8,0.7907,0.75,0.6286,0.5625,0.75,0.7556,0.7027,0.7161,0.07
VGG16+VGG19,UMAP,No,75,RandomForest,0.7586,0.7857,0.8421,0.8372,0.6667,0.5882,0.625,0.6857,0.7556,0.6667,0.7211,0.083
VGG16+VGG19,UMAP,No,75,Adaboost,0.7097,0.4828,0.7778,0.7805,0.7059,0.7647,0.6061,0.6857,0.7619,0.6061,0.6881,0.0918
VGG16+VGG19,UMAP,No,75,Gaussian,0.7143,0.8,0.7778,0.7895,0.5926,0.6452,0.5625,0.6471,0.7619,0.7027,0.6993,0.0802
Xception+ResNet50,PCA,No,50,PCC,0.7879,0.8276,0.8421,0.8372,0.9189,0.8889,0.8649,0.8649,0.8837,0.878,0.8594,0.0351
Xception+ResNet50,PCA,No,50,J48,0.8276,0.7143,0.8333,0.8,0.8485,0.7778,0.9143,0.7568,0.9,0.8421,0.8215,0.0584
Xception+ResNet50,PCA,No,50,RBF,0.8667,0.8889,0.8889,0.8372,0.9714,0.9444,0.9143,0.9189,0.9048,0.9268,0.9062,0.0365
Xception+ResNet50,PCA,No,50,LinearSVM,0.6897,0.8,0.9143,0.9524,0.9412,0.7742,0.8824,0.9412,0.8636,0.8824,0.8641,0.0809
Xception+ResNet50,PCA,No,50,MLP,0.6452,0.7143,0.875,0.8889,0.9412,0.7879,0.8387,0.7647,0.8372,0.8421,0.8135,0.0831
Xception+ResNet50,PCA,No,50,Logistic,0.7143,0.7333,0.9714,0.9268,0.9412,0.7742,0.8235,0.9143,0.8837,0.9444,0.8627,0.0894
Xception+ResNet50,PCA,No,50,RandomForest,0.8889,0.8462,0.9412,0.8372,0.8824,0.8889,0.875,0.9444,0.9268,0.9474,0.8978,0.0382
Xception+ResNet50,PCA,No,50,Adaboost,0.8148,0.8462,0.9412,0.8837,0.9444,0.9143,0.8333,0.9412,0.878,0.8947,0.8892,0.0445
Xception+ResNet50,PCA,No,50,Gaussian,0.7692,0.6897,0.8293,0.7556,0.7179,0.8649,0.7692,0.8649,0.8372,0.8095,0.7907,0.0572
Xception+ResNet50,UMAP,No,50,PCC,0.7429,0.7333,0.8421,0.7805,0.7895,0.9,0.8,0.8205,0.8444,0.9231,0.8176,0.0587
Xception+ResNet50,UMAP,No,50,J48,0.7586,0.8148,0.8485,0.7907,0.8485,0.8,0.7097,0.8649,0.7895,0.9231,0.8148,0.0567
Xception+ResNet50,UMAP,No,50,RBF,0.6486,0.6486,0.7619,0.8,0.7222,0.8205,0.6486,0.7805,0.7317,0.8571,0.742,0.0716
Xception+ResNet50,UMAP,No,50,LinearSVM,0.6842,0.6667,0.7805,0.8444,0.7368,0.85,0.7805,0.8095,0.8696,0.8571,0.7879,0.0687
Xception+ResNet50,UMAP,No,50,MLP,0.7027,0.8,0.8,0.8372,0.8,0.8649,0.7692,0.8718,0.8636,0.8718,0.8181,0.052
Xception+ResNet50,UMAP,No,50,Logistic,0.7429,0.7742,0.8205,0.8372,0.7647,0.8947,0.7568,0.8421,0.7805,0.85,0.8064,0.047
Xception+ResNet50,UMAP,No,50,RandomForest,0.7429,0.7586,0.8571,0.8372,0.8824,0.8235,0.8485,0.8889,0.8,0.9189,0.8358,0.0534
Xception+ResNet50,UMAP,No,50,Adaboost,0.7879,0.7586,0.8485,0.8095,0.8667,0.8235,0.75,0.8333,0.8,0.7647,0.8043,0.0374
Xception+ResNet50,UMAP,No,50,Gaussian,0.7429,0.7586,0.8,0.8636,0.8235,0.8205,0.7027,0.8205,0.8182,0.8718,0.8022,0.0503
VGG16+VGG19,PCA,No,50,PCC,0.7097,0.7333,0.85,0.8636,0.8649,0.8333,0.7568,0.878,0.8095,0.8421,0.8141,0.0568
VGG16+VGG19,PCA,No,50,J48,0.5806,0.6,0.8235,0.6857,0.6286,0.8,0.6061,0.7368,0.8293,0.8333,0.7124,0.099
VGG16+VGG19,PCA,No,50,RBF,0.7879,0.7857,0.8889,0.8571,0.8889,0.8889,0.9189,0.8571,0.9302,0.9231,0.8727,0.049
VGG16+VGG19,PCA,No,50,LinearSVM,0.8125,0.7857,0.9412,0.9048,0.8824,0.8333,0.8235,0.9231,0.9524,0.8889,0.8748,0.0548
VGG16+VGG19,PCA,No,50,MLP,0.6857,0.8462,0.7778,0.878,0.75,0.8824,0.8235,0.8333,0.8372,0.6857,0.8,0.0687
VGG16+VGG19,PCA,No,50,Logistic,0.7742,0.8462,0.9697,0.8636,0.875,0.8649,0.7647,0.8947,0.9524,0.8889,0.8694,0.0621
VGG16+VGG19,PCA,No,50,RandomForest,0.6207,0.8462,0.875,0.85,0.8571,0.9143,0.8485,0.9143,0.9048,0.8,0.8431,0.0816
VGG16+VGG19,PCA,No,50,Adaboost,0.6875,0.8276,0.7879,0.9048,0.8,0.8571,0.7647,0.8205,0.8636,0.8421,0.8156,0.0573
VGG16+VGG19,PCA,No,50,Gaussian,0.6286,0.5789,0.7391,0.7391,0.6667,0.7619,0.8095,0.7692,0.8182,0.6957,0.7207,0.0737
VGG16+VGG19,UMAP,No,50,PCC,0.7097,0.8148,0.7568,0.7143,0.7333,0.7222,0.6471,0.7,0.8085,0.7778,0.7384,0.0491
VGG16+VGG19,UMAP,No,50,J48,0.4615,0.75,0.7222,0.7391,0.7429,0.5517,0.7027,0.5238,0.6667,0.6452,0.6506,0.098
VGG16+VGG19,UMAP,No,50,RBF,0.6,0.5106,0.6667,0.7407,0.6667,0.6923,0.6667,0.6923,0.087,0.717,0.604,0.183
VGG16+VGG19,UMAP,No,50,LinearSVM,0.5641,0.5714,0.7805,0.8,0.7273,0.7619,0.6471,0.7143,0.7556,0.8095,0.7132,0.0851
VGG16+VGG19,UMAP,No,50,MLP,0.5946,0.5366,0.6667,0.5882,0.48,0.4667,0.6061,0.7179,0.4286,0.7179,0.5803,0.0971
VGG16+VGG19,UMAP,No,50,Logistic,0.6,0.6875,0.8,0.8182,0.7273,0.7027,0.5882,0.7179,0.8085,0.7692,0.722,0.0771
VGG16+VGG19,UMAP,No,50,RandomForest,0.6875,0.7333,0.8205,0.7317,0.7742,0.6061,0.625,0.6667,0.7826,0.6471,0.7075,0.0685
VGG16+VGG19,UMAP,No,50,Adaboost,0.6667,0.6897,0.7778,0.7907,0.7273,0.7647,0.6471,0.6667,0.7556,0.7027,0.7189,0.0489
VGG16+VGG19,UMAP,No,50,Gaussian,0.7333,0.75,0.7778,0.8,0.7586,0.625,0.6471,0.7027,0.7907,0.7368,0.7322,0.0554
Xception+ResNet50,PCA,No,40,PCC,0.7879,0.8276,0.7895,0.8636,0.8889,0.9474,0.8421,0.85,0.8889,0.8571,0.8543,0.0454
Xception+ResNet50,PCA,No,40,J48,0.5185,0.7857,0.8571,0.8095,0.7647,0.7879,0.9143,0.8889,0.8571,0.8649,0.8049,0.106
Xception+ResNet50,PCA,No,40,RBF,0.8966,0.9231,0.9143,0.8571,0.9714,0.9444,0.9143,0.9474,0.9302,0.95,0.9249,0.0306
Xception+ResNet50,PCA,No,40,LinearSVM,0.7586,0.7742,0.9412,0.9091,0.9697,0.8125,0.8824,0.9444,0.9302,0.8889,0.8811,0.0706
Xception+ResNet50,PCA,No,40,MLP,0.7222,0.7857,0.8824,0.878,0.8485,0.8387,0.9444,0.8889,0.8444,0.7879,0.8421,0.0601
Xception+ResNet50,PCA,No,40,Logistic,0.7407,0.8,0.9412,0.9091,0.9697,0.8125,0.8125,0.9714,0.9302,0.9189,0.8806,0.0774
Xception+ResNet50,PCA,No,40,RandomForest,0.8387,0.88,0.8649,0.8372,0.8571,0.9189,0.9143,0.9714,0.9524,0.8947,0.893,0.0437
Xception+ResNet50,PCA,No,40,Adaboost,0.7857,0.8,0.9697,0.8372,0.9714,0.8235,0.9412,0.8235,0.9524,0.8718,0.8776,0.0699
Xception+ResNet50,PCA,No,40,Gaussian,0.75,0.7097,0.8,0.8085,0.6842,0.8649,0.7429,0.8889,0.878,0.8095,0.7937,0.0673
Xception+ResNet50,UMAP,No,40,PCC,0.7429,0.75,0.8421,0.8444,0.8108,0.9,0.8,0.8,0.7907,0.8718,0.8153,0.0475
Xception+ResNet50,UMAP,No,40,J48,0.7273,0.7333,0.8824,0.7805,0.7742,0.8333,0.7429,0.8235,0.7027,0.8889,0.7889,0.0622
Xception+ResNet50,UMAP,No,40,RBF,0.6667,0.6667,0.7619,0.8,0.7222,0.7692,0.6486,0.7805,0.7692,0.8571,0.7442,0.0636
Xception+ResNet50,UMAP,No,40,LinearSVM,0.6842,0.6667,0.7805,0.8444,0.7568,0.85,0.7805,0.8,0.8696,0.8571,0.789,0.0672
Xception+ResNet50,UMAP,No,40,MLP,0.7273,0.7097,0.7895,0.8444,0.7647,0.85,0.7368,0.8,0.7907,0.8571,0.787,0.0499
Xception+ResNet50,UMAP,No,40,Logistic,0.7647,0.75,0.7895,0.8372,0.7429,0.8649,0.7895,0.85,0.75,0.878,0.8017,0.0489
Xception+ResNet50,UMAP,No,40,RandomForest,0.7879,0.7586,0.8889,0.8372,0.8333,0.8333,0.8125,0.8718,0.7692,0.9444,0.8337,0.054
Xception+ResNet50,UMAP,No,40,Adaboost,0.7647,0.8148,0.9143,0.7805,0.8485,0.7097,0.7879,0.8649,0.8293,0.8947,0.8209,0.0594
Xception+ResNet50,UMAP,No,40,Gaussian,0.7647,0.7586,0.8,0.8372,0.8,0.8649,0.7222,0.8205,0.8444,0.85,0.8063,0.0437
VGG16+VGG19,PCA,No,40,PCC,0.625,0.8276,0.8649,0.8636,0.8333,0.8649,0.6842,0.8205,0.9545,0.8649,0.8203,0.091
VGG16+VGG19,PCA,No,40,J48,0.6,0.6061,0.6857,0.7895,0.7429,0.6471,0.7647,0.7895,0.8372,0.6471,0.711,0.0802
VGG16+VGG19,PCA,No,40,RBF,0.7879,0.8148,0.8889,0.8372,0.8889,0.9189,0.8649,0.8571,0.9302,0.9231,0.8712,0.0454
VGG16+VGG19,PCA,No,40,LinearSVM,0.7742,0.8889,0.8649,0.8571,0.8387,0.7647,0.7778,0.8947,0.9302,0.8889,0.848,0.0548
VGG16+VGG19,PCA,No,40,MLP,0.6429,0.8276,0.8571,0.878,0.7333,0.875,0.7879,0.8235,0.9333,0.8947,0.8253,0.0812
VGG16+VGG19,PCA,No,40,Logistic,0.7742,0.9231,0.8889,0.8571,0.8387,0.8333,0.7778,0.8649,0.9545,0.9444,0.8657,0.0599
VGG16+VGG19,PCA,No,40,RandomForest,0.6452,0.6923,0.9091,0.878,0.8125,0.8333,0.8333,0.8387,0.9048,0.8889,0.8236,0.0841
VGG16+VGG19,PCA,No,40,Adaboost,0.7429,0.7857,0.7778,0.878,0.75,0.8333,0.7059,0.8333,0.85,0.878,0.8035,0.0567
VGG16+VGG19,PCA,No,40,Gaussian,0.6286,0.5789,0.7556,0.7234,0.6829,0.7619,0.7907,0.7692,0.8372,0.6957,0.7224,0.0737
VGG16+VGG19,UMAP,No,40,PCC,0.7097,0.7857,0.8108,0.7727,0.8125,0.7568,0.5455,0.7692,0.7826,0.7568,0.7502,0.0737
VGG16+VGG19,UMAP,No,40,J48,0.5946,0.5333,0.7059,0.6486,0.6667,0.5161,0.6486,0.6286,0.6829,0.7027,0.6328,0.0627
VGG16+VGG19,UMAP,No,40,RBF,0.6,0.5106,0.6667,0.7407,0.6667,0.6923,0.6667,0.6923,0.1667,0.717,0.612,0.1607
VGG16+VGG19,UMAP,No,40,LinearSVM,0.6111,0.6486,0.7692,0.7727,0.7273,0.7368,0.6061,0.7368,0.7143,0.7179,0.7041,0.0577
VGG16+VGG19,UMAP,No,40,MLP,0.5,0.1538,0.7059,0.5625,0.3636,0.4,0.4667,0.7692,0.6667,0.717,0.5305,0.1827
VGG16+VGG19,UMAP,No,40,Logistic,0.6875,0.8276,0.7568,0.8,0.6857,0.7059,0.6471,0.7692,0.7755,0.6842,0.7339,0.0565
VGG16+VGG19,UMAP,No,40,RandomForest,0.7097,0.8462,0.8421,0.7907,0.7879,0.6667,0.6286,0.7692,0.7111,0.6667,0.7419,0.0723
VGG16+VGG19,UMAP,No,40,Adaboost,0.6667,0.72,0.7647,0.8205,0.75,0.5,0.7222,0.6154,0.7442,0.6667,0.697,0.0856
VGG16+VGG19,UMAP,No,40,Gaussian,0.7586,0.6667,0.7778,0.7805,0.6429,0.6875,0.5161,0.6667,0.7619,0.6857,0.6944,0.0769
Xception+ResNet50,PCA,No,30,PCC,0.7879,0.7586,0.8421,0.8837,0.8333,0.973,0.8333,0.878,0.9091,0.9048,0.8604,0.0594
Xception+ResNet50,PCA,No,30,J48,0.8,0.72,0.6857,0.8,0.8421,0.6875,0.8333,0.7429,0.8372,0.6452,0.7594,0.0687
Xception+ResNet50,PCA,No,30,RBF,0.9286,0.8571,0.9143,0.8372,0.9444,0.9444,0.8824,0.9474,0.9302,0.9268,0.9113,0.037
Xception+ResNet50,PCA,No,30,LinearSVM,0.7143,0.8276,0.9091,0.8837,0.9091,0.8485,0.8824,0.9714,0.9545,0.9231,0.8824,0.0697
Xception+ResNet50,PCA,No,30,MLP,0.7879,0.8571,0.9143,0.9048,1,0.7742,0.7647,0.8889,0.9091,0.8235,0.8624,0.0712
Xception+ResNet50,PCA,No,30,Logistic,0.7586,0.8276,0.9091,0.9302,0.9091,0.8485,0.8824,0.973,0.9545,0.9231,0.8916,0.0612
Xception+ResNet50,PCA,No,30,RandomForest,0.8966,0.8571,0.8649,0.8372,0.8824,0.9189,0.9143,0.8649,0.9524,0.8947,0.8883,0.0325
Xception+ResNet50,PCA,No,30,Adaboost,0.7333,0.8889,0.9143,0.8293,0.9143,0.9143,0.9091,0.9189,0.878,0.8333,0.8734,0.0564
Xception+ResNet50,PCA,No,30,Gaussian,0.7647,0.7059,0.7805,0.8,0.8421,0.8649,0.8,0.8718,0.878,0.8205,0.8128,0.0515
Xception+ResNet50,UMAP,No,30,PCC,0.7429,0.75,0.7692,0.8372,0.8,0.9,0.8205,0.85,0.8085,0.8649,0.8143,0.0482
Xception+ResNet50,UMAP,No,30,J48,0.7647,0.7742,0.8108,0.8,0.8108,0.6667,0.8485,0.7222,0.75,0.7273,0.7675,0.0506
Xception+ResNet50,UMAP,No,30,RBF,0.6842,0.6857,0.7805,0.8444,0.7368,0.85,0.6842,0.7805,0.8444,0.8571,0.7748,0.0693
Xception+ResNet50,UMAP,No,30,LinearSVM,0.6842,0.7059,0.8095,0.8444,0.7179,0.878,0.7805,0.8095,0.8696,0.8571,0.7957,0.0675
Xception+ResNet50,UMAP,No,30,MLP,0.8125,0.75,0.7895,0.8444,0.7568,0.85,0.7647,0.8205,0.8095,0.8718,0.807,0.0394
Xception+ResNet50,UMAP,No,30,Logistic,0.7429,0.8,0.7895,0.8372,0.7778,0.9231,0.7568,0.8718,0.7805,0.9,0.8179,0.0588
Xception+ResNet50,UMAP,No,30,RandomForest,0.7647,0.8276,0.8824,0.8095,0.8824,0.8333,0.8571,0.7429,0.8095,0.8889,0.8298,0.0473
Xception+ResNet50,UMAP,No,30,Adaboost,0.7879,0.7742,0.7879,0.8372,0.8485,0.8485,0.7742,0.8889,0.5946,0.85,0.7992,0.0777
Xception+ResNet50,UMAP,No,30,Gaussian,0.7222,0.7143,0.8,0.8182,0.8235,0.85,0.7429,0.8,0.7805,0.9,0.7952,0.0549
VGG16+VGG19,PCA,No,30,PCC,0.7879,0.7857,0.8718,0.8372,0.8333,0.8889,0.7027,0.8947,0.8444,0.8947,0.8341,0.058
VGG16+VGG19,PCA,No,30,J48,0.6667,0.6471,0.7879,0.7805,0.7778,0.8235,0.7778,0.7647,0.8182,0.7059,0.755,0.0578
VGG16+VGG19,PCA,No,30,RBF,0.7097,0.7857,0.8889,0.8372,0.9444,0.9444,0.8649,0.8649,0.9545,0.9474,0.8742,0.0764
VGG16+VGG19,PCA,No,30,LinearSVM,0.6667,0.8462,0.8571,0.8372,0.8485,0.8571,0.8649,0.9189,0.9545,0.8649,0.8516,0.0707
VGG16+VGG19,PCA,No,30,MLP,0.6897,0.8,0.8108,0.7442,0.75,0.75,0.8571,0.9714,0.8636,0.8205,0.8057,0.0756
VGG16+VGG19,PCA,No,30,Logistic,0.6452,0.9167,0.9412,0.8372,0.8824,0.8235,0.8333,0.9444,0.9545,0.8333,0.8612,0.0871
VGG16+VGG19,PCA,No,30,RandomForest,0.7097,0.6897,0.9143,0.8293,0.8571,0.8824,0.8571,0.9091,0.9302,0.8,0.8379,0.0788
VGG16+VGG19,PCA,No,30,Adaboost,0.6,0.7586,0.8205,0.878,0.9143,0.8571,0.8333,0.8108,0.8837,0.9231,0.828,0.0895
VGG16+VGG19,PCA,No,30,Gaussian,0.6286,0.5789,0.7234,0.7234,0.65,0.7805,0.7907,0.75,0.8636,0.6957,0.7185,0.08
VGG16+VGG19,UMAP,No,30,PCC,0.7333,0.8148,0.8108,0.8182,0.8387,0.6316,0.6286,0.75,0.7727,0.6857,0.7484,0.0735
VGG16+VGG19,UMAP,No,30,J48,0.6286,0.7333,0.7692,0.8,0.5882,0.5333,0.6286,0.6667,0.6977,0.6471,0.6693,0.078
VGG16+VGG19,UMAP,No,30,RBF,0.6,0.5106,0.6667,0.7407,0.6667,0.6923,0.6667,0.6923,0,0.717,0.5953,0.2078
VGG16+VGG19,UMAP,No,30,LinearSVM,0.6111,0.5714,0.7895,0.7619,0.75,0.7179,0.5625,0.7179,0.7442,0.7317,0.6958,0.0782
VGG16+VGG19,UMAP,No,30,MLP,0.5294,0.6897,0.7429,0.7692,0.8125,0.7317,0.4667,0.7059,0.7442,0.7143,0.6906,0.1026
VGG16+VGG19,UMAP,No,30,Logistic,0.7097,0.7097,0.8205,0.8372,0.7647,0.7368,0.6061,0.75,0.8444,0.7568,0.7536,0.0677
VGG16+VGG19,UMAP,No,30,RandomForest,0.7586,0.8571,0.8421,0.8372,0.875,0.6842,0.6857,0.7368,0.8,0.625,0.7702,0.0812
VGG16+VGG19,UMAP,No,30,Adaboost,0.6667,0.7692,0.7059,0.7317,0.75,0.5161,0.7778,0.6842,0.8293,0.5161,0.6947,0.0999
VGG16+VGG19,UMAP,No,30,Gaussian,0.7586,0.7692,0.7778,0.7568,0.6429,0.625,0.6061,0.7027,0.7619,0.7027,0.7104,0.0616
Xception+ResNet50,PCA,No,20,PCC,0.7879,0.7742,0.8108,0.878,0.8889,0.9474,0.8108,0.8947,0.8571,0.9268,0.8577,0.0564
Xception+ResNet50,PCA,No,20,J48,0.6667,0.6,0.7647,0.6842,0.7368,0.7742,0.8485,0.7222,0.8095,0.85,0.7457,0.0765
Xception+ResNet50,PCA,No,20,RBF,0.8966,0.8889,0.8649,0.8837,0.9143,0.973,0.9143,0.9474,0.9302,0.9268,0.914,0.0305
Xception+ResNet50,PCA,No,20,LinearSVM,0.8276,0.8889,0.8571,0.8837,0.8824,0.8485,0.8571,1,0.9545,0.8649,0.8865,0.0496
Xception+ResNet50,PCA,No,20,MLP,0.8571,0.8148,0.8889,0.8,0.8571,0.8,0.8235,0.8571,0.8571,0.8,0.8356,0.0301
Xception+ResNet50,PCA,No,20,Logistic,0.8966,0.88,0.8889,0.8293,0.9143,0.9143,0.8125,0.973,0.9302,0.8649,0.8904,0.0449
Xception+ResNet50,PCA,No,20,RandomForest,0.8571,0.8889,0.8421,0.8372,0.9412,0.9189,0.9189,0.9474,0.9048,0.8718,0.8928,0.0377
Xception+ResNet50,PCA,No,20,Adaboost,0.7857,0.8462,0.9091,0.9268,0.8108,0.9444,0.8571,0.8649,0.9,0.9231,0.8768,0.0499
Xception+ResNet50,PCA,No,20,Gaussian,0.7879,0.7742,0.8,0.8182,0.8333,0.9189,0.8,0.8947,0.9302,0.878,0.8436,0.0543
Xception+ResNet50,UMAP,No,20,PCC,0.7647,0.75,0.8,0.7907,0.7568,0.8421,0.8,0.85,0.8511,0.8947,0.81,0.0453
Xception+ResNet50,UMAP,No,20,J48,0.7059,0.7857,0.7778,0.7222,0.7879,0.6667,0.625,0.7619,0.7,0.8235,0.7357,0.059
Xception+ResNet50,UMAP,No,20,RBF,0.6842,0.6667,0.7619,0.8261,0.7368,0.85,0.75,0.7805,0.8444,0.8571,0.7758,0.0649
Xception+ResNet50,UMAP,No,20,LinearSVM,0.7027,0.6667,0.7805,0.8444,0.7368,0.85,0.7805,0.8095,0.8444,0.8571,0.7873,0.0634
